"  _Vind,_kias ","   _Vind,_keas ","   Vtrue,_ktas ","   Vtrue,_ktgs ","   _Vind,__mph ","   Vtrue,mphas ","   Vtrue,mphgs ","   SLprs,_inHG ","   SLtmp,_degC ","   _wind,speed ","   _wind,__dir ","   __trb,_locl ","   _prec,_locl ","   _hail,_locl ","   AMprs,_inHG ","   AMtmp,_degC ","   LEtmp,_degC ","   _dens,ratio ","   ____A,_ktas ","   ____Q,__psf ","   gravi,_fts2 ","   baro_,_inHG ","   edens,_part ","   vacum,ratio ","   vacum,ratio ","   _elec,ratio ","   _elec,ratio ","   _AHRS,ratio ","   _AHRS,ratio ","   __lat,__deg ","   __lon,__deg ","   __alt,ftmsl ","   __alt,ftagl ","   ___on,runwy ","   __alt,__ind ","   __lat,orign ","   __lon,orign ", 
285.7356,268.02939,473.62051,423.48083,328.81866,545.03278,545.03278,29.91262,15.068,0,0,0,0,0,7.33215,-52.62161,-23.07302,0.32026,578.62708,243.42332,32.0418,29.86,0.37246,2,2,1,1,1,1,-36.55892,-73.00994,34194.01563,34189.59766,0,33786.94531,-36.5,-73, 
285.57098,267.8634,473.65735,423.72739,328.62924,545.07513,545.07513,29.91262,15.068,0,0,0,0,0,7.31952,-52.69413,-23.14091,0.31981,578.53192,243.1219,32.04168,29.86,0.372,2,2,1,1,1,1,-36.55872,-73.00996,34230.63281,34226.21484,0,33824.20313,-36.5,-73, 
285.40448,267.69611,473.69537,423.97937,328.43762,545.1189,545.11896,29.91262,15.068,0,0,0,0,0,7.30678,-52.76736,-23.20945,0.31936,578.43579,242.81827,32.04157,29.86,0.37154,2,2,1,1,1,1,-36.55852,-73.00996,34267.73047,34263.3125,0,33861.95703,-36.5,-73, 
285.23645,267.52618,473.73474,424.23679,328.24426,545.16418,545.16418,29.91262,15.068,0,0,0,0,0,7.29383,-52.84182,-23.27897,0.31891,578.33801,242.51013,32.04145,29.86,0.37107,2,2,1,1,1,1,-36.55831,-73.00998,34305.27344,34300.85938,0,33900.19922,-36.5,-73, 
285.07822,267.36621,473.77274,424.48227,328.06216,545.20795,545.20795,29.91262,15.068,0,0,0,0,0,7.28162,-52.91208,-23.34446,0.31847,578.24585,242.22015,32.04135,29.86,0.37063,2,2,1,1,1,1,-36.55812,-73.00999,34340.76172,34336.34766,0,33936.30469,-36.5,-73, 
284.92023,267.20639,473.81168,424.73019,327.88034,545.25275,545.25275,29.91262,15.068,0,0,0,0,0,7.2694,-52.98241,-23.40992,0.31804,578.1535,241.93069,32.04124,29.86,0.37018,2,2,1,1,1,1,-36.55792,-73.01,34376.28906,34371.875,0,33972.46875,-36.5,-73, 
284.75974,267.04517,473.85211,424.98483,327.69565,545.29932,545.29926,29.91262,15.068,0,0,0,0,0,7.25704,-53.05356,-23.47611,0.3176,578.06006,241.63887,32.04113,29.86,0.36974,2,2,1,1,1,1,-36.55772,-73.01001,34412.46094,34408.04297,0,34009.30859,-36.5,-73, 
284.59622,266.87936,473.8942,425.24695,327.50751,545.34772,545.34772,29.91262,15.068,0,0,0,0,0,7.24434,-53.12677,-23.54403,0.31715,577.96393,241.33887,32.04101,29.86,0.36928,2,2,1,1,1,1,-36.55751,-73.01003,34449.36328,34444.94531,0,34046.92188,-36.5,-73, 
284.43448,266.71857,473.93695,425.50952,327.32135,545.39691,545.39691,29.91262,15.068,0,0,0,0,0,7.23194,-53.19878,-23.61079,0.31671,577.86932,241.04813,32.04091,29.86,0.36883,2,2,1,1,1,1,-36.55731,-73.01004,34485.99609,34481.57813,0,34084.26172,-36.5,-73, 
284.27451,266.55847,473.98026,425.77243,327.13727,545.44678,545.44678,29.91262,15.068,0,0,0,0,0,7.21958,-53.27061,-23.67724,0.31627,577.77496,240.75883,32.04079,29.86,0.36838,2,2,1,1,1,1,-36.55711,-73.01005,34522.35156,34517.92969,0,34121.3125,-36.5,-73, 
284.11487,266.3981,474.02454,426.03793,326.95355,545.49774,545.49774,29.91262,15.068,0,0,0,0,0,7.20719,-53.3427,-23.74377,0.31584,577.6803,240.46928,32.04068,29.86,0.36793,2,2,1,1,1,1,-36.55691,-73.01006,34558.73828,34554.32031,0,34158.40234,-36.5,-73, 
283.95541,266.23807,474.06985,426.30618,326.77005,545.54987,545.54987,29.91262,15.068,0,0,0,0,0,7.19479,-53.41482,-23.81025,0.3154,577.58551,240.18045,32.04057,29.86,0.36749,2,2,1,1,1,1,-36.5567,-73.01007,34595.19141,34590.76563,0,34195.57422,-36.5,-73, 
283.79657,266.07861,474.11618,426.57693,326.58728,545.60321,545.60315,29.91262,15.068,0,0,0,0,0,7.18241,-53.48689,-23.87654,0.31496,577.49072,239.89281,32.04046,29.86,0.36704,2,2,1,1,1,1,-36.5565,-73.01009,34631.64063,34627.21484,0,34232.74609,-36.5,-73, 
283.63644,265.91727,474.16403,426.85315,326.40302,545.65826,545.6582,29.91262,15.068,0,0,0,0,0,7.16987,-53.55994,-23.94359,0.31451,577.39471,239.60199,32.04034,29.86,0.36659,2,2,1,1,1,1,-36.55629,-73.0101,34668.50781,34664.07813,0,34270.34766,-36.5,-73, 
283.47946,265.75958,474.21213,427.12753,326.22235,545.71356,545.71356,29.91262,15.068,0,0,0,0,0,7.15759,-53.63155,-24.00923,0.31407,577.30054,239.31795,32.04023,29.86,0.36614,2,2,1,1,1,1,-36.55608,-73.01011,34704.80078,34700.37109,0,34307.38281,-36.5,-73, 
283.32132,265.60004,474.26196,427.40738,326.04037,545.77094,545.77094,29.91262,15.068,0,0,0,0,0,7.14512,-53.70423,-24.07567,0.31363,577.20502,239.03064,32.04012,29.86,0.36569,2,2,1,1,1,1,-36.55588,-73.01012,34741.49609,34737.0625,0,34344.83984,-36.5,-73, 
283.15997,265.43793,474.31412,427.69647,325.85468,545.83099,545.83099,29.91262,15.068,0,0,0,0,0,7.13243,-53.77831,-24.14327,0.31318,577.10754,238.73895,32.04,29.86,0.36524,2,2,1,1,1,1,-36.55566,-73.01014,34779.03906,34774.60156,0,34383.18359,-36.5,-73, 
283.00021,265.27954,474.36716,427.98651,325.67084,545.89197,545.89197,29.91262,15.068,0,0,0,0,0,7.11994,-53.85176,-24.21021,0.31274,577.01093,238.4541,32.03989,29.86,0.36479,2,2,1,1,1,1,-36.55545,-73.01015,34816.37891,34811.9375,0,34421.32422,-36.5,-73, 
282.84293,265.12222,474.42075,428.2757,325.48984,545.95367,545.95367,29.91262,15.068,0,0,0,0,0,7.10752,-53.92485,-24.27657,0.31229,576.91479,238.17137,32.03978,29.86,0.36434,2,2,1,1,1,1,-36.55524,-73.01016,34853.27734,34848.83203,0,34459.00391,-36.5,-73, 
282.6868,264.96509,474.4754,428.5668,325.31018,546.0166,546.0166,29.91262,15.068,0,0,0,0,0,7.09509,-53.99807,-24.34287,0.31185,576.81842,237.88911,32.03967,29.86,0.3639,2,2,1,1,1,1,-36.55503,-73.01018,34890.06641,34885.62109,0,34496.58203,-36.5,-73, 
282.53275,264.81137,474.53079,428.85779,325.13287,546.08032,546.08032,29.91262,15.068,0,0,0,0,0,7.08288,-54.07001,-24.40794,0.31142,576.72369,237.61319,32.03955,29.86,0.36346,2,2,1,1,1,1,-36.55482,-73.01019,34926.53906,34922.08594,0,34533.82813,-36.5,-73, 
282.38135,264.65915,474.58655,429.14749,324.95865,546.14447,546.14453,29.91262,15.068,0,0,0,0,0,7.07078,-54.1414,-24.47232,0.31099,576.62976,237.34012,32.03944,29.86,0.36303,2,2,1,1,1,1,-36.55461,-73.0102,34962.53516,34958.07813,0,34570.58203,-36.5,-73, 
282.23102,264.50903,474.64343,429.43924,324.78568,546.20996,546.20996,29.91262,15.068,0,0,0,0,0,7.05878,-54.21214,-24.53601,0.31056,576.53662,237.07095,32.03934,29.86,0.3626,2,2,1,1,1,1,-36.5544,-73.01022,34998.44531,34993.98438,0,34607.26172,-36.5,-73, 
282.07779,264.37479,474.70251,429.7381,324.60934,546.27795,546.27795,29.91262,15.068,0,0,0,0,0,7.04777,-54.27714,-24.59534,0.31017,576.45099,236.83038,32.03923,29.86,0.3622,2,2,1,1,1,1,-36.55419,-73.01023,35034.91797,35030.44922,0,34644.84375,-36.5,-73, 
281.92664,264.2045,474.76309,430.04007,324.43539,546.34766,546.3476,29.91262,15.068,0,0,0,0,0,7.03435,-54.3564,-24.66537,0.30969,576.34668,236.52533,32.03912,29.86,0.36173,2,2,1,1,1,1,-36.55398,-73.01025,35071.44922,35066.98047,0,34682.12109,-36.5,-73, 
281.78119,264.05765,474.82285,430.33444,324.26801,546.41644,546.41644,29.91262,15.068,0,0,0,0,0,7.02252,-54.42631,-24.72778,0.30927,576.25458,236.26247,32.039,29.86,0.3613,2,2,1,1,1,1,-36.55377,-73.01025,35106.74219,35102.26563,0,34718.125,-36.5,-73, 
281.63626,263.91318,474.884,430.63141,324.10123,546.48676,546.48682,29.91262,15.068,0,0,0,0,0,7.01079,-54.49614,-24.78997,0.30885,576.1626,236.00404,32.0389,29.86,0.36089,2,2,1,1,1,1,-36.55356,-73.01027,35142.05078,35137.57031,0,34754.17188,-36.5,-73, 
281.49399,263.77097,474.94568,430.92709,323.9375,546.55774,546.55768,29.91262,15.068,0,0,0,0,0,6.99921,-54.5652,-24.8513,0.30844,576.07159,235.74974,32.03879,29.86,0.36048,2,2,1,1,1,1,-36.55336,-73.01028,35176.89453,35172.42188,0,34789.76172,-36.5,-73, 
281.3717,263.64963,474.99982,431.18393,323.79678,546.62006,546.62006,29.91262,15.068,0,0,0,0,0,6.98928,-54.6244,-24.90378,0.30808,575.99353,235.53288,32.0387,29.86,0.36012,2,2,1,1,1,1,-36.55318,-73.0103,35206.93359,35202.46875,0,34820.50391,-36.5,-73, 
281.2222,263.5007,475.06784,431.50226,323.62473,546.6983,546.6983,29.91262,15.068,0,0,0,0,0,6.97706,-54.69732,-24.96823,0.30765,575.89746,235.26691,32.03859,29.86,0.35969,2,2,1,1,1,1,-36.55296,-73.01031,35243.85156,35239.39063,0,34858.25781,-36.5,-73, 
281.07831,263.35669,475.1351,431.81342,323.45914,546.77576,546.7757,29.91262,15.068,0,0,0,0,0,6.96521,-54.76809,-25.03058,0.30722,575.8042,235.00981,32.03848,29.86,0.35927,2,2,1,1,1,1,-36.55275,-73.01032,35279.60938,35275.15234,0,34894.82031,-36.5,-73, 
280.93448,263.21283,475.20416,432.12875,323.29364,546.85516,546.85516,29.91262,15.068,0,0,0,0,0,6.95332,-54.83912,-25.09299,0.3068,575.71051,234.75311,32.03837,29.86,0.35885,2,2,1,1,1,1,-36.55254,-73.01034,35315.53906,35311.08594,0,34931.57422,-36.5,-73, 
280.79279,263.07123,475.27405,432.44409,323.13058,546.93567,546.93573,29.91262,15.068,0,0,0,0,0,6.94156,-54.90938,-25.15453,0.30638,575.61786,234.50067,32.03826,29.86,0.35844,2,2,1,1,1,1,-36.55232,-73.01035,35351.15625,35346.70703,0,34968.02344,-36.5,-73, 
280.65469,262.93158,475.34415,432.7558,322.97165,547.0163,547.0163,29.91262,15.068,0,0,0,0,0,6.92994,-54.97887,-25.21515,0.30596,575.52618,234.25171,32.03815,29.86,0.35803,2,2,1,1,1,1,-36.55211,-73.01037,35386.07031,35381.62109,0,35003.74219,-36.5,-73, 
280.51816,262.7951,475.41537,433.0686,322.81454,547.09827,547.09821,29.91262,15.068,0,0,0,0,0,6.9185,-55.04728,-25.27472,0.30555,575.43597,234.00862,32.03804,29.86,0.35762,2,2,1,1,1,1,-36.55191,-73.01038,35420.80859,35416.36719,0,35039.29297,-36.5,-73, 
280.38116,262.65918,475.4888,433.38693,322.65689,547.18274,547.18274,29.91262,15.068,0,0,0,0,0,6.90703,-55.11625,-25.33459,0.30514,575.34497,233.76662,32.03794,29.86,0.35722,2,2,1,1,1,1,-36.55169,-73.0104,35455.85156,35451.41406,0,35075.17188,-36.5,-73, 
280.2464,262.52368,475.56299,433.70483,322.5018,547.26813,547.26813,29.91262,15.068,0,0,0,0,0,6.89556,-55.18546,-25.39437,0.30473,575.25366,233.5255,32.03783,29.86,0.35682,2,2,1,1,1,1,-36.55148,-73.01041,35490.54297,35486.10547,0,35110.69531,-36.5,-73, 
280.11478,262.39285,475.63748,434.02002,322.35034,547.35388,547.35388,29.91262,15.068,0,0,0,0,0,6.8844,-55.25285,-25.45247,0.30433,575.16467,233.29277,32.03772,29.86,0.35643,2,2,1,1,1,1,-36.55128,-73.01043,35524.65625,35520.22656,0,35145.61719,-36.5,-73, 
279.97113,262.25104,475.72021,434.36584,322.18503,547.4491,547.4491,29.91262,15.068,0,0,0,0,0,6.87226,-55.32624,-25.5155,0.3039,575.06781,233.04062,32.03761,29.86,0.356,2,2,1,1,1,1,-36.55105,-73.01044,35561.76172,35557.32813,0,35184.07422,-36.5,-73, 
279.83945,262.11905,475.79938,434.6925,322.03351,547.54016,547.54016,29.91261,15.068,0,0,0,0,0,6.86089,-55.39494,-25.57427,0.30349,574.97717,232.80612,32.03751,29.86,0.35561,2,2,1,1,1,1,-36.55084,-73.01046,35596.49609,35592.07031,0,35219.59766,-36.5,-73, 
279.70963,261.98868,475.87949,435.01938,321.88409,547.63239,547.63239,29.91262,15.068,0,0,0,0,0,6.84962,-55.46314,-25.63243,0.30309,574.88715,232.5746,32.0374,29.86,0.35521,2,2,1,1,1,1,-36.55062,-73.01048,35630.94922,35626.52344,0,35254.84766,-36.5,-73, 
279.58047,261.85989,475.9614,435.34924,321.73547,547.72662,547.72662,29.91262,15.068,0,0,0,0,0,6.8384,-55.53103,-25.69017,0.30269,574.79742,232.34608,32.03729,29.86,0.35482,2,2,1,1,1,1,-36.55041,-73.01049,35665.4375,35661.01172,0,35290.14844,-36.5,-73, 
279.45236,261.73056,476.04483,435.6814,321.58804,547.82263,547.82263,29.91262,15.068,0,0,0,0,0,6.8271,-55.59941,-25.748,0.30228,574.70715,232.11661,32.03719,29.86,0.35443,2,2,1,1,1,1,-36.5502,-73.01051,35699.86328,35695.44141,0,35325.41406,-36.5,-73, 
279.32712,261.60492,476.12875,436.01129,321.44391,547.91919,547.91919,29.91262,15.068,0,0,0,0,0,6.81605,-55.66638,-25.8045,0.30189,574.61871,231.89384,32.03709,29.86,0.35404,2,2,1,1,1,1,-36.54999,-73.01052,35733.78906,35729.36719,0,35360.16797,-36.5,-73, 
279.19925,261.47653,476.21674,436.35321,321.29678,548.02045,548.02045,29.91261,15.068,0,0,0,0,0,6.80468,-55.73531,-25.86239,0.30148,574.52765,231.6662,32.03698,29.86,0.35365,2,2,1,1,1,1,-36.54977,-73.01054,35768.62109,35764.19922,0,35395.88281,-36.5,-73, 
279.07443,261.35349,476.30518,436.6926,321.15314,548.12225,548.12225,29.91262,15.068,0,0,0,0,0,6.79365,-55.80274,-25.91884,0.30108,574.43854,231.44826,32.03688,29.86,0.35327,2,2,1,1,1,1,-36.54956,-73.01056,35802.90234,35798.48047,0,35431.03906,-36.5,-73, 
278.94843,261.22818,476.39694,437.04059,321.00812,548.22784,548.22784,29.91262,15.068,0,0,0,0,0,6.78237,-55.87173,-25.97633,0.30068,574.34735,231.22635,32.03677,29.86,0.35288,2,2,1,1,1,1,-36.54934,-73.01057,35837.76953,35833.34766,0,35466.82031,-36.5,-73, 
278.82651,261.10654,476.4884,437.3833,320.86783,548.33307,548.33313,29.91262,15.068,0,0,0,0,0,6.77135,-55.93912,-26.03222,0.30028,574.25824,231.01105,32.03666,29.86,0.3525,2,2,1,1,1,1,-36.54913,-73.01059,35871.80859,35867.38672,0,35501.74219,-36.5,-73, 
278.7059,260.98563,476.58167,437.72855,320.72903,548.44037,548.44037,29.91262,15.068,0,0,0,0,0,6.76033,-56.00654,-26.0879,0.29989,574.16913,230.79713,32.03656,29.86,0.35213,2,2,1,1,1,1,-36.54891,-73.0106,35905.80859,35901.38672,0,35536.64844,-36.5,-73, 
278.58685,260.86758,476.67621,438.07489,320.59204,548.54919,548.54919,29.91262,15.068,0,0,0,0,0,6.74948,-56.07304,-26.14266,0.2995,574.08118,230.58846,32.03645,29.86,0.35175,2,2,1,1,1,1,-36.54869,-73.01063,35939.625,35935.19922,0,35571.35547,-36.5,-73, 
278.46652,260.74866,476.77505,438.43332,320.45355,548.66296,548.66296,29.91262,15.068,0,0,0,0,0,6.73842,-56.14075,-26.19813,0.2991,573.9917,230.37823,32.03635,29.86,0.35138,2,2,1,1,1,1,-36.54847,-73.01064,35974.12891,35969.70313,0,35606.80859,-36.5,-73, 
278.34766,260.62854,476.87527,438.79083,320.31677,548.77826,548.77826,29.91262,15.068,0,0,0,0,0,6.72726,-56.20916,-26.25389,0.2987,573.90118,230.16597,32.03624,29.86,0.351,2,2,1,1,1,1,-36.54826,-73.01066,36008.5625,36004.13672,0,35642.20703,-36.5,-73, 
278.23022,260.50949,476.97614,439.14252,320.18164,548.89435,548.89435,29.91262,15.068,0,0,0,0,0,6.71617,-56.27718,-26.30914,0.2983,573.81122,229.95584,32.03614,29.86,0.35062,2,2,1,1,1,1,-36.54803,-73.01068,36042.85938,36038.42969,0,35677.46484,-36.5,-73, 
278.11267,260.39191,477.07928,439.49606,320.04636,549.01306,549.01312,29.91262,15.068,0,0,0,0,0,6.70511,-56.34507,-26.36427,0.2979,573.72137,229.7482,32.03603,29.86,0.35024,2,2,1,1,1,1,-36.54781,-73.0107,36077.43359,36073,0,35713.00781,-36.5,-73, 
278.01724,260.28354,477.16452,439.78262,319.93655,549.11115,549.11115,29.91262,15.068,0,0,0,0,0,6.69604,-56.38054,-26.38819,0.29755,573.6745,229.55708,32.03595,29.86,0.34989,2,2,1,1,1,1,-36.54763,-73.01071,36105.6875,36101.25781,0,35742.07422,-36.5,-73, 
277.90378,260.13629,477.26736,440.12558,319.80597,549.22949,549.22949,29.91262,15.068,0,0,0,0,0,6.68519,-56.39346,-26.38804,0.29708,573.65735,229.29741,32.03584,29.86,0.34941,2,2,1,1,1,1,-36.54741,-73.01073,36139.39063,36134.95703,0,35776.71484,-36.5,-73, 
277.79016,259.99353,477.37186,440.47375,319.67523,549.34979,549.34973,29.91262,15.068,0,0,0,0,0,6.67454,-56.40613,-26.38763,0.29663,573.64063,229.04579,32.03574,29.86,0.34893,2,2,1,1,1,1,-36.54719,-73.01075,36172.89063,36168.45313,0,35811.14063,-36.5,-73, 
277.67722,259.85321,477.47644,440.82141,319.54526,549.47009,549.47015,29.91262,15.068,0,0,0,0,0,6.66403,-56.41862,-26.38693,0.29618,573.62408,228.79863,32.03564,29.86,0.34846,2,2,1,1,1,1,-36.54698,-73.01077,36205.78125,36201.33984,0,35844.93359,-36.5,-73, 
277.56131,259.71356,477.58313,441.16959,319.41187,549.59283,549.59283,29.91261,15.068,0,0,0,0,0,6.65351,-56.43114,-26.38613,0.29573,573.60748,228.5528,32.03555,29.86,0.34799,2,2,1,1,1,1,-36.54676,-73.01079,36239,36234.55469,0,35879.07813,-36.5,-73, 
277.44504,259.57391,477.68961,441.51404,319.27805,549.71539,549.71545,29.91262,15.068,0,0,0,0,0,6.64301,-56.44363,-26.38515,0.29528,573.59094,228.30704,32.03545,29.86,0.34753,2,2,1,1,1,1,-36.54654,-73.0108,36271.76953,36267.32031,0,35912.76953,-36.5,-73, 
277.3219,259.43188,477.80307,441.87991,319.13635,549.84601,549.84601,29.91262,15.068,0,0,0,0,0,6.6322,-56.4565,-26.38385,0.29481,573.57391,228.0573,32.03534,29.86,0.34705,2,2,1,1,1,1,-36.54632,-73.01083,36305.93359,36301.48047,0,35947.9375,-36.5,-73, 
277.2005,259.29269,477.91531,442.24051,318.99664,549.97516,549.97516,29.91262,15.068,0,0,0,0,0,6.62159,-56.46913,-26.38231,0.29436,573.55719,227.81267,32.03524,29.86,0.34658,2,2,1,1,1,1,-36.5461,-73.01084,36339.10938,36334.65625,0,35982.05859,-36.5,-73, 
277.09903,259.18066,478.00888,442.53864,318.87988,550.08282,550.08282,29.91261,15.068,0,0,0,0,0,6.61297,-56.4794,-26.38094,0.29399,573.54364,227.61588,32.03515,29.86,0.34619,2,2,1,1,1,1,-36.54591,-73.01086,36366.48047,36362.01563,0,36010.22266,-36.5,-73, 
276.97488,259.04242,478.12421,442.9043,318.737,550.21558,550.21558,29.91262,15.068,0,0,0,0,0,6.60234,-56.49205,-26.37899,0.29354,573.52692,227.37306,32.03505,29.86,0.34572,2,2,1,1,1,1,-36.54569,-73.01088,36399.65625,36395.19141,0,36044.36328,-36.5,-73, 
276.84985,258.90387,478.24057,443.27417,318.59314,550.34943,550.34949,29.91262,15.068,0,0,0,0,0,6.59183,-56.5,-26.37207,0.29308,573.51636,227.12996,32.03495,29.86,0.34525,2,2,1,1,1,1,-36.54547,-73.01089,36432.75391,36428.28516,0,36078.43359,-36.5,-73, 
276.74628,258.78851,478.33737,443.58389,318.47394,550.46082,550.46082,29.91262,15.068,0,0,0,0,0,6.58329,-56.5,-26.35988,0.2927,573.51636,226.9276,32.03487,29.86,0.34485,2,2,1,1,1,1,-36.54528,-73.01092,36459.96484,36455.48828,0,36106.46094,-36.5,-73, 
276.62039,258.65121,478.45712,443.96423,318.32907,550.59863,550.59863,29.91262,15.068,0,0,0,0,0,6.57302,-56.5,-26.34487,0.29224,573.51636,226.68692,32.03477,29.86,0.34438,2,2,1,1,1,1,-36.54506,-73.01093,36492.80859,36488.32813,0,36140.28516,-36.5,-73, 
276.49429,258.51648,478.57971,444.34369,318.18396,550.73975,550.73975,29.91262,15.068,0,0,0,0,0,6.5628,-56.5,-26.32947,0.29179,573.51636,226.45073,32.03467,29.86,0.3439,2,2,1,1,1,1,-36.54484,-73.01096,36525.46875,36520.98047,0,36173.91016,-36.5,-73, 
276.367,258.38205,478.70468,444.72452,318.03748,550.88354,550.88354,29.91262,15.068,0,0,0,0,0,6.55256,-56.5,-26.3138,0.29133,573.51636,226.21532,32.03456,29.86,0.34343,2,2,1,1,1,1,-36.54462,-73.01098,36558.25391,36553.77344,0,36207.67969,-36.5,-73, 
276.24219,258.24954,478.82883,445.09991,317.89383,551.02643,551.02643,29.91262,15.068,0,0,0,0,0,6.54245,-56.5,-26.29803,0.29088,573.51636,225.98328,32.03447,29.86,0.34296,2,2,1,1,1,1,-36.5444,-73.01099,36590.26172,36585.78516,0,36240.64844,-36.5,-73, 
276.13928,258.14352,478.93246,445.41098,317.77542,551.14569,551.14569,29.91262,15.068,0,0,0,0,0,6.53425,-56.5,-26.28505,0.29052,573.51636,225.79785,32.03439,29.86,0.34259,2,2,1,1,1,1,-36.54422,-73.01102,36616.5625,36612.08984,0,36267.76563,-36.5,-73, 
276.0108,258.01099,479.06381,445.80212,317.62756,551.29681,551.29681,29.91262,15.068,0,0,0,0,0,6.52396,-56.5,-26.26849,0.29006,573.51636,225.56599,32.03429,29.86,0.34211,2,2,1,1,1,1,-36.54399,-73.01103,36649.36328,36644.89453,0,36301.58203,-36.5,-73, 
275.9057,257.90402,479.17303,446.12454,317.50662,551.42255,551.42255,29.91262,15.068,0,0,0,0,0,6.51558,-56.5,-26.25478,0.28969,573.51636,225.37903,32.03421,29.86,0.34173,2,2,1,1,1,1,-36.5438,-73.01105,36676.18359,36671.72266,0,36329.26563,-36.5,-73, 
275.80173,257.79828,479.28275,446.44595,317.38696,551.54877,551.54877,29.91262,15.068,0,0,0,0,0,6.50726,-56.5,-26.24096,0.28932,573.51636,225.19426,32.03412,29.86,0.34135,2,2,1,1,1,1,-36.54362,-73.01107,36702.73828,36698.28125,0,36356.66406,-36.5,-73, 
275.69641,257.6929,479.39563,446.77414,317.26578,551.67865,551.67871,29.91262,15.068,0,0,0,0,0,6.49888,-56.5,-26.22682,0.28895,573.51636,225.01019,32.03405,29.86,0.34096,2,2,1,1,1,1,-36.54343,-73.01109,36729.66406,36725.20703,0,36384.47266,-36.5,-73, 
275.59418,257.58939,479.5069,447.0954,317.14813,551.8067,551.8067,29.91262,15.068,0,0,0,0,0,6.49064,-56.5,-26.21268,0.28858,573.51636,224.82945,32.03397,29.86,0.34059,2,2,1,1,1,1,-36.54325,-73.01111,36755.84766,36751.39453,0,36411.5,-36.5,-73, 
275.4686,257.465,479.646,447.49609,317.0036,551.9668,551.9668,29.91262,15.068,0,0,0,0,0,6.48062,-56.5,-26.19502,0.28813,573.51636,224.6124,32.03386,29.86,0.34013,2,2,1,1,1,1,-36.54302,-73.01113,36788.14844,36783.69922,0,36444.83594,-36.5,-73, 
275.34512,257.34448,479.78546,447.89529,316.86151,552.12726,552.12726,29.91262,15.068,0,0,0,0,0,6.47079,-56.5,-26.17745,0.2877,573.51636,224.40216,32.03376,29.86,0.33969,2,2,1,1,1,1,-36.54279,-73.01115,36820.03516,36815.58984,0,36477.76172,-36.5,-73, 
275.24417,257.24646,479.90234,448.22418,316.74533,552.26178,552.26178,29.91262,15.068,0,0,0,0,0,6.46271,-56.5,-26.16271,0.28734,573.51636,224.23125,32.03368,29.86,0.33932,2,2,1,1,1,1,-36.54261,-73.01117,36846.23438,36841.79297,0,36504.83203,-36.5,-73, 
275.14572,257.15219,480.0188,448.54922,316.63205,552.39581,552.39575,29.91262,15.068,0,0,0,0,0,6.45484,-56.5,-26.14815,0.28699,573.51636,224.06694,32.03361,29.86,0.33897,2,2,1,1,1,1,-36.54242,-73.01118,36871.94531,36867.50391,0,36531.40234,-36.5,-73, 
275.04892,257.05682,480.13565,448.87302,316.52066,552.53027,552.53027,29.91262,15.068,0,0,0,0,0,6.44691,-56.5,-26.13324,0.28664,573.51636,223.90073,32.03353,29.86,0.33861,2,2,1,1,1,1,-36.54224,-73.01121,36897.40234,36892.96484,0,36557.70703,-36.5,-73, 
274.94965,256.96072,480.25793,449.20886,316.4064,552.67102,552.67096,29.91262,15.068,0,0,0,0,0,6.43882,-56.5,-26.11781,0.28628,573.51636,223.73338,32.03345,29.86,0.33825,2,2,1,1,1,1,-36.54205,-73.01122,36923.66797,36919.23047,0,36584.87109,-36.5,-73, 
274.85181,256.86615,480.38104,449.54419,316.29382,552.81268,552.81268,29.91262,15.068,0,0,0,0,0,6.43078,-56.5,-26.10229,0.28592,573.51636,223.56868,32.03337,29.86,0.33789,2,2,1,1,1,1,-36.54186,-73.01125,36949.76172,36945.32813,0,36611.85938,-36.5,-73, 
274.75275,256.77103,480.50839,449.88806,316.17981,552.95923,552.95923,29.91262,15.068,0,0,0,0,0,6.42261,-56.5,-26.08628,0.28556,573.51636,223.40317,32.03329,29.86,0.33752,2,2,1,1,1,1,-36.54167,-73.01126,36976.37891,36971.94922,0,36639.41406,-36.5,-73, 
274.6561,256.67639,480.63562,450.22845,316.0686,553.10559,553.10559,29.91262,15.068,0,0,0,0,0,6.41448,-56.5,-26.07012,0.28519,573.51636,223.23856,32.03321,29.86,0.33716,2,2,1,1,1,1,-36.54148,-73.01128,37002.59375,36998.16016,0,36666.53906,-36.5,-73, 
274.56131,256.58502,480.76309,450.56686,315.95953,553.25232,553.25232,29.91261,15.068,0,0,0,0,0,6.40652,-56.5,-26.05408,0.28484,573.51636,223.07965,32.03313,29.86,0.3368,2,2,1,1,1,1,-36.54129,-73.0113,37028.52734,37024.09766,0,36693.36328,-36.5,-73, 
274.46613,256.49155,480.89392,450.91147,315.84998,553.40289,553.40289,29.91262,15.068,0,0,0,0,0,6.39837,-56.5,-26.03743,0.28448,573.51636,222.91711,32.03305,29.86,0.33644,2,2,1,1,1,1,-36.5411,-73.01132,37054.78125,37050.35156,0,36720.54688,-36.5,-73, 
274.37289,256.40152,481.02509,451.25409,315.74271,553.55383,553.55383,29.91262,15.068,0,0,0,0,0,6.39039,-56.5,-26.02086,0.28412,573.51636,222.76062,32.03297,29.86,0.33609,2,2,1,1,1,1,-36.5409,-73.01134,37080.74219,37076.3125,0,36747.40625,-36.5,-73, 
