f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__lat,__deg;__lon,__deg;__alt,ftmsl;__alt,ftagl;___on,runwy;__alt,__ind;__lat,orign;__lon,orign;_lift,___lb;_drag,___lb;_side,___lb;____L,lb-ft;____M,lb-ft;____N,lb-ft;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
93.82082;96.95560;0.01066;0.01071;0.00366;1.00000;1.00000;94.04767;93.65545;94.75184;94.75183;108.22813;109.03848;109.03846;1.63650;-1.07542;5.55211;0.00353;-0.69526;-36.69580;-73.07799;1004.85254;1001.39539;0.00000;995.67230;-36.50000;-73.00000;2539.66187;220.09825;-27.15388;109.31448;-162.59210;13.45474;11.53876;0.42238;0.03661;10.71109;655.26819;620.63947;601.18604;606.22968;12.92842;21.96792;34.08014;31.38152;18.45141;18.66059;0.60039;0.67791;38.42575;-23.33224;3.00145;3.39170;3.26391;1.78008
94.58823;90.47318;0.01057;0.01055;0.00365;1.00000;1.00000;93.57571;93.07955;94.16910;94.16907;107.68501;108.36787;108.36787;1.71207;-0.95088;5.58214;-0.05256;-0.67324;-36.69536;-73.07793;1004.78534;1001.36243;0.00000;995.68579;-36.50000;-73.00000;2538.88965;219.23865;-23.71060;116.52316;-162.84692;1.02144;11.58048;0.42749;0.03691;9.92517;650.96991;618.93951;603.09705;607.26434;14.21408;21.75808;34.10346;31.57872;18.65443;18.83066;0.59949;0.66773;36.86764;-20.88828;1.85380;3.35454;3.18117;1.72634
94.44650;97.51341;0.01059;0.01033;0.00360;1.00000;1.00000;93.04055;92.58502;93.66853;93.66843;107.06915;107.79182;107.79182;1.79640;-0.92984;5.62149;-0.07876;-0.63760;-36.69493;-73.07788;1004.59229;1001.20203;0.00000;995.60553;-36.50000;-73.00000;2550.13623;219.79263;-22.97701;133.22934;-175.60231;-3.89248;11.60246;0.43398;0.03740;9.78732;651.58063;619.68884;606.78375;609.98346;15.12789;22.21451;34.43037;31.88042;18.93888;19.06578;0.59950;0.66733;38.22292;-20.46175;1.39417;3.35322;3.15548;1.71036
93.47953;99.62144;0.01070;0.01032;0.00361;1.00000;1.00000;92.55788;92.21214;93.29102;93.29099;106.51372;107.35739;107.35740;1.85879;-1.04577;5.64128;-0.05388;-0.62720;-36.69450;-73.07783;1004.39825;1001.03973;0.00000;995.43597;-36.50000;-73.00000;2560.60181;223.28880;-26.32276;144.93906;-188.66528;2.85227;11.46767;0.43930;0.03831;9.75235;654.54181;620.11688;608.85742;611.87714;15.14674;23.24159;34.83414;32.05296;19.12900;19.23719;0.59713;0.67655;41.40786;-22.15023;2.06399;3.36958;3.17842;1.72820
94.83905;86.46779;0.01054;0.01037;0.00369;1.00000;1.00000;92.16797;91.89682;92.97191;92.97191;106.06501;106.99017;106.99017;1.89406;-1.20019;5.62936;0.00280;-0.66127;-36.69407;-73.07778;1004.32526;1000.99719;0.00000;995.26971;-36.50000;-73.00000;2561.26636;223.62219;-30.02836;147.33141;-192.39090;16.79386;11.45354;0.44243;0.03863;9.85809;656.08197;618.92297;608.20190;611.68927;14.63343;24.29143;35.06771;32.05099;19.17343;19.30019;0.59224;0.68695;44.59798;-24.81172;3.26682;3.43759;3.27023;1.75192
94.95924;97.89526;0.01053;0.01086;0.00374;1.00000;1.00000;91.83251;91.55200;92.62314;92.62312;105.67897;106.58881;106.58881;1.91085;-1.22665;5.60757;0.03416;-0.70646;-36.69365;-73.07773;1004.38885;1001.08990;0.00000;995.21014;-36.50000;-73.00000;2549.09058;222.56482;-30.43320;128.09778;-179.73575;24.47999;11.45325;0.44365;0.03874;10.22460;652.61493;616.16241;605.09216;609.36560;14.44037;24.55830;34.92025;31.95785;19.09606;19.27189;0.58747;0.68621;43.03688;-23.92096;3.85207;3.39155;3.23801;1.73753
94.23981;87.10802;0.01061;0.01043;0.00355;1.00000;1.00000;91.45983;91.07355;92.13918;92.13918;105.25010;106.03188;106.03188;1.95312;-1.09664;5.61136;0.01074;-0.71060;-36.69322;-73.07767;1004.46094;1001.18964;0.00000;995.24994;-36.50000;-73.00000;2537.26050;220.92828;-26.61100;108.03083;-166.07864;7.76199;11.48454;0.44624;0.03886;10.74243;646.66302;613.12152;603.26050;608.28705;15.33465;24.04436;34.71886;31.98216;19.11191;19.33450;0.58619;0.67413;39.87263;-21.21426;2.50974;3.28897;3.10307;1.68781
94.89153;97.15340;0.01054;0.01027;0.00351;1.00000;1.00000;90.96576;90.42644;91.48441;91.48437;104.68153;105.27838;105.27840;2.04152;-0.98170;5.64162;-0.06094;-0.68195;-36.69280;-73.07762;1004.39758;1001.15271;0.00000;995.28528;-36.50000;-73.00000;2532.80029;219.79935;-23.93560;103.41502;-159.11110;3.33983;11.52324;0.45186;0.03921;9.95909;640.98450;610.26141;604.56543;609.26270;16.49439;23.94270;34.72035;32.17529;19.33002;19.54302;0.58490;0.66402;37.45466;-18.38738;1.94156;3.21674;3.00453;1.62307
93.22083;94.57159;0.01073;0.01041;0.00363;1.00000;1.00000;90.35941;89.82904;90.87970;90.87953;103.98376;104.58250;104.58250;2.15295;-0.92660;5.67677;-0.11225;-0.64172;-36.69238;-73.07757;1004.15070;1000.93079;0.00000;995.20135;-36.50000;-73.00000;2545.47876;220.46625;-22.42861;124.27584;-173.14574;-1.81278;11.54589;0.46018;0.03986;9.61510;640.75580;611.11279;609.39893;612.41724;17.66425;24.38370;35.09212;32.59386;19.72906;19.85791;0.58746;0.66303;37.83765;-16.75380;1.40551;3.18576;2.95527;1.59177
92.76075;84.37395;0.01078;0.01030;0.00359;1.00000;1.00000;89.79335;89.39381;90.43900;90.43886;103.33234;104.07534;104.07533;2.23435;-1.01263;5.69338;-0.09389;-0.61381;-36.69197;-73.07752;1003.86188;1000.66577;0.00000;994.98102;-36.50000;-73.00000;2557.47290;221.66629;-24.22084;132.36525;-178.38248;-3.23805;11.53749;0.46686;0.04046;10.17989;643.88702;612.20496;611.92377;615.08942;18.00921;25.28183;35.56535;32.86909;19.98657;20.10717;0.58735;0.67212;41.08061;-18.91887;1.43988;3.21075;2.97910;1.60876
92.69082;88.97589;0.01079;0.01045;0.00364;1.00000;1.00000;89.32248;88.95404;89.99385;89.99380;102.79047;103.56308;103.56306;2.29359;-1.19518;5.67444;-0.04345;-0.63854;-36.69155;-73.07747;1003.68121;1000.50781;0.00000;994.72852;-36.50000;-73.00000;2557.60156;221.95972;-29.14810;127.67991;-187.12578;27.07640;11.52282;0.47151;0.04092;9.96808;643.96252;610.37952;611.77893;615.12921;17.41896;26.62346;35.80809;32.92024;20.10379;20.23217;0.57866;0.68535;42.83461;-19.63519;3.77120;3.23104;3.02571;1.61367
94.26437;97.64671;0.01061;0.01064;0.00362;1.00000;1.00000;88.86758;88.51168;89.54623;89.54623;102.26699;103.04796;103.04796;2.34183;-1.18912;5.64672;-0.01314;-0.66992;-36.69114;-73.07742;1003.61151;1000.45941;0.00000;994.55853;-36.50000;-73.00000;2552.41187;221.37248;-27.74007;131.55063;-185.14845;10.48363;11.52994;0.47527;0.04122;9.86906;642.07892;608.35883;610.69940;614.03766;17.77081;26.77167;35.86486;32.96136;20.16503;20.30537;0.57766;0.68440;43.47996;-20.02947;2.70280;3.23239;3.01154;1.60286
91.23457;84.57375;0.01096;0.01076;0.00372;1.00000;1.00000;88.42902;88.07099;89.10037;89.10037;101.76230;102.53488;102.53488;2.39170;-1.16675;5.63719;0.00309;-0.67327;-36.69073;-73.07736;1003.60406;1000.47223;0.00000;994.47607;-36.50000;-73.00000;2547.01685;220.88377;-27.16864;118.76386;-180.94194;12.47732;11.53103;0.47902;0.04154;10.21809;639.33716;606.71332;609.51880;613.41724;18.14774;26.90637;35.86637;33.03701;20.22892;20.39801;0.57655;0.68250;42.73167;-19.15827;2.76187;3.19810;2.97878;1.58399
92.69370;96.11687;0.01079;0.01033;0.00360;1.00000;1.00000;87.96609;87.57085;88.59438;88.59439;101.22957;101.95260;101.95261;2.46061;-1.15526;5.63886;-0.00989;-0.67289;-36.69032;-73.07732;1003.59662;1000.48376;0.00000;994.45837;-36.50000;-73.00000;2544.78345;220.47226;-26.54741;121.11501;-190.29434;8.77593;11.54242;0.48409;0.04194;10.16656;636.88275;604.59991;609.78137;613.36664;18.64032;27.15196;35.97881;33.15285;20.38886;20.54460;0.57547;0.68119;42.49986;-17.74046;2.45322;3.16439;2.88124;1.55977
93.19559;98.61933;0.01073;0.01042;0.00370;1.00000;1.00000;87.46831;87.03743;88.05465;88.05463;100.65673;101.33148;101.33148;2.53846;-1.13979;5.64863;-0.03944;-0.66876;-36.68991;-73.07726;1003.53528;1000.44019;0.00000;994.43646;-36.50000;-73.00000;2541.82349;220.12849;-26.15313;115.80280;-178.07698;11.90062;11.54700;0.48947;0.04239;9.96033;634.05200;602.72729;610.22015;613.78937;19.14392;27.47587;36.09130;33.31752;20.57286;20.73342;0.57419;0.68039;41.22496;-16.66696;2.58611;3.10539;2.83281;1.52854
94.85726;99.63136;0.01054;0.01035;0.00356;1.00000;1.00000;86.93343;86.47303;87.48348;87.48343;100.04121;100.67420;100.67419;2.62907;-1.11168;5.66534;-0.06289;-0.65754;-36.68951;-73.07722;1003.40338;1000.32507;0.00000;994.36725;-36.50000;-73.00000;2542.06812;220.06001;-25.39194;109.32384;-174.89084;11.59675;11.55170;0.49593;0.04293;10.04443;631.64594;601.35474;611.28998;615.00531;19.81132;27.80430;36.26975;33.55330;20.81012;20.98138;0.57444;0.68012;40.42108;-15.40455;2.47533;3.05558;2.78384;1.49694
94.77223;98.59017;0.01055;0.01009;0.00355;1.00000;1.00000;86.36662;85.91579;86.91949;86.91941;99.38894;100.02517;100.02516;2.72882;-1.10112;5.68422;-0.07767;-0.64136;-36.68911;-73.07716;1003.21606;1000.15326;0.00000;994.23846;-36.50000;-73.00000;2547.31372;220.53406;-24.65689;122.05821;-182.93486;3.72629;11.55066;0.50342;0.04358;9.72665;631.07037;600.72034;613.51410;616.54083;20.55673;28.21329;36.59698;33.84018;21.11874;21.24916;0.57661;0.68226;41.50012;-15.23097;1.86940;3.05541;2.75662;1.47921
94.20245;97.97198;0.01062;0.01040;0.00364;1.00000;1.00000;85.82613;85.46532;86.46353;86.46349;98.76695;99.50047;99.50047;2.81475;-1.18838;5.69186;-0.05449;-0.63487;-36.68871;-73.07712;1003.03821;999.98987;0.00000;994.06274;-36.50000;-73.00000;2555.81274;221.70935;-26.37541;134.36523;-194.72223;6.43132;11.52776;0.51043;0.04428;9.70192;633.00848;601.08807;615.40350;618.13745;20.80244;29.04905;37.02836;34.09512;21.39018;21.49259;0.57628;0.69300;44.62965;-16.98075;2.13694;3.12512;2.82231;1.48987
94.06989;91.34923;0.01063;0.01044;0.00362;1.00000;1.00000;85.36892;85.07291;86.06645;86.06646;98.24080;99.04351;99.04352;2.86160;-1.31743;5.67839;-0.00284;-0.65841;-36.68832;-73.07706;1002.97070;999.93561;0.00000;993.90851;-36.50000;-73.00000;2551.86401;221.86932;-29.60856;121.89111;-191.86894;28.63124;11.50165;0.51436;0.04472;10.25382;632.37415;599.67401;613.83649;617.08630;20.37838;29.93880;37.14972;34.12395;21.43701;21.56966;0.56937;0.70440;44.88712;-17.11504;3.83714;3.13109;2.81919;1.49669
93.76572;99.78048;0.01066;0.01057;0.00364;1.00000;1.00000;84.93100;84.56911;85.55678;85.55678;97.73685;98.45699;98.45699;2.92208;-1.26643;5.66743;0.00266;-0.68212;-36.68792;-73.07702;1002.98071;999.95789;0.00000;993.83929;-36.50000;-73.00000;2541.94141;220.87697;-27.61231;105.14259;-182.39183;18.47677;11.50840;0.51848;0.04505;10.43984;627.82251;596.83557;612.07990;616.00787;20.78468;29.94431;37.07317;34.19210;21.49869;21.69267;0.56887;0.70016;42.74308;-15.24425;3.15181;3.05135;2.76124;1.42514
95.60207;97.43740;0.01046;0.01054;0.00355;1.00000;1.00000;84.40810;83.91483;84.89481;84.89478;97.13511;97.69521;97.69521;3.01600;-1.12300;5.68831;-0.04781;-0.66452;-36.68753;-73.07697;1002.93689;999.92529;0.00000;993.82404;-36.50000;-73.00000;2531.65625;219.68616;-24.17917;94.78368;-168.11325;8.34716;11.52397;0.52447;0.04551;10.16642;621.51672;593.30670;611.58588;615.53784;21.81796;29.58599;37.02380;34.36570;21.69899;21.90523;0.57278;0.68876;39.47225;-12.37193;2.17953;2.92788;2.62549;1.36678
95.75922;95.52924;0.01044;0.01013;0.00357;1.00000;1.00000;83.76848;83.22298;84.19463;84.19447;96.39905;96.88945;96.88945;3.15623;-1.05984;5.72535;-0.10698;-0.62622;-36.68714;-73.07692;1002.73578;999.73431;0.00000;993.75299;-36.50000;-73.00000;2537.45923;220.33510;-22.84648;94.85177;-175.62030;4.90593;11.51636;0.53445;0.04641;10.14143;619.35767;592.37299;614.59204;618.32666;22.90040;29.90740;37.40243;34.80710;22.14935;22.33578;0.57913;0.68902;39.18659;-10.76140;1.75445;2.87808;2.56697;1.32723
93.85756;93.10986;0.01065;0.01047;0.00364;1.00000;1.00000;83.08588;82.55638;83.51987;83.51962;95.61353;96.11295;96.11295;3.29248;-1.09542;5.74878;-0.13891;-0.60409;-36.68676;-73.07687;1002.42346;999.43115;0.00000;993.55579;-36.50000;-73.00000;2543.96729;221.38022;-23.75873;99.54152;-181.68286;11.61167;11.49139;0.54450;0.04738;10.41071;618.74603;591.74713;617.25269;620.47858;23.49310;30.68894;37.86066;35.21622;22.58448;22.73605;0.58126;0.69852;39.76725;-10.14332;2.21784;2.86406;2.53088;1.27821
95.88719;100.64412;0.01043;0.01041;0.00352;1.00000;1.00000;82.40873;81.90874;82.86424;82.86401;94.83427;95.35847;95.35848;3.41903;-1.13139;5.75364;-0.14042;-0.59661;-36.68637;-73.07683;1002.07544;999.09113;0.00000;993.25739;-36.50000;-73.00000;2547.79712;222.29088;-24.18398;110.06699;-184.43826;11.57880;11.46155;0.55398;0.04833;9.63041;618.08051;590.86139;619.13837;621.57288;24.01349;31.37840;38.27545;35.56929;22.97550;23.07871;0.58336;0.70715;40.54458;-10.04274;2.24349;2.86291;2.50388;1.26245
96.06372;101.24532;0.01041;0.01053;0.00372;1.00000;1.00000;81.76678;81.35011;82.29872;82.29858;94.09553;94.70768;94.70768;3.53221;-1.19591;5.74533;-0.10551;-0.59366;-36.68599;-73.07677;1001.76703;998.78979;0.00000;992.92712;-36.50000;-73.00000;2553.99731;223.64540;-25.00600;116.23739;-187.31186;6.63331;11.41985;0.56298;0.04930;10.03431;619.25140;590.94659;620.46289;623.00446;24.43423;32.10412;38.74967;35.90471;23.31292;23.41192;0.58573;0.71908;43.20530;-11.91923;2.01083;2.92603;2.55847;1.26742
95.24966;95.69378;0.01050;0.01045;0.00362;1.00000;1.00000;81.18399;80.77479;81.71645;81.71641;93.42487;94.03761;94.03761;3.62103;-1.30051;5.72312;-0.06058;-0.61265;-36.68561;-73.07673;1001.57532;998.60425;0.00000;992.64490;-36.50000;-73.00000;2548.30591;223.82764;-27.52298;100.91476;-190.02333;26.74527;11.38513;0.56976;0.05004;10.49895;616.82312;588.64716;619.05750;622.00269;24.25648;32.93486;38.90568;36.03957;23.47683;23.60602;0.57971;0.73158;42.65718;-10.78141;3.53886;2.89569;2.52666;1.25553
94.86499;100.39153;0.01054;0.01034;0.00359;1.00000;1.00000;80.57178;80.09336;81.02691;81.02685;92.72035;93.24411;93.24410;3.73591;-1.24724;5.70889;-0.06737;-0.62831;-36.68524;-73.07668;1001.43054;998.46466;0.00000;992.43927;-36.50000;-73.00000;2540.80884;223.49683;-25.67842;100.48859;-184.29752;17.77212;11.36843;0.57779;0.05082;9.74136;612.56097;585.51654;618.60425;621.29950;24.89454;33.03863;39.04346;36.26258;23.74501;23.88254;0.58387;0.73061;41.37868;-9.42198;2.84946;2.83028;2.47067;1.21670
95.15273;96.48785;0.01051;0.01027;0.00359;1.00000;1.00000;79.90523;79.44594;80.37173;80.37165;91.95330;92.49014;92.49014;3.86978;-1.17572;5.72051;-0.08073;-0.60896;-36.68486;-73.07664;1001.24921;998.28754;0.00000;992.27789;-36.50000;-73.00000;2544.15942;224.43768;-23.53903;102.08308;-194.25311;1.76121;11.33571;0.58802;0.05187;10.23195;611.33118;584.83563;619.83533;622.70178;25.89993;33.14654;39.43125;36.66773;24.14288;24.28240;0.59444;0.73129;42.19353;-8.99207;1.59333;2.83647;2.39705;1.19737
93.40616;94.30404;0.01071;0.01042;0.00362;1.00000;1.00000;79.24578;78.75974;79.67730;79.67720;91.19442;91.69100;91.69100;4.00188;-1.23792;5.73237;-0.09030;-0.60137;-36.68449;-73.07659;1001.05389;998.09552;0.00000;992.09631;-36.50000;-73.00000;2540.26074;225.04428;-25.44768;92.27409;-186.66341;23.44884;11.28783;0.59739;0.05292;9.98903;608.26428;582.54968;619.97314;622.78888;26.07291;33.90384;39.70972;36.96992;24.49648;24.62943;0.59317;0.74327;40.96150;-7.74815;3.06324;2.77545;2.39656;1.16908
93.55450;98.11616;0.01069;0.01044;0.00361;1.00000;1.00000;78.53973;78.03734;78.94621;78.94606;90.38190;90.84969;90.84969;4.15233;-1.22424;5.74180;-0.11361;-0.60020;-36.68413;-73.07655;1000.81500;997.85901;0.00000;991.89630;-36.50000;-73.00000;2539.50366;225.79120;-24.34824;105.06744;-186.35895;11.68200;11.24713;0.60832;0.05409;9.36062;606.21301;580.40814;621.14435;623.21765;26.78958;34.25561;40.13079;37.34098;24.94738;25.03969;0.60066;0.74951;41.19231;-7.47205;2.20866;2.75908;2.31344;1.14364
94.57751;95.21089;0.01057;0.01035;0.00354;1.00000;1.00000;77.83658;77.42878;78.33026;78.33015;89.57274;90.14086;90.14086;4.30665;-1.26078;5.75276;-0.10012;-0.58832;-36.68377;-73.07650;1000.55243;997.59802;0.00000;991.65570;-36.50000;-73.00000;2551.09912;228.16588;-24.44074;121.32018;-206.15192;2.26429;11.18090;0.62075;0.05552;9.21825;608.21558;581.36060;623.86133;625.51331;27.51306;34.92059;40.81222;37.86471;25.48995;25.53059;0.60998;0.76390;44.60030;-8.94860;1.52947;2.85060;2.36398;1.14794
92.70624;82.76091;0.01079;0.01031;0.00357;1.00000;1.00000;77.22231;76.93965;77.83527;77.83526;88.86585;89.57123;89.57123;4.40594;-1.45903;5.74402;-0.03025;-0.60147;-36.68341;-73.07645;1000.39819;997.44440;0.00000;991.42249;-36.50000;-73.00000;2553.74756;229.80013;-28.39063;131.80846;-213.40805;16.57722;11.11291;0.62932;0.05663;9.24656;610.09521;581.01788;623.68689;624.92834;27.24861;36.03336;41.29290;38.06858;25.76745;25.75294;0.60416;0.78817;47.40581;-10.89514;2.71775;2.94797;2.39120;1.17342
94.60654;99.62144;0.01057;0.01041;0.00355;1.00000;1.00000;76.70866;76.51984;77.41060;77.41057;88.27476;89.08253;89.08253;4.47622;-1.65165;5.71349;0.04737;-0.64824;-36.68305;-73.07641;1000.41956;997.46564;0.00000;991.28699;-36.50000;-73.00000;2551.17969;230.68042;-31.91793;134.22601;-217.79596;29.00007;11.05937;0.63560;0.05747;9.35071;610.82526;579.80280;622.07800;623.32257;26.78337;37.00290;41.58226;38.13097;25.88703;25.87778;0.59536;0.81063;49.19714;-12.16060;3.84611;3.01456;2.41201;1.19643
91.83876;86.47527;0.01089;0.01033;0.00361;1.00000;1.00000;76.25591;76.04621;76.93163;76.93154;87.75373;88.53135;88.53133;4.53960;-1.70152;5.69419;0.08504;-0.69499;-36.68269;-73.07636;1000.58649;997.63165;0.00000;991.30511;-36.50000;-73.00000;2538.23364;230.12454;-32.40202;115.35553;-206.67340;33.62369;11.02983;0.64028;0.05805;9.62161;607.01471;576.69098;618.83942;620.93384;26.60565;37.32471;41.52455;38.12906;25.90021;25.97924;0.59052;0.81711;47.32124;-10.89359;4.30298;2.94646;2.37827;1.15288
94.21069;101.70870;0.01061;0.01024;0.00353;1.00000;1.00000;75.75388;75.44860;76.32725;76.32721;87.17602;87.83583;87.83582;4.65138;-1.57797;5.71438;0.04791;-0.71095;-36.68234;-73.07632;1000.74854;997.79193;0.00000;991.44250;-36.50000;-73.00000;2527.91699;229.65967;-29.40399;101.97973;-197.99278;24.44522;11.00723;0.64782;0.05885;9.67350;601.74890;573.41388;617.54138;620.23645;27.32024;37.03188;41.55638;38.34729;26.13260;26.28785;0.59963;0.81001;44.95112;-8.87749;3.44145;2.84717;2.31390;1.10416
93.47462;85.30967;0.01070;0.01033;0.00357;1.00000;1.00000;75.15997;74.81268;75.68396;75.68396;86.49255;87.09554;87.09555;4.81366;-1.41636;5.77624;-0.02186;-0.68185;-36.68200;-73.07628;1000.77338;997.81427;0.00000;991.57056;-36.50000;-73.00000;2530.49316;230.84604;-25.23205;115.85269;-204.52567;-1.71124;10.96182;0.65955;0.06017;9.04999;599.63666;572.25128;619.64069;621.90167;28.63176;36.73172;42.00548;38.85127;26.68479;26.80257;0.62041;0.80434;45.47085;-8.56965;1.24206;2.84050;2.27331;1.09505
92.94997;78.94529;0.01076;0.01059;0.00360;1.00000;1.00000;74.54960;74.29576;75.16092;75.16090;85.79015;86.49364;86.49364;4.96245;-1.49647;5.83785;-0.03878;-0.64772;-36.68165;-73.07623;1000.69293;997.73059;0.00000;991.59290;-36.50000;-73.00000;2540.57959;233.41809;-26.77202;134.04289;-218.36163;0.33207;10.88424;0.67142;0.06169;8.86242;601.75848;573.06274;622.19019;623.70093;29.10995;37.45052;42.70545;39.33445;27.25010;27.25533;0.62803;0.82334;48.30027;-10.03446;1.29506;2.93367;2.28581;1.10503
93.68130;85.09190;0.01067;0.01043;0.00365;1.00000;1.00000;74.02661;73.91323;74.77390;74.77390;85.18831;86.04827;86.04826;5.06212;-1.78280;5.85024;0.00910;-0.66555;-36.68130;-73.07619;1000.65106;997.68463;0.00000;991.54199;-36.50000;-73.00000;2547.14185;235.75659;-32.62029;144.21185;-229.03778;23.64922;10.80412;0.68014;0.06295;8.91305;605.01355;573.57251;622.82037;623.78235;28.55836;38.87921;43.30183;39.57309;27.58069;27.51118;0.61692;0.85978;51.22390;-11.91458;3.24210;3.04829;2.32413;1.14080
88.17545;96.03380;0.01134;0.01044;0.00356;1.00000;1.00000;73.60139;73.51971;74.37589;74.37585;84.69897;85.59025;85.59025;5.12563;-1.96388;5.82539;0.06017;-0.72601;-36.68096;-73.07615;1000.73889;997.76782;0.00000;991.52936;-36.50000;-73.00000;2538.57031;236.01714;-36.34962;126.45052;-219.63939;47.25901;10.75587;0.68513;0.06370;9.21722;603.30133;571.47736;620.26251;621.75171;27.91847;39.75449;43.38237;39.59439;27.61886;27.62769;0.60426;0.88205;49.98464;-11.16979;5.22639;3.00626;2.31005;1.12249
92.95367;99.45301;0.01076;0.01052;0.00348;1.00000;1.00000;73.17354;73.05875;73.90971;73.90967;84.20660;85.05377;85.05377;5.22594;-1.83569;5.82457;0.05942;-0.75747;-36.68062;-73.07610;1000.87286;997.89630;0.00000;991.60754;-36.50000;-73.00000;2534.32202;236.17143;-32.52950;128.08905;-220.81508;21.39765;10.73086;0.69264;0.06455;8.95482;600.82745;569.78143;619.69513;621.48059;28.70817;39.39047;43.54443;39.84011;27.85516;27.93322;0.61793;0.87471;49.88762;-10.83708;3.29413;2.99459;2.28354;1.08947
93.23556;99.13750;0.01073;0.01025;0.00352;1.00000;1.00000;72.72466;72.63474;73.48088;73.48085;83.69005;84.56029;84.56030;5.33321;-1.72969;5.86734;0.05855;-0.73650;-36.68029;-73.07606;1000.99738;998.01465;0.00000;991.72766;-36.50000;-73.00000;2535.92041;237.29581;-29.66712;137.41354;-228.07329;0.76568;10.68675;0.70119;0.06561;8.78832;600.25781;569.55151;620.18268;621.94269;29.58037;39.15618;43.87140;40.16842;28.20039;28.24814;0.63395;0.87078;51.17497;-11.43978;1.56826;3.03947;2.28131;1.10487
94.91476;86.10297;0.01054;0.01036;0.00350;1.00000;1.00000;72.30352;72.27004;73.11210;73.11203;83.20541;84.13590;84.13590;5.42079;-1.86048;5.90403;0.07671;-0.72862;-36.67995;-73.07602;1001.14087;998.15131;0.00000;991.85095;-36.50000;-73.00000;2536.24219;238.69339;-33.01097;130.39232;-234.08752;23.26852;10.62552;0.70838;0.06667;9.28752;600.42371;569.13837;619.71411;621.72333;29.42168;39.86794;44.19026;40.36927;28.44404;28.47521;0.63022;0.89075;51.86803;-11.53717;3.18677;3.06633;2.28435;1.08861
95.98634;101.90563;0.01042;0.01016;0.00353;1.00000;1.00000;71.89470;71.80740;72.64423;72.64418;82.73495;83.59748;83.59747;5.51375;-1.94919;5.91726;0.05474;-0.75557;-36.67962;-73.07597;1001.29474;998.29755;0.00000;991.99701;-36.50000;-73.00000;2525.33618;238.69824;-35.02917;114.56099;-220.07162;42.91581;10.57962;0.71445;0.06753;9.30438;596.43811;566.03986;617.99762;620.11389;29.13296;40.37996;44.23967;40.48444;28.61554;28.68913;0.62392;0.90558;49.11261;-9.61297;4.69858;2.95499;2.23250;1.06567
95.60258;82.89125;0.01046;0.01048;0.00357;1.00000;1.00000;71.41052;71.25332;72.08372;72.08372;82.17776;82.95247;82.95247;5.66928;-1.78740;5.94691;-0.02017;-0.75788;-36.67928;-73.07593;1001.33197;998.32648;0.00000;992.12421;-36.50000;-73.00000;2524.12134;239.56271;-30.80061;122.56921;-218.94745;17.03066;10.53637;0.72526;0.06883;8.67371;593.56274;564.30664;619.33392;621.16840;30.17564;40.03020;44.60395;40.95170;29.11901;29.20942;0.64451;0.90009;48.59058;-8.96489;2.66904;2.92185;2.18605;1.02028
95.62251;98.66799;0.01046;0.01030;0.00360;1.00000;1.00000;70.88343;70.76668;71.59132;71.59130;81.57120;82.38583;82.38583;5.82522;-1.68524;5.99924;-0.05416;-0.71961;-36.67895;-73.07589;1001.24377;998.22949;0.00000;992.15369;-36.50000;-73.00000;2531.16528;241.85309;-28.68530;121.78973;-228.05917;5.45541;10.46571;0.73732;0.07045;8.91552;593.57654;565.16638;621.22607;623.36523;31.14833;40.03800;45.14399;41.53605;29.68107;29.76142;0.66525;0.90338;49.42259;-8.90764;1.61998;2.95079;2.17535;1.00620
92.89708;93.08387;0.01076;0.01047;0.00354;1.00000;1.00000;70.36855;70.27699;71.09579;71.09574;80.97869;81.81558;81.81558;5.97187;-1.78695;6.03085;-0.06766;-0.70058;-36.67862;-73.07584;1001.11090;998.08710;0.00000;992.07959;-36.50000;-73.00000;2533.39648;243.92032;-30.81435;133.57771;-230.91727;15.11152;10.38616;0.74829;0.07205;8.47465;593.48303;564.51465;622.48969;623.66400;31.29429;40.70322;45.68998;41.94620;30.20930;30.16890;0.66871;0.92514;50.25340;-9.31689;2.31274;2.98007;2.16712;1.00381
91.43766;98.37678;0.01094;0.01051;0.00361;1.00000;1.00000;69.84119;69.86950;70.68343;70.68341;80.37180;81.34104;81.34104;6.09940;-1.96143;6.02479;-0.03951;-0.71183;-36.67830;-73.07580;1000.99072;997.95673;0.00000;991.96039;-36.50000;-73.00000;2538.92700;246.34946;-33.86011;145.16469;-239.86105;20.84905;10.30620;0.75869;0.07362;8.26388;595.44904;564.82599;623.50183;624.08667;31.23015;41.61023;46.30280;42.31068;30.65745;30.54267;0.66713;0.95476;52.47233;-10.71414;2.93224;3.07420;2.18975;1.02321
