f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__lat,__deg;__lon,__deg;__alt,ftmsl;__alt,ftagl;___on,runwy;__alt,__ind;__lat,orign;__lon,orign;_lift,___lb;_drag,___lb;_side,___lb;____L,lb-ft;____M,lb-ft;____N,lb-ft;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
96.72001;97.66579;0.01034;0.01018;0.00357;1.00000;1.00000;95.61200;95.09399;96.20907;96.20903;110.02833;110.71542;110.71542;-0.24327;-0.64144;5.28789;-0.04941;-0.66776;-36.69165;-73.07764;1006.15344;1002.97351;0.00000;997.14777;-36.50000;-73.00000;1731.72058;169.47821;-16.22380;109.02648;-22.59551;-13.91822;10.21795;0.27936;0.02734;9.24472;497.79224;472.20163;393.76318;395.81805;-4.95762;-0.22453;21.18312;19.73076;10.68797;10.73901;0.58898;0.58578;11.86634;-31.55544;0.68008;3.11152;3.31945;1.88071
95.08647;94.26849;0.01052;0.01038;0.00354;1.00000;1.00000;95.08542;94.54266;95.65107;95.65104;109.42235;110.07329;110.07330;-0.20173;-0.68957;5.27315;-0.04988;-0.66671;-36.69121;-73.07759;1006.01636;1002.85968;0.00000;997.00970;-36.50000;-73.00000;1729.85632;170.91231;-18.26362;109.19176;-21.03255;2.14324;10.12131;0.28232;0.02789;8.73214;495.73434;469.95093;394.24850;395.98779;-4.76715;0.54946;21.19429;19.71316;10.70433;10.74726;0.58145;0.57890;11.75178;-30.75690;1.81341;3.07154;3.27360;1.85658
94.11948;91.65062;0.01062;0.01004;0.00345;1.00000;1.00000;94.54629;94.04767;95.15009;95.15005;108.80193;109.49677;109.49677;-0.15805;-0.67862;5.26543;-0.04741;-0.66577;-36.69077;-73.07755;1005.87476;1002.73993;0.00000;996.86511;-36.50000;-73.00000;1732.39429;170.12509;-17.12878;118.81551;-23.04643;-11.76236;10.18306;0.28572;0.02806;8.68072;495.03076;468.99396;395.41299;396.86389;-4.13746;0.88475;21.26294;19.75727;10.74171;10.77818;0.57479;0.57365;12.98804;-31.02446;0.87797;3.05863;3.25553;1.84400
95.90826;99.22604;0.01043;0.01032;0.00356;1.00000;1.00000;94.07073;93.67975;94.77770;94.77768;108.25467;109.06823;109.06822;-0.12678;-0.76242;5.26081;-0.02562;-0.67064;-36.69033;-73.07749;1005.76862;1002.65436;0.00000;996.73132;-36.50000;-73.00000;1734.63892;169.85077;-19.03001;125.97563;-25.31334;-5.09811;10.21272;0.28834;0.02823;8.79307;495.85156;467.92734;395.85556;397.37192;-4.17008;1.60893;21.38581;19.75620;10.76045;10.79785;0.57185;0.57180;15.27472;-32.58482;1.42202;3.07378;3.27289;1.85080
96.73205;92.74718;0.01034;0.01032;0.00350;1.00000;1.00000;93.68282;93.28595;94.37923;94.37923;107.80827;108.60969;108.60969;-0.10247;-0.83439;5.24657;-0.00463;-0.70955;-36.68989;-73.07744;1005.73267;1002.63751;0.00000;996.63245;-36.50000;-73.00000;1730.76172;168.99817;-20.79540;107.30337;-21.79910;7.88110;10.24130;0.29013;0.02833;9.22205;494.31271;465.67984;394.70197;397.49100;-4.32172;2.29658;21.38271;19.70139;10.73386;10.80787;0.56751;0.56801;15.45978;-32.50599;2.34654;3.05225;3.25001;1.83949
93.55204;82.61732;0.01069;0.01025;0.00351;1.00000;1.00000;93.25350;92.77396;93.86123;93.86123;107.31422;108.01357;108.01357;-0.06229;-0.75187;5.25046;-0.01175;-0.72245;-36.68946;-73.07739;1005.71332;1002.63599;0.00000;996.59106;-36.50000;-73.00000;1728.44153;167.64214;-18.00425;109.44428;-20.91433;-8.55265;10.31030;0.29295;0.02841;8.91144;491.07129;464.05048;395.25626;397.67651;-3.42822;2.24392;21.31921;19.72522;10.75803;10.82470;0.55873;0.56060;14.42772;-30.75555;1.10907;3.00019;3.18536;1.80408
95.48730;91.54994;0.01047;0.01035;0.00357;1.00000;1.00000;92.77529;92.32642;93.40838;93.40836;106.76390;107.49245;107.49243;-0.02076;-0.74501;5.27547;-0.01603;-0.69966;-36.68903;-73.07734;1005.67133;1002.61066;0.00000;996.56042;-36.50000;-73.00000;1730.37048;166.98904;-17.82190;110.06059;-23.01833;-9.10804;10.36218;0.29613;0.02858;9.40494;490.10123;463.17728;396.12643;398.65213;-2.88677;2.56079;21.37135;19.76917;10.79272;10.86371;0.55292;0.55594;15.18557;-30.64226;1.01126;2.98331;3.16240;1.79023
96.18016;94.03799;0.01040;0.01014;0.00358;1.00000;1.00000;92.31561;91.84100;92.91721;92.91721;106.23490;106.92723;106.92724;0.01905;-0.78729;5.28998;-0.01903;-0.70630;-36.68860;-73.07729;1005.62628;1002.58087;0.00000;996.52112;-36.50000;-73.00000;1728.62146;166.03526;-19.02923;108.79085;-20.82902;3.98382;10.41117;0.29896;0.02872;9.02864;488.18286;461.19009;396.50595;398.81592;-2.72823;3.20767;21.38245;19.75994;10.81537;10.88076;0.54653;0.55051;14.86041;-29.73111;1.89341;2.94520;3.11815;1.76731
96.64370;98.16433;0.01035;0.01002;0.00340;1.00000;1.00000;91.84339;91.40091;92.47189;92.47188;105.69149;106.41475;106.41475;0.06143;-0.74916;5.30745;-0.01995;-0.69695;-36.68817;-73.07724;1005.56958;1002.53821;0.00000;996.47485;-36.50000;-73.00000;1730.78772;165.34657;-17.31305;117.02679;-22.81944;-12.27546;10.46764;0.30223;0.02887;8.94928;487.24829;460.52957;397.58984;399.60208;-2.01665;3.33796;21.43307;19.81896;10.85965;10.91785;0.54120;0.54586;15.69681;-29.71801;0.75973;2.93170;3.09767;1.75364
94.16930;81.93363;0.01062;0.01015;0.00348;1.00000;1.00000;91.41869;91.06725;92.13427;92.13427;105.20276;106.02623;106.02623;0.09253;-0.82742;5.31844;-0.00279;-0.69284;-36.68774;-73.07719;1005.53503;1002.51648;0.00000;996.42084;-36.50000;-73.00000;1732.79285;165.15218;-19.18138;117.82013;-24.80651;-3.92671;10.49210;0.30480;0.02905;9.43080;487.84348;459.68762;397.86832;400.20938;-2.04777;3.98280;21.54364;19.82959;10.88001;10.94607;0.53840;0.54488;17.60525;-30.98655;1.40583;2.94541;3.11106;1.75906
95.01678;99.52229;0.01052;0.01005;0.00350;1.00000;1.00000;91.05315;90.65617;91.71839;91.71838;104.78210;105.54765;105.54763;0.12157;-0.87567;5.31076;0.00685;-0.72407;-36.68732;-73.07715;1005.54785;1002.54077;0.00000;996.39868;-36.50000;-73.00000;1728.45996;164.19641;-20.36482;106.44808;-21.02645;8.05658;10.52678;0.30680;0.02914;9.31256;485.62292;457.47629;397.20288;399.97879;-2.06721;4.55072;21.51462;19.79075;10.87292;10.95293;0.53305;0.54087;17.01121;-30.11430;2.24418;2.90854;3.07019;1.73896
95.89725;99.35420;0.01043;0.01028;0.00340;1.00000;1.00000;90.62992;90.13799;91.19414;91.19414;104.29505;104.94434;104.94434;0.16574;-0.78316;5.31717;-0.00662;-0.72310;-36.68690;-73.07710;1005.55219;1002.55554;0.00000;996.39899;-36.50000;-73.00000;1725.58777;162.86522;-17.84818;93.36640;-18.75043;-3.68984;10.59519;0.30982;0.02924;9.53487;481.92352;455.92221;397.32492;400.56372;-1.17392;4.48090;21.43151;19.83230;10.89359;10.99142;0.52491;0.53316;15.50941;-28.01092;1.34480;2.84815;2.99882;1.69990
97.30045;101.40959;0.01028;0.01023;0.00346;1.00000;1.00000;90.11229;89.56475;90.61411;90.61411;103.69937;104.27686;104.27686;0.22472;-0.71481;5.34012;-0.03104;-0.69192;-36.68649;-73.07705;1005.49957;1002.51208;0.00000;996.38873;-36.50000;-73.00000;1726.75708;161.80580;-16.19030;105.45200;-19.86211;-8.01366;10.67179;0.31401;0.02942;8.99509;479.29153;454.81250;399.20615;401.19330;-0.24382;4.63841;21.43649;19.91514;10.97481;11.03607;0.51693;0.52595;14.74915;-26.23332;0.88192;2.79578;2.93372;1.66438
98.31158;99.63136;0.01017;0.01034;0.00363;1.00000;1.00000;89.58710;89.14823;90.19260;90.19259;103.09500;103.79179;103.79179;0.27230;-0.75239;5.35885;-0.02803;-0.66020;-36.68607;-73.07700;1005.41266;1002.43329;0.00000;996.33459;-36.50000;-73.00000;1731.63428;161.64542;-16.81260;112.13472;-23.64436;-9.84451;10.71255;0.31785;0.02967;9.54466;479.93863;454.53574;400.48135;402.42654;0.11503;5.15781;21.58050;19.98827;11.03586;11.09367;0.51325;0.52414;16.79060;-27.32283;0.81009;2.80657;2.94048;1.66519
94.78159;88.67606;0.01055;0.01011;0.00356;1.00000;1.00000;89.15024;88.73421;89.77367;89.77367;102.59226;103.30970;103.30971;0.30764;-0.85425;5.35104;-0.01205;-0.67561;-36.68565;-73.07695;1005.36279;1002.39020;0.00000;996.26843;-36.50000;-73.00000;1729.83618;161.06787;-19.33707;107.64790;-21.59151;7.84197;10.73980;0.32049;0.02984;9.37183;479.09668;452.65421;400.25452;402.39014;-0.09877;5.99001;21.63601;19.96405;11.04934;11.11202;0.50869;0.52203;17.39749;-27.51241;2.11245;2.79263;2.92444;1.65742
98.40272;101.88487;0.01016;0.00991;0.00350;1.00000;1.00000;88.72466;88.32001;89.35458;89.35458;102.10252;102.82742;102.82742;0.34723;-0.82876;5.33973;-0.00395;-0.68808;-36.68524;-73.07690;1005.34125;1002.37451;0.00000;996.21973;-36.50000;-73.00000;1729.87280;160.37291;-17.89850;107.45132;-22.12223;-6.66537;10.78657;0.32351;0.02999;9.63991;477.84760;451.67734;400.54681;402.86960;0.43768;6.14990;21.66524;20.00460;11.07968;11.14965;0.50433;0.51796;17.95589;-27.44659;1.13410;2.77905;2.90389;1.64405
94.14762;91.50805;0.01062;0.00993;0.00352;1.00000;1.00000;88.30394;87.84126;88.87021;88.87022;101.61836;102.27002;102.27003;0.38899;-0.83711;5.33699;-0.00421;-0.68893;-36.68483;-73.07686;1005.33661;1002.37451;0.00000;996.19775;-36.50000;-73.00000;1726.48535;159.39894;-18.45902;98.08774;-19.68093;4.71896;10.83122;0.32641;0.03014;9.51007;475.15891;449.72098;400.39499;402.90747;0.73395;6.55644;21.63776;20.00744;11.10031;11.17746;0.49816;0.51293;17.14423;-26.16433;1.85169;2.73320;2.85252;1.61758
90.07292;86.84324;0.01110;0.01010;0.00351;1.00000;1.00000;87.82430;87.34747;88.37061;88.37061;101.06641;101.69509;101.69509;0.44204;-0.79094;5.34026;-0.01619;-0.68199;-36.68443;-73.07681;1005.30786;1002.34924;0.00000;996.18359;-36.50000;-73.00000;1727.53967;158.62175;-16.83031;106.80209;-20.66126;-6.70943;10.89094;0.33031;0.03033;9.25738;473.43271;448.74930;401.62173;403.47955;1.47474;6.72437;21.67412;20.07990;11.16958;11.22694;0.49264;0.50769;17.16392;-25.36693;1.02365;2.70299;2.81288;1.59435
97.82986;91.08298;0.01022;0.01017;0.00353;1.00000;1.00000;87.36077;86.97923;87.99800;87.99799;100.53298;101.26630;101.26628;0.48444;-0.83243;5.34816;-0.00704;-0.66429;-36.68402;-73.07676;1005.27179;1002.31573;0.00000;996.15454;-36.50000;-73.00000;1730.90088;158.50598;-17.48288;117.33310;-23.83352;-7.78306;10.92010;0.33376;0.03056;9.27396;473.99548;448.30457;402.58243;404.13071;1.74445;7.17721;21.80770;20.13373;11.22743;11.27135;0.48972;0.50674;19.07483;-26.50171;0.99074;2.71887;2.82302;1.59751
94.00167;100.66439;0.01064;0.01057;0.00369;1.00000;1.00000;86.99453;86.69540;87.71088;87.71086;100.11152;100.93588;100.93587;0.51160;-0.96433;5.33309;0.01908;-0.69142;-36.68361;-73.07671;1005.28662;1002.33191;0.00000;996.13208;-36.50000;-73.00000;1731.57617;160.62178;-20.76468;108.46571;-23.67572;4.17533;10.78046;0.33608;0.03117;9.98505;474.93295;447.22690;402.05627;404.60294;1.36547;7.99244;21.93369;20.11786;11.22977;11.30503;0.48757;0.50896;20.84678;-27.97312;2.00897;2.69848;2.84464;1.61050
95.42381;88.58965;0.01048;0.00997;0.00345;1.00000;1.00000;86.65150;86.21844;87.22842;87.22842;99.71677;100.38068;100.38068;0.54494;-0.97283;5.31102;0.01997;-0.74007;-36.68321;-73.07667;1005.35223;1002.39795;0.00000;996.15289;-36.50000;-73.00000;1723.03406;159.20810;-21.02864;83.82742;-17.56074;15.38218;10.82253;0.33813;0.03124;10.21822;470.76715;444.22180;400.48459;404.03943;1.48151;8.36996;21.81107;20.06238;11.20443;11.31953;0.48084;0.50369;18.78360;-25.82586;2.72976;2.62859;2.77204;1.57420
91.61488;100.17029;0.01092;0.01041;0.00373;1.00000;1.00000;86.16036;85.58554;86.58809;86.58807;99.15158;99.64380;99.64378;0.61628;-0.77216;5.32815;-0.02960;-0.72230;-36.68281;-73.07662;1005.34106;1002.38599;0.00000;996.19189;-36.50000;-73.00000;1722.00085;155.61378;-15.57974;91.58929;-16.92971;-8.53727;11.06586;0.34294;0.03099;9.37579;466.14954;443.00690;402.28290;404.71701;2.99270;7.95714;21.72695;20.19332;11.30825;11.39257;0.47353;0.49220;16.51953;-22.61491;0.78608;2.58498;2.67207;1.51600
97.74014;100.52271;0.01023;0.01040;0.00355;1.00000;1.00000;85.59475;85.10125;86.09798;86.09795;98.50068;99.07979;99.07978;0.68414;-0.72958;5.37397;-0.04687;-0.65219;-36.68242;-73.07658;1005.23291;1002.27618;0.00000;996.16522;-36.50000;-73.00000;1728.62036;155.48798;-14.61976;110.58932;-21.87649;-15.90850;11.11739;0.34819;0.03132;9.19578;466.13712;443.23465;404.80231;406.16150;3.85901;8.15870;21.88089;20.34283;11.43864;11.48145;0.47015;0.48888;17.86866;-22.81638;0.18282;2.58103;2.65741;1.50534
94.06607;75.27287;0.01063;0.01029;0.00363;1.00000;1.00000;85.13400;84.80526;85.79842;85.79841;97.97045;98.73507;98.73505;0.72109;-0.92323;5.38125;-0.01668;-0.64875;-36.68202;-73.07652;1005.14496;1002.18555;0.00000;996.08173;-36.50000;-73.00000;1732.96118;158.02046;-19.22618;115.23052;-25.21185;1.19106;10.96669;0.35151;0.03205;9.77142;468.66830;442.67914;405.13174;406.83612;3.35512;9.25434;22.11737;20.35426;11.47977;11.52772;0.46797;0.49351;21.21489;-25.54991;1.63091;2.63444;2.70568;1.53046
97.34995;100.04003;0.01027;0.00991;0.00344;1.00000;1.00000;84.79102;84.45087;85.43988;85.43987;97.57576;98.32246;98.32246;0.74778;-1.03954;5.35118;0.01624;-0.70543;-36.68163;-73.07648;1005.15247;1002.18939;0.00000;996.01581;-36.50000;-73.00000;1728.00952;157.33078;-21.54413;94.65167;-20.74996;15.49072;10.98329;0.35345;0.03218;10.38872;467.35049;440.39047;403.57410;406.54190;2.95746;10.01328;22.12993;20.29241;11.45197;11.54774;0.46365;0.49361;21.16702;-25.46559;2.74786;2.57582;2.68799;1.52515
92.49262;94.46439;0.01081;0.01010;0.00354;1.00000;1.00000;84.38881;83.87690;84.85922;84.85923;97.11291;97.65426;97.65427;0.79992;-0.90797;5.34029;-0.00668;-0.72948;-36.68123;-73.07643;1005.17651;1002.20880;0.00000;996.01282;-36.50000;-73.00000;1720.46533;155.67690;-18.30693;85.15836;-14.39464;4.14854;11.05151;0.35674;0.03228;9.76739;462.06583;437.87476;403.13687;406.07242;3.84689;9.80292;21.97521;20.31701;11.48051;11.58387;0.45711;0.48398;18.53833;-22.60807;1.79679;2.52708;2.59412;1.47106
92.90669;90.50594;0.01076;0.01007;0.00345;1.00000;1.00000;83.84944;83.30372;84.27924;84.27920;96.49222;96.98682;96.98682;0.87601;-0.74912;5.36978;-0.05046;-0.68241;-36.68084;-73.07639;1005.10309;1002.12976;0.00000;996.00665;-36.50000;-73.00000;1723.44275;154.90170;-14.68693;99.35217;-17.97691;-14.92568;11.12604;0.36229;0.03256;9.25393;459.67929;437.53455;405.27869;407.12973;5.18549;9.53400;22.01664;20.48436;11.61306;11.67895;0.45366;0.47589;18.59701;-21.52329;0.25724;2.52493;2.54276;1.40497
96.76324;102.30180;0.01033;0.01023;0.00369;1.00000;1.00000;83.32545;82.91908;83.88994;83.88991;95.88921;96.53883;96.53882;0.93673;-0.83903;5.39581;-0.04119;-0.63993;-36.68046;-73.07635;1004.97821;1001.99841;0.00000;995.93793;-36.50000;-73.00000;1731.03979;155.31110;-16.67230;115.56860;-23.86152;-7.68630;11.14563;0.36727;0.03295;9.30157;461.55017;437.79062;407.28891;408.48648;5.36202;10.25725;22.26543;20.59887;11.73435;11.76721;0.45132;0.47798;21.29372;-23.17781;0.82288;2.55844;2.56395;1.41435
97.20187;96.73987;0.01029;0.01027;0.00363;1.00000;1.00000;82.94119;82.69371;83.66188;83.66189;95.44702;96.27637;96.27638;0.96544;-1.04491;5.37766;0.01060;-0.66734;-36.68007;-73.07630;1004.93427;1001.94696;0.00000;995.83850;-36.50000;-73.00000;1734.45459;155.73189;-20.57531;120.45535;-27.48653;5.40863;11.13744;0.37001;0.03322;9.57125;464.19180;437.21124;407.30933;408.80661;4.75030;11.30144;22.49349;20.58971;11.76251;11.80128;0.44954;0.48503;24.39838;-25.75116;1.98427;2.58146;2.61562;1.44393
96.40581;100.17029;0.01037;0.01016;0.00349;1.00000;1.00000;82.68365;82.48510;83.45096;83.45091;95.15065;96.03365;96.03367;0.97462;-1.15359;5.33826;0.06839;-0.72717;-36.67969;-73.07626;1005.03772;1002.04205;0.00000;995.81561;-36.50000;-73.00000;1729.97510;155.44160;-22.37835;105.75630;-24.00916;12.52312;11.12942;0.37092;0.03333;10.34864;463.91214;435.66394;405.34412;408.20526;4.31484;11.83288;22.51128;20.51727;11.70733;11.79980;0.44707;0.48757;25.75223;-27.30970;2.61447;2.60286;2.68048;1.45475
96.24132;101.90563;0.01039;0.01040;0.00365;1.00000;1.00000;82.41734;82.02709;82.98778;82.98774;94.84418;95.50064;95.50063;1.00113;-1.05377;5.32017;0.05326;-0.76736;-36.67931;-73.07621;1005.20569;1002.20081;0.00000;995.91040;-36.50000;-73.00000;1716.70703;153.62282;-20.31533;74.43447;-13.52094;13.53765;11.17482;0.37220;0.03331;10.95784;457.76556;432.36148;402.87903;406.79947;4.73642;11.63027;22.24719;20.44977;11.65214;11.79721;0.44134;0.47864;21.45579;-23.33288;2.52023;2.48843;2.52973;1.40185
97.17207;90.19572;0.01029;0.01042;0.00360;1.00000;1.00000;81.93925;81.34228;82.29498;82.29497;94.29401;94.70338;94.70338;1.09677;-0.82018;5.35844;-0.03452;-0.72747;-36.67892;-73.07616;1005.22766;1002.21246;0.00000;996.03333;-36.50000;-73.00000;1716.67664;152.27350;-15.43778;83.23875;-14.97221;-5.62679;11.27364;0.37848;0.03357;9.48148;452.85907;430.99969;405.28137;407.96191;6.36063;11.18970;22.20448;20.63726;11.81846;11.92398;0.43649;0.46572;18.90897;-19.67156;0.85962;2.42090;2.41809;1.33559
98.19072;99.41346;0.01018;0.01044;0.00374;1.00000;1.00000;81.33368;80.77240;81.71825;81.71818;93.59713;94.03969;94.03969;1.19034;-0.75390;5.41715;-0.07702;-0.65262;-36.67855;-73.07612;1005.08038;1002.05420;0.00000;996.03491;-36.50000;-73.00000;1723.67822;152.18523;-14.35645;79.08452;-18.27852;-9.49235;11.32619;0.38541;0.03403;10.81858;452.09140;431.30661;407.55774;410.48737;7.32883;11.44093;22.37439;20.86077;11.98285;12.09550;0.43413;0.46182;19.29102;-18.91163;0.46184;2.39537;2.38173;1.31317
97.11960;90.47318;0.01030;0.01182;0.00392;1.00000;1.00000;80.72886;80.14128;81.07948;81.07938;92.90112;93.30461;93.30462;1.27682;-0.81674;5.44634;-0.09587;-0.62513;-36.67817;-73.07607;1004.86890;1001.83075;0.00000;995.90881;-36.50000;-73.00000;1724.18286;151.65855;-16.09279;87.73218;-16.73631;9.39447;11.36885;0.39162;0.03445;9.55890;450.16980;429.53302;409.25952;410.96841;7.55318;12.24673;22.48812;20.95757;12.13538;12.19795;0.42783;0.46071;18.71884;-17.63991;1.76025;2.34733;2.33066;1.28544
97.27278;100.02000;0.01028;0.01031;0.00360;1.00000;1.00000;80.13909;79.64472;80.57684;80.57676;92.22242;92.72618;92.72618;1.35449;-0.79557;5.45553;-0.08663;-0.60247;-36.67780;-73.07603;1004.64331;1001.59253;0.00000;995.70984;-36.50000;-73.00000;1729.59521;151.68546;-14.67984;102.19171;-20.66047;-10.12739;11.40251;0.39776;0.03488;9.45519;450.54028;429.56497;410.96127;412.13892;8.24304;12.51865;22.68347;21.11887;12.27639;12.31540;0.42676;0.45936;20.63146;-18.58830;0.47082;2.36334;2.32963;1.28184
98.16512;98.32842;0.01019;0.01030;0.00357;1.00000;1.00000;79.65356;79.31282;80.24089;80.24088;91.66369;92.33957;92.33958;1.40095;-0.94744;5.44353;-0.03371;-0.59583;-36.67743;-73.07599;1004.49408;1001.42975;0.00000;995.50482;-36.50000;-73.00000;1732.91650;152.08768;-17.43344;109.98528;-24.49232;-3.19691;11.39419;0.40187;0.03527;9.81012;452.43790;429.15262;411.17245;412.43802;8.04191;13.30688;22.91084;21.15837;12.33966;12.37046;0.42434;0.46503;23.90564;-21.20077;1.13402;2.42420;2.37116;1.30459
96.95644;98.36711;0.01031;0.01006;0.00351;1.00000;1.00000;79.28597;78.92757;79.85111;79.85110;91.24067;91.89103;91.89102;1.43903;-1.13763;5.39470;0.01982;-0.65425;-36.67706;-73.07594;1004.48529;1001.40668;0.00000;995.37573;-36.50000;-73.00000;1728.05164;151.64619;-21.56990;77.26263;-23.53944;28.19500;11.39528;0.40466;0.03551;11.48257;451.04980;426.86688;409.30609;412.40347;7.36329;14.36586;22.94518;21.10897;12.31454;12.42603;0.41785;0.47012;23.87473;-20.96926;3.47505;2.36664;2.38890;1.30155
96.00736;98.88263;0.01042;0.01033;0.00354;1.00000;1.00000;78.82984;78.25956;79.17531;79.17530;90.71577;91.11333;91.11333;1.50695;-0.96735;5.36737;-0.02017;-0.69242;-36.67669;-73.07590;1004.50507;1001.41138;0.00000;995.35059;-36.50000;-73.00000;1716.29468;149.69136;-17.46103;72.61557;-13.59211;9.65122;11.46556;0.40880;0.03565;10.10484;444.63000;423.18463;408.29779;410.99677;8.28665;14.00660;22.75517;21.11869;12.35815;12.47215;0.41318;0.45818;20.33728;-17.46572;2.03019;2.28808;2.24617;1.23839
98.25605;98.81422;0.01018;0.01084;0.00375;1.00000;1.00000;78.21279;77.61948;78.52761;78.52753;90.00568;90.36797;90.36796;1.61897;-0.74117;5.40256;-0.07290;-0.63194;-36.67633;-73.07586;1004.38611;1001.27661;0.00000;995.33148;-36.50000;-73.00000;1722.19592;149.37389;-12.66774;89.59215;-17.30117;-18.12279;11.52943;0.41700;0.03617;9.41554;442.64496;423.51297;411.29355;412.83743;9.90988;13.61726;22.88755;21.40883;12.59328;12.65641;0.41575;0.44861;19.98856;-15.96024;-0.18478;2.24624;2.19418;1.17954
97.15481;95.45628;0.01029;0.00997;0.00309;1.00000;1.00000;77.62193;77.19248;78.09542;78.09539;89.32572;89.87061;89.87062;1.69756;-0.86958;5.43492;-0.05857;-0.58000;-36.67597;-73.07581;1004.22052;1001.09442;0.00000;995.21631;-36.50000;-73.00000;1729.82446;150.11530;-15.28696;105.97063;-23.16638;-8.08211;11.52331;0.42349;0.03675;9.75444;444.82312;423.78259;413.14047;414.08908;10.01832;14.43279;23.20570;21.55190;12.76001;12.77846;0.41374;0.45468;23.14527;-18.11511;0.58532;2.29840;2.22100;1.19347
97.69252;96.97440;0.01024;0.00992;0.00306;1.00000;1.00000;77.17879;76.82639;77.72496;77.72496;88.81577;89.44429;89.44429;1.74877;-1.13585;5.41201;-0.00800;-0.61830;-36.67561;-73.07578;1004.14557;1001.00299;0.00000;995.08472;-36.50000;-73.00000;1729.98035;150.31760;-20.37924;95.28146;-23.59787;19.76380;11.50883;0.42757;0.03715;10.14648;445.79056;422.22479;412.56702;414.39816;9.26128;15.72610;23.41217;21.54016;12.80129;12.85695;0.40687;0.46514;25.13447;-19.74760;2.77726;2.29216;2.27539;1.20789
98.38822;91.19096;0.01016;0.01007;0.00341;1.00000;1.00000;76.76367;76.34982;77.24285;77.24286;88.33806;88.88949;88.88950;1.79753;-1.14756;5.37441;0.01281;-0.68139;-36.67525;-73.07573;1004.16388;1001.00458;0.00000;995.01923;-36.50000;-73.00000;1722.64001;151.15929;-20.30737;77.95086;-18.12699;16.89409;11.39619;0.43109;0.03783;10.77881;442.80542;419.71732;410.79166;413.61609;9.37112;15.99001;23.36276;21.52330;12.79572;12.91074;0.40286;0.46337;24.13465;-18.78604;2.67298;2.25052;2.23540;1.18649
98.60732;101.75010;0.01014;0.01044;0.00356;1.00000;1.00000;76.26648;75.75765;76.64373;76.64372;87.76590;88.20004;88.20004;1.88294;-0.98653;5.38247;-0.02749;-0.67886;-36.67490;-73.07569;1004.15210;1000.97534;0.00000;995.01508;-36.50000;-73.00000;1719.04321;148.44919;-16.37242;82.84329;-16.03925;-0.84960;11.58001;0.43694;0.03773;9.87964;439.15338;417.92288;411.37332;413.63974;10.40037;15.70238;23.35578;21.64698;12.92638;13.02446;0.40252;0.45435;22.61789;-16.74882;1.19575;2.21931;2.13264;1.14531
97.67375;99.02951;0.01024;0.01033;0.00359;1.00000;1.00000;75.71454;75.24635;76.12634;76.12631;87.13074;87.60463;87.60463;1.97845;-0.93746;5.41747;-0.04689;-0.64019;-36.67455;-73.07565;1004.05774;1000.86292;0.00000;994.98419;-36.50000;-73.00000;1724.44763;150.39688;-15.64312;97.13345;-20.04014;-9.17720;11.46598;0.44429;0.03875;9.46456;438.89932;417.94220;413.39664;414.88855;11.17188;15.88964;23.56575;21.85234;13.12792;13.18175;0.40354;0.45287;23.59629;-16.80648;0.54330;2.21824;2.11589;1.13382
97.11602;90.48955;0.01030;0.01008;0.00357;1.00000;1.00000;75.22353;74.89035;75.76609;75.76609;86.56570;87.19006;87.19006;2.04491;-1.10438;5.42921;-0.01326;-0.63507;-36.67419;-73.07561;1003.97986;1000.76630;0.00000;994.89874;-36.50000;-73.00000;1729.75635;151.05414;-18.51411;108.27755;-25.55936;-0.19099;11.45123;0.44991;0.03929;9.64343;441.01187;417.83090;414.37811;415.58762;11.03097;16.73901;23.86386;21.94526;13.25655;13.28341;0.40073;0.46159;26.35201;-18.76987;1.31045;2.24465;2.14690;1.15402
97.27603;91.24919;0.01028;0.01052;0.00367;1.00000;1.00000;74.84358;74.53827;75.40993;75.40992;86.12846;86.78021;86.78021;2.08169;-1.28184;5.40340;0.03513;-0.68706;-36.67385;-73.07556;1004.01483;1000.78186;0.00000;994.85107;-36.50000;-73.00000;1724.29919;150.81433;-21.86054;91.99584;-19.87331;24.30681;11.43326;0.45274;0.03960;10.22833;439.90543;415.90506;412.65820;414.69193;10.44660;17.59425;23.89936;21.89916;13.24172;13.31421;0.39393;0.46893;26.44291;-19.04367;3.16136;2.23498;2.17544;1.15549
