f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
81.98637;87.06251;0.01220;0.01115;0.00376;1.00000;1.00000;75.26989;73.90192;85.74004;85.73780;86.61904;98.66788;98.66789;5.28872;0.15638;140.62633;-0.41519;0.04112;11.04896;0.68154;0.06168;11.79292;574.16827;575.42419;640.68378;643.64532;34.63775;33.45750;41.97493;42.14113;28.97578;29.22558;0.75188;0.72338;16.51961;16.57461;0.16020;2.10805;2.10666;0.78559
87.33636;78.83949;0.01145;0.01135;0.00366;1.00000;1.00000;73.64548;72.31017;83.89194;83.88962;84.74971;96.54112;96.54113;5.70271;0.15381;140.61772;-0.42702;0.04106;10.85193;0.71143;0.06556;11.51721;570.27588;571.45032;642.12109;644.88080;35.66975;34.55490;43.17168;43.33125;30.28478;30.52875;0.78249;0.75408;17.00143;17.04706;0.20515;2.07354;2.07229;0.72596
89.14184;90.87605;0.01122;0.01111;0.00365;1.00000;1.00000;72.00076;70.70622;82.02969;82.02719;82.85700;94.39809;94.39809;6.15033;0.14804;140.60872;-0.44741;0.03943;10.62987;0.74370;0.06996;11.24307;566.50623;567.59552;643.66370;646.22552;36.68048;35.65491;44.49816;44.65154;31.73307;31.97237;0.81780;0.78972;17.41727;17.45770;0.22938;2.04490;2.04383;0.68595
89.96822;91.05810;0.01112;0.01105;0.00372;1.00000;1.00000;70.34939;69.09541;80.15952;80.15677;80.95663;92.24593;92.24593;6.63281;0.14233;140.59941;-0.47421;0.03723;10.38469;0.77840;0.07496;10.94359;562.82886;563.84943;645.23981;647.58734;37.67478;36.73452;45.95479;46.10328;33.33096;33.56240;0.85847;0.83041;17.75794;17.79456;0.27400;2.02028;2.01933;0.64302
90.62553;91.30753;0.01103;0.01103;0.00367;1.00000;1.00000;68.27248;67.46166;78.26273;78.25961;78.56657;90.06315;90.06314;7.16077;0.13561;140.58997;-0.51159;0.03438;10.11295;0.81569;0.08066;10.59420;559.28412;560.22681;646.02246;648.18243;38.66743;37.81455;47.58707;47.72902;35.03096;35.25615;0.90499;0.87756;18.02364;18.05641;0.31626;2.00186;2.00104;0.60282
89.14302;92.62689;0.01122;0.01092;0.00374;1.00000;1.00000;66.07640;65.81799;76.35445;76.35070;76.03937;87.86713;87.86712;7.72932;0.12956;140.58083;-0.56674;0.03148;9.75554;0.85545;0.08769;11.22095;555.65570;556.51709;645.69556;647.52252;39.62649;38.85072;49.36106;49.49504;36.80058;37.00298;0.95748;0.93064;18.26436;18.29224;0.34714;1.98855;1.98779;0.56066
90.43082;86.94141;0.01106;0.01095;0.00354;1.00000;1.00000;63.83294;64.16736;74.43797;74.43304;73.45764;85.66170;85.66171;8.34055;0.12744;140.57059;-0.66016;0.02930;9.51602;0.89641;0.09420;30.50843;551.74689;552.49811;644.52759;644.88464;40.55937;39.82713;51.23465;51.35338;38.67649;38.72332;1.01619;0.98901;18.44073;18.45644;0.34404;1.98045;1.97974;0.50934
88.54527;89.02341;0.01129;0.01102;0.00355;1.00000;1.00000;61.60526;62.59585;72.61313;72.60606;70.89407;83.56171;83.56171;8.98520;0.12212;140.55525;-0.79952;0.02808;9.19756;0.93867;0.10206;0.48744;548.42004;549.14319;642.83374;641.73761;41.49247;40.82952;53.24569;53.36016;40.60946;40.47914;1.08165;1.05460;18.61091;18.62538;0.37570;1.98229;1.98174;0.48277
88.06754;88.80205;0.01135;0.01139;0.00377;1.00000;1.00000;59.47307;61.14666;70.92984;70.91602;68.44038;81.62461;81.62462;9.22112;0.00392;140.55330;-1.13183;0.01388;9.03021;0.95303;0.10554;6.12160;532.76886;534.21741;623.27350;621.39087;40.27147;40.38515;52.46019;52.56667;40.07618;39.83699;1.06018;1.05834;15.27857;16.12814;2.20045;1.69730;1.81285;0.46604
90.23328;86.81310;0.01108;0.01084;0.00372;1.00000;1.00000;57.54807;59.88852;69.46712;69.43311;66.22514;79.94133;79.94133;9.70901;-0.14955;140.59334;-1.79301;-0.03418;8.80024;0.98656;0.11211;7.36914;527.94434;528.06598;616.11438;614.83075;40.41298;41.16813;53.56456;53.42458;41.01987;40.84868;1.09047;1.11514;20.41132;17.72965;1.89039;1.76697;1.76963;0.43582
86.23784;86.25151;0.01160;0.01120;0.00369;1.00000;1.00000;55.86868;58.87162;68.28274;68.20660;64.29253;78.57838;78.57838;9.87202;-0.34020;140.68895;-2.70603;-0.08349;8.71853;0.99631;0.11428;7.54065;516.25946;515.18787;601.05719;600.07092;39.34454;40.93480;52.88515;52.50915;40.46842;40.32006;1.06539;1.12574;20.32922;15.48762;2.33391;1.73771;1.67889;0.42718
88.43558;92.86776;0.01131;0.01096;0.00375;1.00000;1.00000;54.54782;58.20023;67.49706;67.33797;62.77251;77.67424;77.67424;9.97200;-0.51044;140.82875;-3.93475;-0.13764;8.67030;1.00234;0.11561;7.41917;508.25650;506.20776;590.79834;589.88458;38.48944;40.82734;52.37662;51.81855;40.04128;39.91711;1.04247;1.13546;20.41455;14.42777;2.81163;1.71969;1.62766;0.42363
88.70499;93.19664;0.01127;0.01099;0.00378;1.00000;1.00000;53.66986;57.92263;67.16542;66.87432;61.76218;77.29259;77.29259;10.00848;-0.59971;141.01700;-5.33629;-0.18628;8.65232;1.00437;0.11608;7.29016;504.88303;502.29544;586.39270;585.49628;38.07261;40.80911;52.13793;51.49523;39.82122;39.73784;1.03015;1.14085;20.27517;13.74539;2.96551;1.70965;1.60270;0.42255
85.12092;69.67184;0.01175;0.01117;0.00389;1.00000;1.00000;53.30907;58.05343;67.30451;66.83994;61.34698;77.45265;77.45264;9.97353;-0.61930;141.26546;-6.73584;-0.22015;8.66740;1.00213;0.11562;7.09996;506.35754;503.57483;587.83807;586.96429;38.05961;40.91136;52.18007;51.52218;39.80325;39.76253;1.02660;1.14218;20.08340;13.43127;2.92684;1.71147;1.60296;0.42487
87.56662;88.51908;0.01142;0.01094;0.00397;1.00000;1.00000;53.46901;58.55297;67.86810;67.21055;61.53104;78.10121;78.10121;9.88346;-0.61313;141.59006;-7.98211;-0.23995;8.70788;0.99662;0.11445;6.89325;512.48962;509.68719;594.86194;593.98846;38.35287;41.24431;52.53838;51.89485;40.01439;40.00689;1.02867;1.14514;19.93964;13.50366;2.93313;1.72606;1.62672;0.43236
85.11476;72.81200;0.01175;0.01093;0.00388;1.00000;1.00000;54.10637;59.35189;68.77567;67.93729;62.26450;79.14562;79.14562;9.75386;-0.60099;142.00597;-8.95532;-0.25077;8.76683;0.98869;0.11278;6.69784;522.58356;519.75531;606.52490;605.62781;38.87072;41.81043;53.17473;52.54707;40.42134;40.44331;1.03429;1.15159;19.85649;13.89670;3.03662;1.75198;1.66969;0.44482
89.78107;90.00900;0.01114;0.01098;0.00285;1.00000;1.00000;88.06998;99.48646;100.66456;100.57585;101.34913;115.84270;115.84270;-0.88611;0.04145;5.81142;2.40541;-0.66692;9.16357;0.23161;0.02528;8.29265;478.27902;459.60251;345.51468;347.83218;-8.39436;-12.70904;18.99121;18.09653;9.58507;9.65328;0.65300;0.66872;6.87064;-38.82046;-17.12641;3.39371;3.72984;2.17139
89.18678;78.05791;0.01121;0.01039;0.00250;1.00000;1.00000;96.15372;98.94188;100.12108;100.10822;110.65173;115.21729;115.21729;-1.11701;-1.04741;5.84183;0.91809;-0.63768;8.42507;0.21514;0.02554;7.97419;461.29590;426.52682;311.81937;313.75635;-18.06293;-8.04421;18.04128;16.33486;8.86970;8.92174;0.69846;0.65145;11.11792;-45.93125;10.18573;3.35299;3.90713;2.17115
82.64632;78.31467;0.01210;0.01230;0.00315;1.00000;1.00000;98.25895;98.56197;99.73611;99.71151;113.07439;114.77428;114.77428;-1.27120;-0.77649;5.71473;-1.27306;-0.94068;8.12082;0.20266;0.02496;7.99208;439.50684;408.59586;287.48434;293.23398;-18.08323;-11.31575;16.90936;15.47507;8.41949;8.50716;0.69323;0.65342;5.08603;-45.36959;0.77662;3.34761;3.77135;2.13737
93.24297;100.89799;0.01072;0.01075;0.00322;1.00000;1.00000;98.48513;98.52323;99.68614;99.47988;113.33467;114.71677;114.71677;-1.21785;-0.50726;5.69838;-3.68642;-0.86044;8.26218;0.20562;0.02489;8.65182;436.82446;414.02631;294.20935;299.68463;-15.94160;-12.11409;16.84702;15.78601;8.51939;8.62835;0.67250;0.64996;-2.10852;-37.40312;1.53146;3.25158;3.57286;2.05718
95.22491;94.96677;0.01050;0.01037;0.00335;1.00000;1.00000;98.55788;98.78754;99.93318;99.45627;113.41839;115.00106;115.00106;-0.89421;-0.27810;5.68741;-5.59983;-0.77378;9.12016;0.22825;0.02503;11.80127;462.56693;447.02289;338.07758;343.30710;-11.25139;-9.51474;18.36586;17.59779;9.39853;9.51876;0.64492;0.63694;-8.79840;-28.11891;1.46117;3.22724;3.37867;1.93076
93.19608;93.10120;0.01073;0.01025;0.00329;1.00000;1.00000;98.78176;98.98759;100.10970;99.54314;113.67603;115.20419;115.20419;-0.44919;0.09171;5.73133;-6.09853;-0.53994;9.99175;0.26032;0.02605;5.80652;498.52866;492.31171;397.51608;402.92670;-4.07203;-6.50450;20.65378;20.34403;10.79360;10.94865;0.62054;0.62348;-12.26503;-16.36102;-0.85835;3.16598;3.18374;1.86165
93.71395;94.27736;0.01067;0.01074;0.00352;1.00000;1.00000;98.89526;98.71758;99.81141;99.37216;113.80664;114.86092;114.86092;-0.07607;0.28028;5.78921;-5.37731;-0.29496;10.71203;0.28666;0.02676;8.99261;521.73334;523.99359;443.85455;449.27448;0.93146;-2.97538;22.45602;22.60915;12.06045;12.23844;0.60655;0.60644;-10.44902;-10.77223;-3.22491;3.11728;3.06395;1.80099
92.47519;96.86168;0.01081;0.01085;0.00361;1.00000;1.00000;98.56746;97.76985;98.83334;98.61920;113.42941;113.73538;113.73539;0.23375;0.18417;5.82602;-3.77248;-0.10303;11.11204;0.30953;0.02786;11.41047;540.52509;541.84937;475.10501;480.35205;3.75686;1.17997;24.05920;24.14768;13.05065;13.23419;0.59664;0.59313;-7.54825;-8.05325;-0.44928;3.05543;3.00540;1.74761
94.65511;98.18361;0.01056;0.01035;0.00338;1.00000;1.00000;97.61005;96.12905;97.16340;97.12675;112.32764;111.81364;111.81364;0.54416;0.21616;5.79877;-1.57359;-0.01366;11.43992;0.33248;0.02906;15.06630;549.71722;551.43091;498.17453;502.09171;7.18130;4.31986;25.28591;25.41420;13.92859;14.07936;0.58426;0.57651;-4.46100;-5.00102;-1.39079;2.95732;2.90602;1.64080
93.47114;90.89256;0.01070;0.01050;0.00332;1.00000;1.00000;95.98048;93.89982;94.90878;94.89938;110.45236;109.21909;109.21909;0.57600;0.23359;5.73765;0.80697;0.05905;11.48685;0.33543;0.02920;64.79679;526.95581;529.03607;480.68280;481.62631;7.37203;4.42198;24.30784;24.45936;13.48026;13.52163;0.55919;0.55068;-2.31241;-2.85585;-1.29414;2.82485;2.77566;1.56807
94.13889;97.86651;0.01062;0.01066;0.00341;1.00000;1.00000;93.83486;91.49360;92.48273;92.41533;107.98323;106.42724;106.42725;0.39459;0.19429;5.63754;2.18796;0.09223;11.30610;0.32199;0.02848;5.10170;485.76816;487.60370;437.86298;435.52023;5.03143;2.72214;21.96278;22.09296;12.15409;12.07783;0.52564;0.52098;-3.84845;-4.27950;-0.41995;2.68005;2.63499;1.53068
79.08884;88.02816;0.01264;0.01279;0.00392;1.00000;1.00000;91.52958;89.30563;90.27995;90.18600;105.33036;103.89233;103.89233;0.33777;0.23786;5.50498;2.61409;0.08236;11.07842;0.31902;0.02880;7.82903;464.00009;462.51682;411.68546;408.26660;4.95622;1.47838;20.82268;20.77336;11.39612;11.28022;0.50639;0.50082;-3.23744;-5.77626;-1.91910;2.54731;2.57717;1.48983
79.76651;83.35417;0.01254;0.01223;0.00352;1.00000;1.00000;89.41475;87.60212;88.56686;88.48022;102.89666;101.92093;101.92092;0.37381;-0.13641;5.35632;2.53441;0.03353;11.02948;0.32294;0.02928;8.53595;457.01956;448.19247;399.73499;395.33737;3.64169;3.30242;20.62987;20.09757;11.09566;10.92823;0.49000;0.49182;5.01529;-13.43929;0.36102;2.50852;2.61565;1.48900
93.42435;96.75858;0.01070;0.01067;0.00320;1.00000;1.00000;87.74400;86.49551;87.45621;87.38631;100.97400;100.64281;100.64281;0.44351;-0.66910;5.14963;2.29091;-0.16602;10.86804;0.32980;0.03035;8.62572;460.84091;441.80475;396.03366;391.71692;1.94313;6.15861;21.03755;19.83200;11.04126;10.86078;0.48218;0.49545;15.43901;-22.66127;2.23328;2.61790;2.72124;1.54571
80.94112;85.37522;0.01235;0.01208;0.00378;1.00000;1.00000;86.64552;86.01311;86.97559;86.91957;99.70988;100.08974;100.08972;0.49440;-1.11355;4.94809;2.05664;-0.40590;10.70611;0.33570;0.03136;8.54084;470.32819;440.84174;395.55405;392.60394;0.65919;8.30646;21.67961;19.78255;11.06215;10.91711;0.48434;0.50904;27.57773;-33.59930;2.05447;2.81308;2.99665;1.65894
93.19982;92.04713;0.01073;0.01047;0.00321;1.00000;1.00000;86.15015;86.17132;87.14210;87.09467;99.13982;100.28134;100.28135;0.46048;-1.64300;4.77145;1.89047;-0.68416;10.60339;0.33535;0.03163;8.43212;481.29886;440.15253;392.64420;390.84033;-1.86735;10.34057;22.22053;19.56420;10.95681;10.84617;0.49628;0.53140;38.97405;-45.36757;4.24089;3.17501;3.32604;1.82907
88.26738;96.35769;0.01133;0.00553;0.00247;1.00000;1.00000;86.40320;87.23163;88.22179;88.18021;99.43103;101.52383;101.52383;0.33639;-1.95753;4.61903;1.75935;-1.02200;10.44866;0.32900;0.03149;8.21156;496.37988;444.00009;388.99283;388.70020;-4.25853;10.74565;22.70272;19.38598;10.77387;10.72047;0.52407;0.55784;49.26192;-57.08079;2.90460;3.58256;3.76217;2.04600
88.85408;61.91951;0.01125;0.01095;0.00365;1.00000;1.00000;87.29856;88.72209;89.73512;89.69627;100.46140;103.26534;103.26534;0.16742;-2.31138;4.57411;1.68613;-1.24625;10.08102;0.31806;0.03155;7.68067;510.69086;444.86520;383.20746;385.72537;-7.29863;10.85102;23.11040;19.03731;10.52676;10.56055;0.56007;0.58645;62.00302;-72.24417;2.75477;4.09650;4.35063;2.32315
91.05260;96.28346;0.01098;0.01081;0.00255;1.00000;1.00000;88.74502;90.61403;91.65455;91.61962;102.12595;105.47418;105.47418;-0.03403;-2.76198;4.50793;1.58207;-1.58283;9.77593;0.30370;0.03107;7.51694;523.65057;445.17282;376.22473;381.42230;-11.97296;11.70618;23.35038;18.61719;10.26340;10.37662;0.61031;0.61976;68.88403;-83.07234;6.98948;4.45164;4.82587;2.58010
95.02190;93.24878;0.01052;0.01051;0.00278;1.00000;1.00000;90.52717;92.53018;93.59835;93.56962;104.17681;107.71107;107.71107;-0.21419;-2.63343;4.49815;1.41979;-1.84929;9.58888;0.29030;0.03028;7.37807;530.26202;448.81113;371.27594;379.03021;-13.63277;9.56140;23.21521;18.45032;10.09371;10.28107;0.64373;0.63147;69.33420;-87.18015;3.45843;4.57404;5.04156;2.66690
92.86365;100.08007;0.01077;0.01063;0.00322;1.00000;1.00000;92.41068;94.30145;95.39524;95.37376;106.34431;109.77889;109.77890;-0.36435;-2.47681;4.58663;1.21620;-1.97728;9.36960;0.27844;0.02972;7.58439;532.07483;453.56793;368.10107;376.86697;-15.22261;7.69361;22.86619;18.37528;10.00428;10.22229;0.66968;0.64082;62.00237;-83.21622;5.61950;4.42392;4.94308;2.64120
93.15401;94.66111;0.01073;0.01047;0.00321;1.00000;1.00000;94.11302;95.61456;96.72803;96.71379;108.30334;111.31263;111.31264;-0.45015;-1.97742;4.76024;0.98343;-1.96292;9.45050;0.27102;0.02868;8.01699;528.34027;460.94077;369.10733;377.83282;-14.05914;4.32716;22.34835;18.55770;10.03468;10.26115;0.66934;0.63833;48.28436;-71.57040;2.59508;4.04805;4.58936;2.48041
92.29102;97.16284;0.01084;0.01054;0.00339;1.00000;1.00000;95.43049;96.45338;97.58015;97.57196;109.81945;112.29324;112.29324;-0.49900;-1.51325;5.02191;0.74192;-1.76603;9.40581;0.26586;0.02827;8.36127;522.01520;466.37952;369.81586;377.82486;-12.37215;1.30676;21.84082;18.74036;10.05553;10.27553;0.66098;0.63503;36.20307;-60.70761;1.26680;3.77570;4.27252;2.33109
91.50831;87.98944;0.01093;0.01058;0.00359;1.00000;1.00000;96.28935;96.80836;97.94186;97.93817;110.80781;112.70948;112.70947;-0.50133;-1.27207;5.28127;0.49640;-1.54219;9.42390;0.26400;0.02801;8.61926;516.80023;468.03818;371.90598;380.33063;-11.17737;-0.02705;21.57050;18.85630;10.10912;10.34754;0.65164;0.62939;29.05871;-53.93610;1.24864;3.59763;4.06102;2.22384
93.58156;95.85889;0.01069;0.01072;0.00349;1.00000;1.00000;96.66972;96.81898;97.95418;97.95306;111.24554;112.72366;112.72369;-0.46669;-1.11568;5.48538;0.27704;-1.35028;9.65971;0.26528;0.02746;8.01213;513.97113;468.78027;377.13889;383.98682;-9.82065;-0.59439;21.52224;18.99770;10.24015;10.44293;0.63967;0.62281;26.16770;-50.35999;-0.10090;3.48798;3.92851;2.14921
91.98380;92.53262;0.01087;0.01071;0.00353;1.00000;1.00000;96.82721;97.12818;98.26788;98.26749;111.42677;113.08466;113.08467;-0.44717;-1.21040;5.60108;0.16330;-1.21822;9.53379;0.26696;0.02800;7.77727;520.76892;472.44772;383.36230;388.25012;-10.04274;0.01938;21.89100;19.18217;10.40596;10.55451;0.64538;0.62841;30.19412;-53.79536;0.86189;3.57186;4.03171;2.19120
92.67026;86.25151;0.01079;0.01049;0.00356;1.00000;1.00000;97.19736;97.85836;99.00730;99.00684;111.85272;113.93557;113.93557;-0.48304;-1.37294;5.58578;0.17638;-1.21995;9.45931;0.26522;0.02804;8.02815;529.39923;477.28186;385.14523;389.73166;-11.63454;0.62139;22.19002;19.29056;10.46762;10.59496;0.66528;0.64290;33.58779;-57.97737;2.58050;3.71310;4.20313;2.28076
93.49966;95.37435;0.01070;0.01047;0.00354;1.00000;1.00000;97.84275;98.55695;99.71496;99.71424;112.59543;114.74993;114.74993;-0.54426;-1.31274;5.51069;0.21779;-1.24184;9.36212;0.26078;0.02785;8.26200;530.19440;480.26102;382.41879;387.57910;-12.33070;-0.31498;22.04358;19.30762;10.41421;10.54539;0.67770;0.65160;31.40998;-57.35963;2.26904;3.73094;4.23048;2.30324
92.82668;99.78048;0.01077;0.01024;0.00345;1.00000;1.00000;98.46052;98.91509;100.07823;100.07763;113.30634;115.16798;115.16798;-0.58384;-1.17994;5.44305;0.19873;-1.21673;9.30889;0.25718;0.02763;8.24546;525.81055;480.18933;380.04663;385.26517;-12.20164;-1.49348;21.73528;19.26379;10.36446;10.49204;0.67830;0.65264;27.25401;-54.32153;1.73211;3.66202;4.15261;2.26844
92.98585;96.64636;0.01075;0.01046;0.00346;1.00000;1.00000;98.82871;99.06783;100.23349;100.23324;113.73006;115.34665;115.34666;-0.59237;-1.11355;5.39486;0.13030;-1.16482;9.45517;0.25592;0.02707;8.15371;523.29108;479.77087;380.42361;384.97241;-11.95750;-1.97991;21.60438;19.25561;10.37750;10.48710;0.67587;0.65135;25.18197;-52.45806;1.58379;3.60961;4.09383;2.23710
93.53155;95.61143;0.01069;0.01060;0.00345;1.00000;1.00000;99.03382;99.24908;100.41730;100.41722;113.96609;115.55817;115.55817;-0.59233;-1.12039;5.35336;0.06991;-1.12719;9.45674;0.25570;0.02704;8.05429;524.58160;480.75479;382.05664;386.00809;-12.01451;-1.96476;21.66636;19.30220;10.42200;10.51555;0.67750;0.65288;25.43793;-52.70768;1.77060;3.61447;4.10262;2.23883
92.00453;99.54211;0.01087;0.01062;0.00355;1.00000;1.00000;99.23792;99.50791;100.67943;100.67941;114.20097;115.85982;115.85983;-0.60064;-1.15543;5.30644;0.04271;-1.12757;9.28821;0.25512;0.02747;7.97557;527.21466;482.38940;382.94901;386.79483;-12.39476;-1.85667;21.76417;19.34960;10.45066;10.53927;0.68300;0.65688;26.12974;-53.70472;2.18917;3.64609;4.14335;2.25927
88.80241;84.63102;0.01126;0.01052;0.00347;1.00000;1.00000;99.48959;99.78739;100.96236;100.96235;114.49059;116.18542;116.18543;-0.61744;-1.15469;5.26597;0.03825;-1.13765;9.25990;0.25393;0.02742;8.04053;528.63397;483.73596;382.75473;386.87717;-12.69481;-2.05704;21.78232;19.37300;10.45357;10.54689;0.68808;0.66078;25.91097;-53.95166;2.18782;3.66425;4.16632;2.27256
88.22984;88.29243;0.01133;0.01052;0.00346;1.00000;1.00000;99.74926;100.00977;101.18752;101.18752;114.78941;116.44453;116.44453;-0.63362;-1.12409;5.24609;0.03348;-1.13250;9.38664;0.25266;0.02692;8.19209;528.49426;484.35730;382.23944;386.65427;-12.79089;-2.43553;21.73321;19.37374;10.44674;10.54699;0.69056;0.66297;24.88150;-53.28709;2.02698;3.65795;4.15883;2.27061
92.44453;89.21403;0.01082;0.01109;0.00360;1.00000;1.00000;99.96676;100.15715;101.33676;101.33675;115.03970;116.61626;116.61626;-0.64436;-1.08691;5.24866;0.01910;-1.11239;9.37315;0.25165;0.02685;8.15988;527.74646;484.45743;381.93741;386.53314;-12.73715;-2.80155;21.67412;19.36546;10.44255;10.54870;0.69097;0.66383;23.73517;-52.49689;1.81169;3.64082;4.14043;2.26133
93.39758;94.02031;0.01071;0.01058;0.00352;1.00000;1.00000;100.11891;100.25352;101.43430;101.43430;115.21479;116.72851;116.72852;-0.64838;-1.06901;5.26385;-0.00038;-1.09214;9.36944;0.25119;0.02681;8.12047;527.55597;484.58020;382.19421;386.81097;-12.69283;-2.96961;21.65821;19.36735;10.45032;10.55886;0.69106;0.66429;23.12073;-52.03170;1.78581;3.62962;4.12873;2.25477
92.19173;72.02016;0.01085;0.01057;0.00349;1.00000;1.00000;100.22585;100.34492;101.52675;101.52676;115.33784;116.83490;116.83491;-0.65067;-1.06300;5.28258;-0.01378;-1.07722;9.36719;0.25096;0.02679;8.09348;528.01837;484.97839;382.62943;387.24619;-12.69307;-3.05241;21.67456;19.38059;10.46249;10.57238;0.69183;0.66518;22.99539;-51.98503;1.75088;3.62981;4.13002;2.25476
95.85847;97.59906;0.01043;0.01029;0.00342;1.00000;1.00000;100.32252;100.44498;101.62791;101.62791;115.44910;116.95132;116.95133;-0.65470;-1.06255;5.29914;-0.01748;-1.06824;9.36054;0.25065;0.02678;8.10726;528.63281;485.46906;382.85046;387.52087;-12.76170;-3.11520;21.69221;19.39290;10.47020;10.58192;0.69332;0.66647;22.96340;-52.07043;1.78526;3.63499;4.13699;2.25826
94.25993;98.88263;0.01061;0.01021;0.00349;1.00000;1.00000;100.42162;100.53722;101.72116;101.72115;115.56314;117.05862;117.05862;-0.66013;-1.05631;5.31196;-0.01634;-1.06250;9.35181;0.25022;0.02676;8.13369;528.87933;485.83258;382.79660;387.56848;-12.81927;-3.22121;21.68913;19.39866;10.47141;10.58566;0.69458;0.66761;22.73057;-51.99637;1.77917;3.63665;4.13955;2.25996
90.40083;81.87326;0.01106;0.01023;0.00340;1.00000;1.00000;100.50770;100.59756;101.78215;101.78214;115.66219;117.12881;117.12881;-0.66433;-1.04358;5.32163;-0.01644;-1.05620;9.34596;0.24985;0.02673;8.13210;528.67426;485.96866;382.68781;387.50320;-12.81435;-3.34813;21.66891;19.39918;10.47048;10.58587;0.69495;0.66813;22.32175;-51.71666;1.72663;3.63186;4.13428;2.25761
90.78342;93.54537;0.01102;0.01051;0.00348;1.00000;1.00000;100.56824;100.63140;101.81630;101.81630;115.73186;117.16811;117.16811;-0.66614;-1.03157;5.32833;-0.01921;-1.04872;9.34401;0.24964;0.02672;8.10916;528.38593;486.08173;382.76541;387.46744;-12.78180;-3.43480;21.65024;19.40304;10.47325;10.58598;0.69481;0.66822;21.86345;-51.31980;1.74925;3.62420;4.12485;2.25345
95.45129;101.14292;0.01048;0.01060;0.00347;1.00000;1.00000;100.60623;100.65483;101.83990;101.83988;115.77559;117.19527;117.19526;-0.66660;-1.01764;5.33194;-0.02153;-1.03974;9.34432;0.24957;0.02671;8.10108;528.22968;486.32153;382.94711;387.52127;-12.71239;-3.52345;21.63932;19.41427;10.47825;10.58784;0.69455;0.66834;21.54386;-51.00987;1.66258;3.61934;4.11792;2.25047
94.28592;96.25565;0.01061;0.01050;0.00352;1.00000;1.00000;100.63284;100.67754;101.86279;101.86279;115.80621;117.22160;117.22161;-0.66715;-1.01306;5.33206;-0.02159;-1.03119;9.34320;0.24951;0.02671;8.10927;528.26044;486.52853;383.08252;387.56195;-12.70022;-3.55647;21.63777;19.42282;10.48225;10.58924;0.69468;0.66857;21.42751;-50.90104;1.69086;3.61845;4.11641;2.24996
95.11988;97.46589;0.01051;0.01074;0.00353;1.00000;1.00000;100.65651;100.69773;101.88313;101.88312;115.83344;117.24501;117.24501;-0.66812;-1.01151;5.32790;-0.02009;-1.02632;9.34128;0.24942;0.02670;8.10803;528.26611;486.65192;383.11380;387.54797;-12.71475;-3.57233;21.63468;19.42696;10.48387;10.58915;0.69493;0.66878;21.32722;-50.83081;1.72956;3.61788;4.11562;2.24980
94.87251;97.83778;0.01054;0.01043;0.00351;1.00000;1.00000;100.67451;100.70811;101.89353;101.89353;115.85416;117.25699;117.25700;-0.66877;-1.00678;5.32172;-0.01871;-1.02257;9.34044;0.24935;0.02670;8.11541;528.13416;486.71869;383.11658;387.51056;-12.70320;-3.60299;21.62604;19.42983;10.48446;10.58830;0.69488;0.66881;21.16050;-50.68418;1.72610;3.61536;4.11227;2.24842
90.90765;92.75577;0.01100;0.00689;0.00320;1.00000;1.00000;100.68566;100.70883;101.89416;101.89414;115.86700;117.25771;117.25771;-0.67459;-1.00002;5.31350;-0.02684;-1.01789;9.33173;0.24886;0.02667;8.10997;527.32123;486.16037;382.44092;386.57730;-12.74040;-3.70894;21.57795;19.39829;10.46876;10.56597;0.69487;0.66874;20.01404;-49.74515;1.72764;3.60413;4.03376;2.24597
94.32708;85.88114;0.01060;0.01059;0.00246;1.00000;1.00000;100.68671;100.70490;101.89004;101.89003;115.86819;117.25297;117.25297;-0.66582;-0.99478;5.30735;-0.03115;-1.01364;9.34913;0.24953;0.02669;8.11473;527.99048;487.02768;383.63092;387.70526;-12.60463;-3.62790;21.62284;19.45025;10.49679;10.59245;0.69409;0.66845;20.05448;-49.38205;1.70893;3.60243;4.02624;2.24352
91.83637;95.84971;0.01089;0.01041;0.00265;1.00000;1.00000;100.68354;100.69434;101.87923;101.87922;115.86456;117.24053;117.24053;-0.66419;-0.99190;5.30220;-0.02349;-1.00939;9.35221;0.24964;0.02669;8.12393;527.91626;487.09998;383.77966;387.82959;-12.56903;-3.61949;21.62222;19.45691;10.50008;10.59501;0.69370;0.66820;19.95035;-49.23082;1.72756;3.59941;4.02200;2.24158
93.27792;94.30404;0.01072;0.01079;0.00310;1.00000;1.00000;100.67204;100.67496;101.85954;101.85954;115.85131;117.21787;117.21787;-0.66365;-0.98847;5.29813;-0.01697;-1.00592;9.35342;0.24967;0.02669;8.11583;527.65887;486.97485;383.72537;387.73145;-12.53898;-3.62919;21.61185;19.45355;10.49828;10.59210;0.69324;0.66786;19.84450;-49.10460;1.71050;3.59602;4.01773;2.23946
