  _Vind,_kias ;   _Vind,_keas ;   Vtrue,_ktas ;   Vtrue,_ktgs ;   _Vind,__mph ;   Vtrue,mphas ;   Vtrue,mphgs ;   SLprs,_inHG ;   SLtmp,_degC ;   _wind,speed ;   _wind,__dir ;   __trb,_locl ;   _prec,_locl ;   _hail,_locl ;   __lat,__deg ;   __lon,__deg ;   __alt,ftmsl ;   __alt,ftagl ;   ___on,runwy ;   __alt,__ind ;   __lat,orign ;   __lon,orign ;   __L/D,ratio ;   ___cl,total ;   ___cd,total ;   __L/D,*etaP ;   wing1,_lift ;   wing1,_lift ;   wing2,_lift ;   wing2,_lift ;   wing3,_lift ;   wing3,_lift ;   wing1,_drag ;   wing1,_drag ;   wing2,_drag ;   wing2,_drag ;   wing3,_drag ;   wing3,_drag ; 
59.965;62.67001;68.93703;68.82953;69.00649;79.33133;79.33131;29.92;15;0;0;0;0;0;-36.50685;-72.98748;6372.86719;6369.65723;0;6357.22168;-36.5;-73;10.30784;0.72856;0.07068;7.8636;487.44431;442.41153;466.82742;468.67154;19.6273;35.16215;35.76958;30.50268;21.56816;21.56743;0.43359;0.81427; 
59.9654;62.67017;68.94405;68.83654;69.00695;79.3394;79.33939;29.92;15;0;0;0;0;0;-36.50654;-72.9874;6379.36035;6376.146;0;6363.71436;-36.5;-73;10.3079;0.72855;0.07068;7.86173;487.43918;442.40973;466.81793;468.66446;19.62684;35.16098;35.76843;30.50196;21.56724;21.56665;0.43358;0.81423; 
59.96544;62.67031;68.95103;68.84355;69.007;79.34743;79.34744;29.92;15;0;0;0;0;0;-36.50623;-72.98731;6385.83643;6382.6167;0;6370.19531;-36.5;-73;10.30804;0.72854;0.07068;7.86268;487.43353;442.40561;466.81616;468.66266;19.62728;35.15945;35.76786;30.5016;21.56693;21.5664;0.43359;0.81419; 
59.96553;62.66994;68.95751;68.85002;69.0071;79.3549;79.3549;29.92;15;0;0;0;0;0;-36.50592;-72.98723;6392.36621;6389.14111;0;6376.71143;-36.5;-73;10.3081;0.72854;0.07068;7.86399;487.42776;442.39957;466.8038;468.65283;19.62717;35.1581;35.76702;30.50079;21.5661;21.56569;0.43359;0.81415; 
59.96528;62.66996;68.96438;68.85691;69.00681;79.36279;79.36279;29.92;15;0;0;0;0;0;-36.50561;-72.98714;6398.85986;6395.62842;0;6383.21045;-36.5;-73;10.30816;0.72853;0.07068;7.86308;487.41754;442.39597;466.80722;468.65601;19.62727;35.15759;35.76657;30.50099;21.56629;21.56601;0.43359;0.81413; 
59.96553;62.67016;68.97146;68.864;69.0071;79.37093;79.37093;29.92;15;0;0;0;0;0;-36.5053;-72.98706;6405.36035;6402.12158;0;6389.71045;-36.5;-73;10.30825;0.72854;0.07068;7.86665;487.42215;442.40265;466.81024;468.66556;19.62941;35.1561;35.76694;30.50164;21.56642;21.56665;0.43362;0.81409; 
59.9656;62.67009;68.97822;68.87077;69.00718;79.37872;79.37872;29.92;15;0;0;0;0;0;-36.50499;-72.98698;6411.84619;6408.59961;0;6396.19824;-36.5;-73;10.30828;0.72853;0.07067;7.86503;487.41745;442.39825;466.80804;468.65881;19.62876;35.15586;35.76652;30.5012;21.56628;21.5661;0.43361;0.81408; 
59.96563;62.67003;68.98502;68.87758;69.00722;79.38654;79.38654;29.92;15;0;0;0;0;0;-36.50468;-72.98689;6418.34277;6415.08789;0;6402.70605;-36.5;-73;10.30835;0.72853;0.07067;7.86497;487.41995;442.39725;466.80722;468.6543;19.62909;35.15527;35.76667;30.50101;21.56625;21.56571;0.43362;0.81407; 
59.96576;62.67002;68.99188;68.88446;69.00737;79.39445;79.39445;29.92;15;0;0;0;0;0;-36.50436;-72.9868;6424.85938;6421.5957;0;6409.22998;-36.5;-73;10.30835;0.72852;0.07067;7.86453;487.41034;442.39355;466.79919;468.64432;19.62747;35.15528;35.76533;30.50036;21.56553;21.56484;0.43359;0.81406; 
59.96616;62.67011;68.99885;68.89143;69.00783;79.40246;79.40246;29.92;15;0;0;0;0;0;-36.50406;-72.98672;6431.35156;6428.0791;0;6415.70557;-36.5;-73;10.30847;0.72851;0.07067;7.86287;487.40256;442.39148;466.802;468.64343;19.62841;35.15371;35.76477;30.50044;21.56565;21.56472;0.4336;0.81402; 
59.96589;62.67009;69.00569;68.89829;69.00751;79.41033;79.41033;29.92;15;0;0;0;0;0;-36.50374;-72.98663;6437.85596;6434.57275;0;6422.20459;-36.5;-73;10.3085;0.72851;0.07067;7.8648;487.40402;442.38983;466.80106;468.6391;19.62804;35.15372;35.76487;30.50018;21.56562;21.56432;0.4336;0.81402; 
59.96601;62.67012;69.01255;68.90516;69.00765;79.41823;79.41822;29.92;15;0;0;0;0;0;-36.50343;-72.98655;6444.31689;6441.02295;0;6428.69434;-36.5;-73;10.3085;0.7285;0.07067;7.86549;487.39957;442.38773;466.79666;468.63425;19.62666;35.15422;35.76422;30.49981;21.56518;21.56391;0.43357;0.81403; 
59.96587;62.6701;69.01939;68.91202;69.0075;79.42609;79.4261;29.92;15;0;0;0;0;0;-36.50312;-72.98647;6450.80811;6447.50293;0;6435.18018;-36.5;-73;10.3086;0.7285;0.07067;7.86513;487.39838;442.38596;466.79761;468.63443;19.62736;35.15326;35.76425;30.49978;21.56521;21.56395;0.43359;0.81401; 
59.96588;62.67022;69.02646;68.91909;69.0075;79.43423;79.43423;29.92;15;0;0;0;0;0;-36.50281;-72.98638;6457.3623;6454.04443;0;6441.75684;-36.5;-73;10.30873;0.7285;0.07067;7.86164;487.39459;442.38458;466.80112;468.62979;19.62867;35.15124;35.76385;30.49965;21.56538;21.56345;0.43361;0.81395; 
59.96593;62.67038;69.03354;68.92618;69.00756;79.44238;79.44238;29.92;15;0;0;0;0;0;-36.50249;-72.9863;6463.8916;6460.56104;0;6448.26611;-36.5;-73;10.30871;0.72849;0.07067;7.8672;487.40176;442.38586;466.79388;468.62381;19.62748;35.15182;35.76384;30.49905;21.56475;21.56276;0.43359;0.81396; 
59.96612;62.67039;69.04041;68.93306;69.00778;79.45028;79.45029;29.92;15;0;0;0;0;0;-36.50219;-72.98621;6470.37012;6467.02588;0;6454.74268;-36.5;-73;10.30874;0.72848;0.07067;7.86751;487.39413;442.37924;466.78613;468.61673;19.6253;35.15245;35.76294;30.49829;21.56402;21.56219;0.43355;0.81398; 
59.966;62.6703;69.0472;68.93987;69.00764;79.45811;79.45811;29.92;15;0;0;0;0;0;-36.50187;-72.98613;6476.88232;6473.52393;0;6461.25342;-36.5;-73;10.30886;0.72847;0.07066;7.86726;487.38547;442.3765;466.7807;468.61694;19.62606;35.15073;35.76207;30.49814;21.5635;21.56226;0.43357;0.81393; 
59.96605;62.67058;69.05436;68.94703;69.0077;79.46634;79.46635;29.92;15;0;0;0;0;0;-36.50156;-72.98604;6483.35693;6479.98389;0;6467.7251;-36.5;-73;10.30894;0.72847;0.07066;7.86602;487.38821;442.37936;466.78018;468.61639;19.62692;35.14947;35.76192;30.49804;21.5633;21.56198;0.43358;0.81389; 
59.96595;62.67054;69.0612;68.95387;69.00758;79.47421;79.4742;29.92;15;0;0;0;0;0;-36.50126;-72.98595;6489.84473;6486.45654;0;6474.18994;-36.5;-73;10.30903;0.72846;0.07066;7.86522;487.37601;442.3725;466.78125;468.61441;19.62682;35.14864;35.76117;30.49782;21.56331;21.56186;0.43358;0.81386; 
59.96624;62.67056;69.06812;68.96082;69.00793;79.48218;79.48217;29.92;15;0;0;0;0;0;-36.50094;-72.98587;6496.37354;6492.96875;0;6480.72803;-36.5;-73;10.30919;0.72846;0.07066;7.86592;487.37833;442.37524;466.7821;468.62036;19.62975;35.14586;35.76144;30.49818;21.56336;21.56229;0.43362;0.81379; 
59.96662;62.67068;69.07519;68.96789;69.00835;79.49031;79.4903;29.92;15;0;0;0;0;0;-36.50063;-72.98579;6502.89941;6499.47852;0;6487.26807;-36.5;-73;10.30917;0.72846;0.07066;7.86778;487.37399;442.37463;466.77832;468.61832;19.62866;35.14621;35.76083;30.49795;21.563;21.56198;0.4336;0.81379; 
59.96663;62.67059;69.08199;68.9747;69.00836;79.49813;79.49813;29.92;15;0;0;0;0;0;-36.50032;-72.9857;6509.42139;6505.98291;0;6493.79443;-36.5;-73;10.30923;0.72845;0.07066;7.86913;487.3681;442.37006;466.77261;468.61557;19.62803;35.14591;35.76028;30.49757;21.56252;21.56181;0.43359;0.81378; 
59.96655;62.67057;69.08883;68.98155;69.00828;79.50601;79.506;29.92;15;0;0;0;0;0;-36.5;-72.98562;6515.88867;6512.43213;0;6500.24121;-36.5;-73;10.30932;0.72845;0.07066;7.86556;487.36584;442.36801;466.77322;468.61365;19.62859;35.14489;35.76015;30.49748;21.56254;21.56166;0.4336;0.81376; 
59.96674;62.6707;69.09583;68.98858;69.00849;79.51407;79.51408;29.92;15;0;0;0;0;0;-36.49969;-72.98553;6522.35645;6518.91699;0;6506.71582;-36.5;-73;10.30942;0.72844;0.07066;7.86516;487.3653;442.36679;466.77145;468.61194;19.629;35.14383;35.75993;30.49721;21.56228;21.56141;0.43361;0.81373; 
59.96685;62.67095;69.10298;68.99573;69.00861;79.52229;79.52229;29.92;15;0;0;0;0;0;-36.49939;-72.98545;6528.83252;6525.40869;0;6513.18408;-36.5;-73;10.30946;0.72843;0.07066;7.86527;487.35608;442.36606;466.76651;468.61057;19.62832;35.14325;35.75869;30.49693;21.56164;21.56112;0.4336;0.8137; 
59.96759;62.67099;69.10988;69.00263;69.00948;79.53023;79.53022;29.92;15;0;0;0;0;0;-36.49907;-72.98537;6535.30762;6531.89941;0;6519.66309;-36.5;-73;10.30966;0.72842;0.07065;7.86986;487.35095;442.36255;466.76157;468.61304;19.63012;35.14051;35.75823;30.49673;21.56116;21.56125;0.43363;0.81363; 
59.96775;62.67101;69.11679;69.00957;69.00966;79.53819;79.53819;29.92;15;0;0;0;0;0;-36.49876;-72.98528;6541.78809;6538.39502;0;6526.14844;-36.5;-73;10.30971;0.72842;0.07065;7.8693;487.34366;442.35971;466.7634;468.61063;19.63026;35.13975;35.75771;30.49665;21.56126;21.561;0.43363;0.8136; 
59.96752;62.67103;69.12369;69.01646;69.00939;79.54613;79.54612;29.92;15;0;0;0;0;0;-36.49846;-72.9852;6548.25977;6544.88135;0;6532.62402;-36.5;-73;10.30977;0.72841;0.07065;7.86606;487.33871;442.35818;466.7663;468.60519;19.63043;35.13903;35.75732;30.49659;21.56148;21.5605;0.43363;0.81358; 
59.96759;62.67092;69.13048;69.02327;69.00948;79.55393;79.55393;29.92;15;0;0;0;0;0;-36.49814;-72.98511;6554.76367;6551.39941;0;6539.1333;-36.5;-73;10.30982;0.72841;0.07065;7.86911;487.33493;442.35782;466.76404;468.60587;19.63111;35.13807;35.75704;30.4967;21.56135;21.56058;0.43364;0.81355; 
59.96753;62.67096;69.13745;69.03027;69.0094;79.56197;79.56197;29.92;15;0;0;0;0;0;-36.49783;-72.98502;6561.29102;6557.93945;0;6545.6665;-36.5;-73;10.30983;0.72841;0.07065;7.86727;487.33453;442.35681;466.76746;468.6015;19.63058;35.13845;35.75709;30.49665;21.56163;21.56018;0.43363;0.81356; 
59.96762;62.67085;69.14414;69.03696;69.00951;79.56966;79.56966;29.92;15;0;0;0;0;0;-36.49752;-72.98494;6567.74023;6564.40137;0;6552.11426;-36.5;-73;10.30981;0.7284;0.07065;7.86852;487.32938;442.35312;466.75882;468.59476;19.62871;35.13921;35.75634;30.4961;21.56095;21.55968;0.4336;0.81358; 
59.96757;62.67081;69.15099;69.04381;69.00945;79.57754;79.57751;29.92;15;0;0;0;0;0;-36.49721;-72.98486;6574.26709;6570.93994;0;6558.61865;-36.5;-73;10.30996;0.7284;0.07065;7.86696;487.32416;442.35187;466.76459;468.59668;19.63055;35.13726;35.75623;30.49642;21.56136;21.55991;0.43363;0.81353; 
59.96739;62.67093;69.15794;69.05079;69.00925;79.58554;79.58555;29.92;15;0;0;0;0;0;-36.49689;-72.98477;6580.73535;6577.41943;0;6565.06689;-36.5;-73;10.31005;0.7284;0.07065;7.86567;487.32678;442.34991;466.76779;468.59326;19.63106;35.13646;35.75652;30.49618;21.56156;21.55951;0.43363;0.81351; 
59.96766;62.67103;69.16489;69.05772;69.00955;79.59354;79.59353;29.92;15;0;0;0;0;0;-36.49659;-72.98469;6587.21484;6583.90967;0;6571.56738;-36.5;-73;10.31005;0.7284;0.07065;7.86816;487.32867;442.3504;466.76019;468.58887;19.63011;35.13662;35.75613;30.49569;21.56088;21.55902;0.43362;0.81351; 
59.96787;62.67104;69.17178;69.06462;69.0098;79.60146;79.60146;29.92;15;0;0;0;0;0;-36.49627;-72.9846;6593.72559;6590.43018;0;6578.09131;-36.5;-73;10.31002;0.72838;0.07065;7.86998;487.32162;442.34717;466.75131;468.58008;19.62775;35.13752;35.755;30.49499;21.56008;21.55827;0.43358;0.81353; 
59.96815;62.67107;69.17863;69.07152;69.01012;79.60935;79.60937;29.92;15;0;0;0;0;0;-36.49596;-72.98452;6600.18555;6596.89941;0;6584.55127;-36.5;-73;10.3102;0.72838;0.07065;7.87167;487.30768;442.34326;466.75519;468.582;19.62956;35.13494;35.75409;30.49518;21.56021;21.55844;0.43361;0.81345; 
59.96838;62.67126;69.1857;69.07859;69.01038;79.61749;79.61749;29.92;15;0;0;0;0;0;-36.49565;-72.98444;6606.68164;6603.40381;0;6591.0498;-36.5;-73;10.31038;0.72838;0.07065;7.87058;487.31104;442.34781;466.76086;468.59024;19.63304;35.13194;35.75455;30.49579;21.5606;21.55894;0.43366;0.81337; 
59.96849;62.67117;69.19247;69.08537;69.01051;79.62528;79.62528;29.92;15;0;0;0;0;0;-36.49534;-72.98434;6613.17969;6609.91016;0;6597.53564;-36.5;-73;10.31041;0.72837;0.07064;7.86848;487.30014;442.33926;466.75827;468.58145;19.63169;35.13192;35.75372;30.49514;21.56043;21.55822;0.43364;0.81337; 
59.96848;62.67121;69.19939;69.09229;69.01049;79.63324;79.63322;29.92;15;0;0;0;0;0;-36.49503;-72.98426;6619.68066;6616.41846;0;6604.03174;-36.5;-73;10.31045;0.72837;0.07064;7.86856;487.29767;442.33966;466.75574;468.58356;19.63176;35.13151;35.75345;30.49522;21.56018;21.55836;0.43364;0.81336; 
59.96824;62.67128;69.20634;69.09926;69.01022;79.64124;79.64124;29.92;15;0;0;0;0;0;-36.49471;-72.98418;6626.1792;6622.92383;0;6610.52344;-36.5;-73;10.31054;0.72837;0.07064;7.86683;487.29581;442.33853;466.75702;468.58371;19.63237;35.13058;35.75336;30.49522;21.56021;21.55833;0.43365;0.81333; 
59.9682;62.67143;69.21334;69.10625;69.01018;79.64929;79.64929;29.92;15;0;0;0;0;0;-36.4944;-72.98409;6632.64063;6629.39063;0;6616.97656;-36.5;-73;10.3106;0.72836;0.07064;7.86735;487.29236;442.33731;466.75168;468.57959;19.6319;35.12996;35.75264;30.49478;21.55964;21.55785;0.43364;0.81331; 
59.96863;62.67142;69.22026;69.11319;69.01067;79.65725;79.65725;29.92;15;0;0;0;0;0;-36.49409;-72.98401;6639.1792;6635.93506;0;6623.5166;-36.5;-73;10.31063;0.72835;0.07064;7.86907;487.28268;442.33447;466.74448;468.57895;19.63111;35.12966;35.75159;30.4945;21.55898;21.55778;0.43363;0.81329; 
59.96912;62.67152;69.22728;69.12022;69.01123;79.66534;79.66533;29.92;15;0;0;0;0;0;-36.49378;-72.98392;6645.71143;6642.47217;0;6630.06738;-36.5;-73;10.31078;0.72835;0.07064;7.86865;487.27878;442.33408;466.75064;468.58432;19.63329;35.1275;35.75161;30.49488;21.55936;21.55819;0.43366;0.81323; 
59.96922;62.67133;69.23398;69.12693;69.01134;79.67304;79.67303;29.92;15;0;0;0;0;0;-36.49346;-72.98384;6652.24072;6649.00586;0;6636.59424;-36.5;-73;10.31093;0.72835;0.07064;7.8695;487.27457;442.33057;466.74805;468.58575;19.63518;35.12509;35.75146;30.49482;21.55924;21.55836;0.43369;0.81317; 
59.96904;62.67071;69.24018;69.13314;69.01114;79.68018;79.68018;29.92;15;0;0;0;0;0;-36.49315;-72.98376;6658.73438;6655.50195;0;6643.08838;-36.5;-73;10.31089;0.72834;0.07064;7.86848;487.25452;442.32001;466.7352;468.57266;19.63362;35.12461;35.74969;30.49402;21.55849;21.55756;0.43366;0.81315; 
59.96828;62.66981;69.24607;69.13908;69.01027;79.68696;79.68696;29.92;15;0;0;0;0;0;-36.49284;-72.98367;6665.24561;6662.0166;0;6649.58057;-36.5;-73;10.3109;0.72836;0.07064;7.86857;487.24933;442.3168;466.73953;468.57739;19.63556;35.12387;35.75043;30.49487;21.55939;21.55855;0.43369;0.81314; 
59.967;62.66981;69.25298;69.14598;69.0088;79.69491;79.6949;29.92;15;0;0;0;0;0;-36.49252;-72.98358;6671.76514;6668.53809;0;6656.0957;-36.5;-73;10.31084;0.72838;0.07064;7.86817;487.27158;442.32611;466.74509;468.58179;19.63654;35.1248;35.75241;30.4954;21.56;21.55886;0.43371;0.81318; 
59.96694;62.6698;69.25984;69.15282;69.00872;79.7028;79.7028;29.92;15;0;0;0;0;0;-36.49221;-72.9835;6678.23926;6675.01367;0;6662.60596;-36.5;-73;10.3106;0.72836;0.07064;7.87059;487.28116;442.32446;466.7244;468.56119;19.63032;35.12934;35.75187;30.49371;21.55836;21.55708;0.43361;0.8133; 
59.96675;62.6697;69.26663;69.15961;69.0085;79.71062;79.71061;29.92;15;0;0;0;0;0;-36.4919;-72.98341;6684.74365;6681.51904;0;6669.10498;-36.5;-73;10.31072;0.72835;0.07064;7.86811;487.2807;442.31445;466.71616;468.5452;19.62847;35.12929;35.7514;30.49236;21.55757;21.55588;0.43358;0.81331; 
59.96666;62.66973;69.27354;69.16655;69.0084;79.71857;79.71857;29.92;15;0;0;0;0;0;-36.49159;-72.98333;6691.2417;6688.02197;0;6675.61377;-36.5;-73;10.31079;0.72834;0.07064;7.86883;487.27588;442.3129;466.70483;468.53976;19.62808;35.12812;35.75024;30.49168;21.55647;21.55542;0.43358;0.81327; 
59.96647;62.66985;69.28054;69.17355;69.00818;79.72663;79.72662;29.92;15;0;0;0;0;0;-36.49128;-72.98325;6697.7168;6694.51514;0;6682.0874;-36.5;-73;10.31103;0.72834;0.07064;7.8702;487.27356;442.31232;466.70416;468.53845;19.63129;35.12404;35.74979;30.49152;21.55626;21.55516;0.43363;0.81315; 
59.96692;62.66996;69.28761;69.18066;69.0087;79.73476;79.73477;29.92;15;0;0;0;0;0;-36.49096;-72.98316;6704.25391;6701.07031;0;6688.61084;-36.5;-73;10.31106;0.72833;0.07064;7.86813;487.26511;442.31042;466.70609;468.53461;19.63125;35.12329;35.74904;30.4914;21.55634;21.55469;0.43363;0.81312; 
59.9672;62.66993;69.29446;69.1875;69.00902;79.74264;79.74263;29.92;15;0;0;0;0;0;-36.49065;-72.98307;6710.72168;6707.55518;0;6695.07422;-36.5;-73;10.31109;0.72832;0.07063;7.86824;487.25537;442.30658;466.70609;468.5329;19.6307;35.12314;35.74836;30.49132;21.55632;21.55457;0.43362;0.81311; 
59.96727;62.67004;69.30142;69.19449;69.0091;79.75066;79.75064;29.92;15;0;0;0;0;0;-36.49034;-72.98299;6717.18945;6714.03906;0;6701.55176;-36.5;-73;10.31119;0.72832;0.07063;7.86835;487.24478;442.30716;466.71533;468.53922;19.63235;35.12166;35.74794;30.49204;21.55696;21.55507;0.43364;0.81306; 
59.96755;62.67019;69.30853;69.20161;69.00942;79.75883;79.75883;29.92;15;0;0;0;0;0;-36.49003;-72.9829;6723.71436;6720.57959;0;6708.07764;-36.5;-73;10.31141;0.72832;0.07063;7.86706;487.23752;442.30896;466.729;468.54779;19.63646;35.11799;35.74799;30.49302;21.55798;21.55567;0.4337;0.81296; 
59.96765;62.6701;69.31535;69.20844;69.00954;79.76669;79.76669;29.92;15;0;0;0;0;0;-36.48972;-72.98282;6730.22949;6727.11084;0;6714.58154;-36.5;-73;10.31136;0.72832;0.07063;7.86967;487.23792;442.30988;466.72275;468.54086;19.6356;35.11832;35.74767;30.49273;21.55763;21.55499;0.43369;0.81297; 
59.9679;62.66999;69.32216;69.21526;69.00983;79.77451;79.77451;29.92;15;0;0;0;0;0;-36.4894;-72.98273;6736.73926;6733.63379;0;6721.08789;-36.5;-73;10.31133;0.72831;0.07063;7.87239;487.22589;442.30313;466.72168;468.539;19.63314;35.12006;35.74704;30.49261;21.55757;21.55498;0.43365;0.81302; 
59.96801;62.67004;69.32912;69.22224;69.00996;79.78254;79.78255;29.92;15;0;0;0;0;0;-36.48909;-72.98265;6743.24658;6740.15576;0;6727.61426;-36.5;-73;10.31145;0.72832;0.07063;7.87175;487.23175;442.30591;466.72131;468.54025;19.63467;35.11863;35.74739;30.49272;21.55748;21.55503;0.43367;0.81298; 
59.96809;62.6698;69.33574;69.22887;69.01005;79.79015;79.79016;29.92;15;0;0;0;0;0;-36.48878;-72.98257;6749.72168;6746.64355;0;6734.10156;-36.5;-73;10.31147;0.72831;0.07063;7.8706;487.22247;442.29736;466.71341;468.52951;19.63312;35.11858;35.74645;30.49187;21.55691;21.55426;0.43365;0.81298; 
59.96766;62.66978;69.34262;69.23576;69.00956;79.79807;79.79808;29.92;15;0;0;0;0;0;-36.48846;-72.98248;6756.19678;6753.13086;0;6740.58057;-36.5;-73;10.31157;0.72831;0.07063;7.87001;487.22562;442.29745;466.71396;468.53247;19.63421;35.11755;35.74685;30.49195;21.55692;21.55451;0.43366;0.81296; 
59.96774;62.66995;69.34971;69.24284;69.00965;79.80623;79.80623;29.92;15;0;0;0;0;0;-36.48816;-72.98239;6762.68799;6759.63477;0;6747.05176;-36.5;-73;10.31155;0.7283;0.07063;7.87118;487.22769;442.29819;466.70325;468.52856;19.63272;35.11805;35.74628;30.49129;21.55593;21.55403;0.43364;0.81297; 
59.96743;62.67;69.3567;69.24985;69.00929;79.81427;79.81429;29.92;15;0;0;0;0;0;-36.48784;-72.98231;6769.20898;6766.16699;0;6753.55322;-36.5;-73;10.31163;0.72829;0.07063;7.87129;487.22342;442.2923;466.69565;468.52405;19.63173;35.11761;35.74563;30.49053;21.55518;21.55364;0.43363;0.81295; 
59.96773;62.66989;69.36348;69.25663;69.00963;79.82207;79.82207;29.92;15;0;0;0;0;0;-36.48753;-72.98222;6775.68457;6772.65332;0;6760.05078;-36.5;-73;10.31176;0.72829;0.07063;7.8716;487.21381;442.28937;466.69339;468.52396;19.63309;35.11541;35.74482;30.49047;21.55494;21.5537;0.43365;0.81289; 
59.96788;62.66993;69.37048;69.26364;69.0098;79.83012;79.83012;29.92;15;0;0;0;0;0;-36.48721;-72.98214;6782.20898;6779.18701;0;6766.56299;-36.5;-73;10.31191;0.72828;0.07063;7.87057;487.21002;442.28943;466.69229;468.52356;19.63541;35.11242;35.74435;30.49045;21.5548;21.55353;0.43368;0.8128; 
59.96814;62.67007;69.37756;69.27073;69.0101;79.83827;79.83826;29.92;15;0;0;0;0;0;-36.4869;-72.98206;6788.71045;6785.69727;0;6773.05859;-36.5;-73;10.3119;0.72828;0.07063;7.87191;487.20557;442.28943;466.69199;468.52615;19.6347;35.11286;35.74402;30.49052;21.55471;21.55364;0.43367;0.81281; 
59.96809;62.66967;69.38405;69.27724;69.01004;79.84574;79.84573;29.92;15;0;0;0;0;0;-36.48659;-72.98197;6795.21924;6792.21582;0;6779.58252;-36.5;-73;10.31201;0.72828;0.07062;7.86982;487.19095;442.28091;466.69089;468.52246;19.63549;35.11108;35.74324;30.49039;21.55476;21.5536;0.43368;0.81276; 
59.96789;62.66973;69.39102;69.28423;69.00982;79.85377;79.85377;29.92;15;0;0;0;0;0;-36.48627;-72.98188;6801.69971;6798.70361;0;6786.04639;-36.5;-73;10.3121;0.72828;0.07062;7.86955;487.19363;442.2868;466.69724;468.53226;19.63811;35.10942;35.74377;30.49123;21.55526;21.55435;0.43372;0.81271; 
59.96805;62.66978;69.39802;69.29124;69.01;79.86182;79.86182;29.92;15;0;0;0;0;0;-36.48596;-72.9818;6808.20752;6805.21875;0;6792.57227;-36.5;-73;10.31215;0.72828;0.07062;7.87136;487.18964;442.28586;466.69626;468.52972;19.63826;35.10865;35.74333;30.49114;21.55516;21.55403;0.43372;0.81269; 
59.96813;62.66961;69.40474;69.29795;69.01009;79.86955;79.86954;29.92;15;0;0;0;0;0;-36.48565;-72.98171;6814.67578;6811.69336;0;6799.0376;-36.5;-73;10.31211;0.72827;0.07062;7.87256;487.18155;442.2818;466.68982;468.52307;19.63647;35.10946;35.74253;30.49075;21.55472;21.55355;0.43369;0.81271; 
59.96693;62.66824;69.41016;69.30342;69.00872;79.87579;79.87579;29.92;15;0;0;0;0;0;-36.48534;-72.98163;6821.18506;6818.2085;0;6805.54834;-36.5;-73;10.31213;0.72829;0.07062;7.86795;487.17508;442.27005;466.68979;468.51208;19.63789;35.10827;35.74314;30.49071;21.55552;21.5535;0.43371;0.8127; 
59.96618;62.66813;69.41701;69.31026;69.00784;79.88367;79.88367;29.92;15;0;0;0;0;0;-36.48502;-72.98154;6827.72266;6824.75195;0;6812.0835;-36.5;-73;10.31198;0.7283;0.07063;7.87145;487.19019;442.27661;466.6832;468.50839;19.63634;35.11044;35.74393;30.49059;21.55516;21.55318;0.43369;0.81276; 
59.96569;62.66806;69.42386;69.31711;69.00729;79.89155;79.89155;29.92;15;0;0;0;0;0;-36.48471;-72.98146;6834.19873;6831.23242;0;6818.56348;-36.5;-73;10.31188;0.72829;0.07063;7.86938;487.19156;442.27182;466.67072;468.49188;19.63212;35.11309;35.74329;30.48932;21.55414;21.55185;0.43362;0.81283; 
59.96589;62.66796;69.43066;69.32393;69.00752;79.89938;79.89939;29.92;15;0;0;0;0;0;-36.4844;-72.98138;6840.68115;6837.71875;0;6825.02783;-36.5;-73;10.31195;0.72828;0.07063;7.87183;487.19006;442.26678;466.66177;468.48468;19.63109;35.11285;35.74277;30.48853;21.55333;21.55135;0.43361;0.81283; 
59.96616;62.66777;69.43742;69.33071;69.00783;79.90717;79.90717;29.92;15;0;0;0;0;0;-36.48409;-72.98129;6847.21191;6844.25342;0;6831.59863;-36.5;-73;10.31213;0.72828;0.07062;7.87081;487.18552;442.26346;466.66165;468.48428;19.63333;35.11005;35.74252;30.48846;21.5533;21.55146;0.43364;0.81275; 
59.96598;62.66776;69.44436;69.33765;69.00762;79.91515;79.91515;29.92;15;0;0;0;0;0;-36.48377;-72.9812;6853.7085;6850.75244;0;6838.08154;-36.5;-73;10.31223;0.72828;0.07062;7.86874;487.18018;442.26196;466.66116;468.47693;19.63488;35.10754;35.74181;30.48816;21.55324;21.55075;0.43367;0.81267; 
59.9661;62.66781;69.45136;69.34466;69.00776;79.92321;79.92321;29.92;15;0;0;0;0;0;-36.48346;-72.98112;6860.20508;6857.25098;0;6844.56836;-36.5;-73;10.31221;0.72827;0.07062;7.87226;487.17661;442.26199;466.6572;468.47516;19.63405;35.10777;35.74129;30.488;21.55291;21.5505;0.43365;0.81268; 
59.96601;62.66784;69.45836;69.35167;69.00765;79.93125;79.93125;29.92;15;0;0;0;0;0;-36.48314;-72.98103;6866.72217;6863.76953;0;6851.07227;-36.5;-73;10.31229;0.72827;0.07062;7.87111;487.17639;442.26056;466.66275;468.47653;19.63442;35.10758;35.74165;30.48819;21.55334;21.55064;0.43366;0.81268; 
59.96586;62.66785;69.4653;69.35861;69.00748;79.93924;79.93923;29.92;15;0;0;0;0;0;-36.48283;-72.98095;6873.20166;6870.24951;0;6857.56006;-36.5;-73;10.31234;0.72827;0.07062;7.872;487.17435;442.25827;466.65796;468.47214;19.63409;35.10704;35.74122;30.48778;21.5529;21.55023;0.43365;0.81266; 
