f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__lat,__deg;__lon,__deg;__alt,ftmsl;__alt,ftagl;___on,runwy;__alt,__ind;__lat,orign;__lon,orign;_lift,___lb;_drag,___lb;_side,___lb;____L,lb-ft;____M,lb-ft;____N,lb-ft;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
91.14153;89.43743;0.01097;0.01093;0.00315;1.00000;1.00000;78.87520;78.38583;90.96407;90.96407;90.76796;104.67959;104.67959;1.50296;-0.89226;140.78688;0.00658;-0.53645;-36.88455;-72.72414;10002.90723;9346.55762;0.00000;9993.79980;-36.50000;-73.00000;1727.56177;150.59636;-16.81922;84.16435;-24.95534;8.74944;11.47147;0.41016;0.03575;10.44430;447.48163;426.54111;410.85782;412.67767;8.70579;13.67977;22.92548;21.32358;12.45978;12.51959;0.41707;0.45765;21.11197;-17.48148;1.92493;2.30639;2.26421;1.24477
91.32528;88.34702;0.01095;0.01078;0.00314;1.00000;1.00000;78.39845;77.87809;90.37492;90.37492;90.21932;104.00160;104.00162;1.56442;-0.92549;140.76582;0.01597;-0.57887;-36.88487;-72.72382;10002.94141;9347.14160;0.00000;9993.78711;-36.50000;-73.00000;1723.68506;149.88052;-17.02015;80.44914;-22.94043;10.60019;11.50039;0.41459;0.03605;10.54012;445.36014;424.37125;410.41403;412.39401;8.87621;14.11307;22.96498;21.34611;12.51606;12.58941;0.41303;0.45648;20.86553;-16.87406;2.06538;2.27574;2.23009;1.20154
90.91370;93.10120;0.01100;0.01091;0.00364;1.00000;1.00000;77.88049;77.30317;89.70777;89.70777;89.62328;103.23386;103.23386;1.64167;-0.84456;140.77235;0.00233;-0.58688;-36.88520;-72.72348;10002.96973;9347.71484;0.00000;9993.79688;-36.50000;-73.00000;1720.59888;149.07370;-15.20961;75.27808;-21.00865;3.81892;11.54193;0.42003;0.03639;10.17202;442.24045;422.55780;410.53690;412.67490;9.58236;14.15532;22.97330;21.44038;12.61164;12.69832;0.41104;0.45094;19.84165;-15.38134;1.45080;2.22364;2.17795;1.16993
83.70202;56.77946;0.01195;0.01170;0.00395;1.00000;1.00000;77.33164;76.73665;89.05031;89.05030;88.99167;102.47726;102.47726;1.72893;-0.78533;140.79913;-0.01867;-0.56659;-36.88551;-72.72317;10002.94531;9348.22559;0.00000;9993.82031;-36.50000;-73.00000;1721.18726;148.70566;-13.98417;71.87691;-21.60529;-1.33805;11.57446;0.42640;0.03684;10.68632;440.29092;421.50293;411.34238;413.65802;10.29277;14.32298;23.06788;21.58580;12.74564;12.84194;0.40956;0.44736;19.65121;-14.49683;0.98111;2.19058;2.13970;1.14627
90.63453;89.34155;0.01103;0.01127;0.00370;1.00000;1.00000;76.72385;76.12420;88.33947;88.33945;88.29224;101.65925;101.65925;1.82549;-0.79542;140.82678;-0.03792;-0.54916;-36.88584;-72.72283;10002.86523;9348.52539;0.00000;9993.77344;-36.50000;-73.00000;1721.62732;148.41800;-14.24215;79.81169;-21.57190;4.14568;11.59986;0.43340;0.03736;9.86430;438.56635;420.09262;412.58231;414.08530;10.74929;14.81207;23.20723;21.72415;12.91536;12.97324;0.40660;0.44644;19.54561;-13.68097;1.30191;2.15698;2.10110;1.12369
91.40670;96.24638;0.01094;0.01084;0.00368;1.00000;1.00000;76.14900;75.60745;87.73966;87.73964;87.63071;100.96901;100.96901;1.91390;-0.81884;140.84326;-0.03762;-0.53836;-36.88615;-72.72251;10002.75977;9346.94824;0.00000;9993.70508;-36.50000;-73.00000;1725.13647;148.55115;-14.17385;89.28270;-24.13222;-1.56686;11.61308;0.44024;0.03791;9.73397;438.56268;419.58405;413.83795;414.95764;11.19286;15.26170;23.41878;21.87753;13.07507;13.11249;0.40575;0.44749;20.92513;-14.26368;0.94221;2.16432;2.09155;1.11726
90.16269;83.13243;0.01109;0.01095;0.00379;1.00000;1.00000;75.62724;75.12399;87.17852;87.17852;87.03028;100.32326;100.32327;1.98667;-0.92056;140.84619;-0.01701;-0.54520;-36.88646;-72.72219;10002.68848;9345.40723;0.00000;9993.59180;-36.50000;-73.00000;1725.04480;150.23093;-16.30233;82.41560;-23.88150;6.58259;11.48262;0.44590;0.03883;10.13224;438.08716;418.23682;413.62738;415.34647;11.19951;15.93151;23.57739;21.94563;13.16336;13.22477;0.40201;0.45151;22.02088;-14.89754;1.64071;2.16799;2.08340;1.11429
90.45573;85.14261;0.01106;0.01120;0.00386;1.00000;1.00000;75.11968;74.61034;86.58240;86.58240;86.44619;99.63725;99.63725;2.06285;-0.98367;140.83566;-0.00856;-0.57656;-36.88677;-72.72188;10002.65625;9343.91895;0.00000;9993.53613;-36.50000;-73.00000;1723.18262;149.92760;-17.07557;78.03824;-23.15834;9.72256;11.49343;0.45157;0.03929;10.67359;436.77234;416.53119;413.41708;415.43256;11.32061;16.46911;23.69482;22.01379;13.25597;13.33595;0.39861;0.45366;22.40331;-14.83682;1.92538;2.15372;2.06143;1.10285
91.99235;89.48546;0.01087;0.01067;0.00364;1.00000;1.00000;74.59214;74.04917;85.93114;85.93114;85.83910;98.88780;98.88780;2.14966;-0.95576;140.83498;-0.01527;-0.59312;-36.88708;-72.72156;10002.62793;9342.43555;0.00000;9993.48730;-36.50000;-73.00000;1720.79602;149.44334;-16.25025;77.91614;-21.63929;6.96917;11.51470;0.45780;0.03976;10.00900;434.44220;414.82260;413.63873;415.50253;11.79955;16.70297;23.77130;22.12284;13.38322;13.46096;0.39727;0.45163;21.92369;-13.92200;1.66735;2.11658;2.02211;1.07903
85.82312;83.55615;0.01165;0.01102;0.00380;1.00000;1.00000;74.03329;73.46278;85.25060;85.25060;85.19600;98.10464;98.10465;2.24687;-0.90903;140.84932;-0.03178;-0.58674;-36.88739;-72.72125;10002.56934;9340.93164;0.00000;9993.49414;-36.50000;-73.00000;1719.57825;149.09547;-15.30331;72.23001;-20.77753;4.44986;11.53340;0.46481;0.04030;10.20882;432.13065;413.39270;414.01477;416.10947;12.39082;16.90579;23.86794;22.27303;13.53105;13.62241;0.39684;0.44924;21.45379;-12.93454;1.39873;2.07853;1.98146;1.05393
91.33898;90.40774;0.01095;0.01188;0.00397;1.00000;1.00000;73.44160;72.85905;84.54984;84.54980;84.51508;97.29823;97.29823;2.35487;-0.88719;140.86841;-0.05185;-0.57290;-36.88770;-72.72094;10002.46191;9329.89453;0.00000;9993.45605;-36.50000;-73.00000;1720.02100;148.97295;-14.85239;68.66133;-21.09702;4.22154;11.54586;0.47267;0.04094;10.55875;430.30328;412.20474;414.81970;416.98956;12.93807;17.24393;24.01892;22.45471;13.71266;13.80941;0.39640;0.44864;21.26068;-12.10105;1.32431;2.04634;1.94404;1.03107
90.70167;84.68835;0.01103;0.01107;0.00385;1.00000;1.00000;72.83464;72.24618;83.83842;83.83836;83.81661;96.47954;96.47954;2.46807;-0.87926;140.88452;-0.06937;-0.55996;-36.88799;-72.72063;10002.30859;9313.44141;0.00000;9993.32910;-36.50000;-73.00000;1720.68896;148.94167;-14.56855;76.84978;-20.95165;4.39344;11.55277;0.48091;0.04163;9.76670;428.70856;411.01120;416.04562;417.44571;13.45011;17.63550;24.19837;22.64353;13.92677;13.98386;0.39602;0.44912;21.20770;-11.42807;1.28814;2.01780;1.90951;1.00975
90.72185;92.17439;0.01102;0.01093;0.00389;1.00000;1.00000;72.22082;71.64439;83.13985;83.13978;83.11024;95.67564;95.67563;2.58114;-0.89323;140.89500;-0.07343;-0.54806;-36.88829;-72.72033;10002.12891;9296.98340;0.00000;9993.18555;-36.50000;-73.00000;1721.59290;149.03224;-14.68023;72.89445;-21.42229;5.03920;11.55182;0.48928;0.04236;10.05244;427.42310;409.91678;416.71585;418.32413;13.88317;18.08300;24.39490;22.83279;14.11867;14.18536;0.39548;0.45122;21.53553;-11.13472;1.33522;1.99982;1.88230;0.99321
91.28635;89.33357;0.01095;0.01116;0.00398;1.00000;1.00000;71.61453;71.05611;82.45694;82.45688;82.41254;94.88976;94.88976;2.69350;-0.92703;140.89725;-0.07162;-0.54485;-36.88859;-72.72002;10001.94922;9280.78125;0.00000;9992.99902;-36.50000;-73.00000;1722.49011;149.19244;-15.00859;69.26909;-22.12921;5.24915;11.54542;0.49767;0.04311;10.67233;426.40390;408.82056;417.25546;419.12204;14.23993;18.57619;24.60577;23.01554;14.30598;14.38588;0.39502;0.45441;22.09991;-11.09508;1.39006;1.98997;1.85992;0.97993
90.69066;90.03332;0.01103;0.01088;0.00369;1.00000;1.00000;71.00697;70.44488;81.74742;81.74735;81.71336;94.07326;94.07325;2.80881;-0.95901;140.89523;-0.06975;-0.54854;-36.88889;-72.71973;10001.77637;9264.60840;0.00000;9992.82324;-36.50000;-73.00000;1721.69214;149.21979;-15.33537;75.20197;-21.59922;7.99989;11.53796;0.50611;0.04387;9.84147;424.84970;407.29318;417.91132;419.20978;14.57212;19.05393;24.79610;23.18222;14.51269;14.56279;0.39405;0.45759;22.21552;-10.70362;1.57703;1.96836;1.83069;0.96255
88.29667;91.79366;0.01133;0.01108;0.00374;1.00000;1.00000;70.40028;69.88493;81.09742;81.09737;81.01519;93.32525;93.32525;2.92258;-0.98895;140.89366;-0.05803;-0.54820;-36.88918;-72.71943;10001.61621;9248.55469;0.00000;9992.65723;-36.50000;-73.00000;1723.72205;149.58711;-15.15757;83.61370;-23.63523;0.19036;11.52320;0.51486;0.04468;9.62533;424.56989;406.53433;418.74542;419.76035;14.98244;19.47914;25.05571;23.37541;14.72646;14.75606;0.39496;0.46158;23.47814;-11.31566;1.07977;1.98004;1.82084;0.93473
89.96673;92.69558;0.01112;0.01103;0.00357;1.00000;1.00000;69.78994;69.36782;80.49721;80.49720;80.31283;92.63454;92.63454;3.02271;-1.12157;140.88687;-0.02723;-0.56134;-36.88947;-72.71913;10001.51172;9232.69434;0.00000;9992.48828;-36.50000;-73.00000;1723.76660;149.91682;-17.17938;76.65662;-24.78226;8.77875;11.49815;0.52258;0.04545;10.40380;424.32867;405.27301;418.56943;420.16476;14.96424;20.18960;25.29729;23.49682;14.87766;14.93306;0.39169;0.47041;24.49116;-11.86389;1.78310;1.96387;1.81381;0.93495
90.01748;95.89566;0.01111;0.01101;0.00369;1.00000;1.00000;69.07903;68.79330;79.83045;79.83044;79.49474;91.86725;91.86723;3.12903;-1.20304;140.87491;-0.01929;-0.59866;-36.88976;-72.71884;10001.45996;9217.20410;0.00000;9992.36523;-36.50000;-73.00000;1720.05212;149.81522;-18.20422;75.83350;-22.07463;16.48698;11.48116;0.53020;0.04618;10.01874;422.34973;403.10580;418.32922;419.81931;15.02001;20.75331;25.44629;23.60320;15.03802;15.09728;0.38845;0.47629;24.37745;-11.53887;2.35564;1.93702;1.81607;0.91856
88.42445;85.20065;0.01131;0.01153;0.00381;1.00000;1.00000;68.32898;68.20676;79.14972;79.14970;78.63158;91.08388;91.08388;3.24593;-1.13704;140.88351;-0.03566;-0.61134;-36.89004;-72.71855;10001.39844;9214.94824;0.00000;9992.30762;-36.50000;-73.00000;1718.28491;149.75964;-16.51845;77.19813;-21.36273;5.50340;11.47362;0.53880;0.04696;9.60792;420.39795;401.63754;418.52573;419.99359;15.63765;20.82309;25.60352;23.78636;15.23516;15.30153;0.39207;0.47502;24.04755;-10.80869;1.49256;1.91244;1.75233;0.89699
90.24298;88.66821;0.01108;0.01112;0.00380;1.00000;1.00000;67.57696;67.67293;78.53014;78.53012;77.76617;90.37087;90.37087;3.36728;-1.11898;140.91060;-0.03502;-0.59719;-36.89032;-72.71827;10001.30957;9228.22070;0.00000;9992.23047;-36.50000;-73.00000;1720.83789;150.33546;-16.01398;78.86550;-23.54940;1.19090;11.44665;0.54815;0.04789;9.88703;420.00168;401.26965;419.33188;420.91412;16.18529;21.07931;25.86547;24.02399;15.46941;15.53535;0.39598;0.47754;24.91279;-11.07857;1.11921;1.92225;1.74141;0.87029
90.47728;92.24242;0.01105;0.01092;0.00381;1.00000;1.00000;66.86251;67.16018;77.93505;77.93504;76.94401;89.68606;89.68606;3.48217;-1.21609;140.92958;-0.02116;-0.59861;-36.89060;-72.71798;10001.24023;9243.32227;0.00000;9992.12891;-36.50000;-73.00000;1722.09363;150.98358;-17.55044;75.20123;-26.16036;10.60454;11.40583;0.55696;0.04883;10.62096;419.61069;400.52625;419.67249;421.46896;16.28420;21.70477;26.12158;24.21447;15.67683;15.74998;0.39452;0.48683;25.75018;-11.33771;1.82004;1.92973;1.76270;0.86521
90.28316;84.06894;0.01108;0.01084;0.00376;1.00000;1.00000;66.15756;66.54112;77.21661;77.21661;76.13277;88.85930;88.85931;3.59804;-1.24021;140.93982;-0.03036;-0.61996;-36.89088;-72.71770;10001.19531;9258.25098;0.00000;9992.08496;-36.50000;-73.00000;1714.30969;150.58569;-18.15490;49.80667;-19.22214;24.61438;11.38428;0.56481;0.04961;12.43099;415.62909;397.86346;418.34634;421.09680;16.37201;22.10613;26.14582;24.34017;15.80651;15.95813;0.39171;0.49073;23.39771;-9.10962;2.78667;1.84658;1.70527;0.83487
89.35781;88.73115;0.01119;0.01100;0.00383;1.00000;1.00000;65.30106;65.70332;76.24422;76.24404;75.14712;87.74028;87.74028;3.78572;-1.00106;140.97502;-0.12366;-0.60804;-36.89116;-72.71742;10001.03418;9272.20996;0.00000;9992.03516;-36.50000;-73.00000;1707.02917;149.97716;-14.29034;39.80358;-12.40529;11.67052;11.38193;0.57684;0.05068;10.87766;409.80945;394.62564;418.56003;421.50818;17.46555;21.80071;26.23174;24.65522;16.12051;16.31662;0.40186;0.48126;20.45219;-6.07404;1.62428;1.75312;1.59137;0.77315
90.93087;94.03799;0.01100;0.01104;0.00381;1.00000;1.00000;64.23510;64.83855;75.24023;75.23964;73.92043;86.58492;86.58492;4.03265;-0.68647;141.03990;-0.22715;-0.53037;-36.89143;-72.71715;10000.62988;9255.90234;0.00000;9991.83984;-36.50000;-73.00000;1712.57788;151.11923;-9.46672;61.35009;-15.14846;-7.59681;11.33263;0.59426;0.05244;8.59833;407.13815;394.59344;422.28366;423.36371;19.09032;21.53643;26.62591;25.28381;16.72620;16.80081;0.42359;0.47343;19.18052;-3.88700;-0.12693;1.68906;1.53910;0.72992
89.95322;93.95847;0.01112;0.01113;0.00383;1.00000;1.00000;63.16100;64.16709;74.46042;74.45981;72.68438;85.68752;85.68751;4.24685;-0.66660;141.08670;-0.23076;-0.43617;-36.89170;-72.71687;10000.09766;9239.62695;0.00000;9991.44824;-36.50000;-73.00000;1725.70544;153.59076;-8.82123;88.70811;-23.99960;-22.88541;11.23574;0.61141;0.05442;8.42975;409.40906;396.32208;426.11035;425.82339;20.01847;21.99463;27.27751;25.83972;17.31849;17.25158;0.43764;0.48224;22.34223;-5.87347;-1.20061;1.75928;1.54440;0.73751
89.31128;89.73438;0.01120;0.01113;0.00368;1.00000;1.00000;62.29915;63.72094;73.94224;73.94210;71.69259;85.09121;85.09122;4.37659;-1.15667;141.05479;-0.11602;-0.42818;-36.89196;-72.71661;9999.70215;9223.72852;0.00000;9990.96094;-36.50000;-73.00000;1733.35669;155.77425;-16.08857;93.26634;-23.27766;-0.77838;11.12736;0.62275;0.05597;9.50666;413.95142;396.94858;426.53397;426.51147;19.29408;23.64594;27.92595;26.03309;17.59233;17.48293;0.42399;0.51768;27.20708;-10.41240;0.89451;1.88382;1.63488;0.77872
89.95711;95.98772;0.01112;0.01104;0.00367;1.00000;1.00000;61.63540;63.27460;73.42419;73.42419;70.92875;84.49506;84.49506;4.44772;-1.72622;140.94333;0.01264;-0.54980;-36.89223;-72.71633;9999.60352;9208.12988;0.00000;9990.61914;-36.50000;-73.00000;1725.76086;156.21675;-24.51274;78.11134;-27.10209;46.96221;11.04722;0.62880;0.05692;10.36954;413.68069;394.27737;423.74997;423.89276;17.74448;25.44410;28.10004;25.92351;17.59308;17.51038;0.39737;0.55654;27.47738;-10.28738;4.79316;1.89327;1.63527;0.81380
81.62775;79.64954;0.01225;0.01218;0.00399;1.00000;1.00000;60.97745;62.69855;72.75582;72.75581;70.17160;83.72591;83.72591;4.55949;-1.71887;140.86406;0.04033;-0.66992;-36.89249;-72.71606;9999.67578;9192.69922;0.00000;9990.51367;-36.50000;-73.00000;1715.90186;155.60857;-22.81028;68.84469;-21.99895;32.75500;11.02704;0.63675;0.05774;10.16689;410.29160;391.01511;421.65219;422.64832;17.89857;25.53387;28.13957;25.97481;17.67293;17.71803;0.39774;0.55839;26.23614;-9.24570;3.85072;1.84259;1.59601;0.76391
90.40571;87.58868;0.01106;0.01155;0.00357;1.00000;1.00000;60.22651;62.03839;71.98982;71.98982;69.30743;82.84441;82.84441;4.72498;-1.36065;140.89523;0.00104;-0.67732;-36.89275;-72.71581;9999.72754;9175.75684;0.00000;9990.57031;-36.50000;-73.00000;1710.98877;155.49040;-16.84878;65.43549;-19.50629;4.04663;11.00382;0.64851;0.05894;9.54106;406.40372;389.05289;421.38269;423.11295;19.22316;24.74032;28.25357;26.27961;17.95543;18.08352;0.41827;0.54049;25.03002;-7.97692;1.34882;1.78691;1.54717;0.71331
89.99707;92.77299;0.01111;0.01083;0.00375;1.00000;1.00000;59.38525;61.35604;71.19794;71.19790;68.33933;81.93314;81.93314;4.92495;-1.14490;140.99127;-0.06186;-0.61204;-36.89301;-72.71555;9999.66504;9162.66309;0.00000;9990.55664;-36.50000;-73.00000;1710.66284;156.41615;-13.79153;68.20208;-21.22871;-7.98230;10.93661;0.66289;0.06061;9.25539;403.89594;387.95242;422.37500;423.99258;20.28265;24.46703;28.56262;26.69410;18.39516;18.49103;0.43658;0.53482;24.47106;-7.00001;0.11292;1.75336;1.48014;0.70207
90.59247;82.76775;0.01104;0.01077;0.00381;1.00000;1.00000;58.49722;60.72240;70.46247;70.46236;67.31741;81.08677;81.08677;5.13541;-1.24598;141.06721;-0.09869;-0.56387;-36.89326;-72.71529;9999.48633;9153.99219;0.00000;9990.48438;-36.50000;-73.00000;1714.87317;158.32985;-15.49292;81.58114;-17.83684;-0.35107;10.83102;0.67846;0.06264;9.07626;404.19907;387.68781;424.22815;424.96915;20.62300;25.10709;29.11625;27.12556;18.91499;18.90188;0.44236;0.55157;25.86310;-8.24145;0.64408;1.78415;1.50522;0.68215
91.18090;89.55759;0.01097;0.01071;0.00380;1.00000;1.00000;57.66170;60.16101;69.81082;69.81076;66.35590;80.33687;80.33688;5.31311;-1.50595;141.08296;-0.08397;-0.57657;-36.89352;-72.71503;9999.29199;9145.39941;0.00000;9990.32031;-36.50000;-73.00000;1717.64868;160.13007;-19.06496;87.07751;-24.87720;14.86050;10.72658;0.69230;0.06454;8.72356;404.85034;387.23209;424.95288;425.05057;20.41513;26.12655;29.60354;27.44169;19.30748;19.22769;0.43752;0.57848;27.06330;-8.66451;1.95749;1.81910;1.50570;0.68784
91.58935;88.62891;0.01092;0.01084;0.00383;1.00000;1.00000;56.90129;59.63470;69.19994;69.19994;65.48083;79.63388;79.63389;5.46911;-1.68551;141.06648;-0.05003;-0.62170;-36.89376;-72.71478;9999.15332;9136.94336;0.00000;9990.11914;-36.50000;-73.00000;1717.32800;161.44060;-21.16084;81.84397;-24.71528;22.25393;10.63752;0.70444;0.06622;9.06569;404.72809;386.44821;424.62585;424.96753;20.31011;26.85956;29.96484;27.69755;19.59018;19.54037;0.43485;0.59914;27.47211;-8.85633;2.67856;1.83351;1.50302;0.69082
90.01234;86.52016;0.01111;0.01093;0.00375;1.00000;1.00000;56.17750;59.09072;68.56861;68.56860;64.64791;78.90735;78.90735;5.62885;-1.70198;141.06088;-0.02792;-0.65820;-36.89401;-72.71453;9999.07520;9128.64746;0.00000;9989.99121;-36.50000;-73.00000;1715.25012;162.38725;-20.89746;75.05936;-25.15320;19.39124;10.56271;0.71661;0.06784;9.41869;403.48407;385.29541;424.08463;424.96564;20.58418;27.12056;30.24870;27.96693;19.86539;19.88009;0.44005;0.60811;27.40511;-8.59094;2.47992;1.82766;1.48784;0.67867
89.71458;85.65311;0.01115;0.01101;0.00365;1.00000;1.00000;55.43226;58.48835;67.86957;67.86955;63.79031;78.10291;78.10291;5.81126;-1.61410;141.08629;-0.03580;-0.66574;-36.89426;-72.71428;9999.01465;9120.79395;0.00000;9989.95801;-36.50000;-73.00000;1711.62708;163.22122;-19.41697;69.61538;-23.98855;14.15158;10.48655;0.72990;0.06960;9.49382;401.10983;383.72342;423.70474;424.95026;21.10569;27.11814;30.50837;28.28881;20.20265;20.26221;0.45139;0.61087;26.72063;-7.84169;1.95920;1.79643;1.45853;0.65421
90.25231;93.05788;0.01108;0.01089;0.00360;1.00000;1.00000;54.61769;57.79556;67.06554;67.06546;62.85292;77.17765;77.17765;6.03612;-1.49575;141.13576;-0.08909;-0.64860;-36.89450;-72.71404;9998.89746;9120.40039;0.00000;9989.85938;-36.50000;-73.00000;1707.08728;164.21417;-17.80071;66.68329;-20.03499;11.63264;10.39549;0.74552;0.07172;9.03602;397.80511;381.68890;423.82721;425.00323;21.71124;27.09245;30.81583;28.70389;20.66341;20.72450;0.46574;0.61383;25.37738;-6.62371;1.58117;1.73864;1.41508;0.62096
90.06271;91.20759;0.01110;0.01098;0.00360;1.00000;1.00000;53.71167;57.07432;66.22836;66.22810;61.81028;76.21424;76.21424;6.30518;-1.41677;141.19131;-0.15916;-0.61339;-36.89474;-72.71379;9998.65137;9119.87500;0.00000;9989.72852;-36.50000;-73.00000;1707.60852;166.18002;-16.42299;69.97678;-20.53667;2.69153;10.27565;0.76471;0.07442;8.60286;395.93036;380.59534;425.08929;425.98740;22.38508;27.25136;31.34330;29.27236;21.29162;21.31308;0.48346;0.62326;25.12174;-6.15935;0.85667;1.71835;1.38440;0.59778
90.86455;95.52924;0.01101;0.01127;0.00360;1.00000;1.00000;52.75403;56.36430;65.40408;65.40366;60.70826;75.26568;75.26569;6.58613;-1.48743;141.22548;-0.20733;-0.58830;-36.89498;-72.71355;9998.28809;9119.22461;0.00000;9989.50879;-36.50000;-73.00000;1710.11902;168.75296;-17.46772;75.21269;-22.36680;7.33660;10.13386;0.78525;0.07749;8.28371;395.26126;380.00998;426.54797;426.84863;22.76083;27.80160;31.99142;29.86848;21.97390;21.91062;0.49483;0.64496;25.48786;-6.21445;1.20506;1.72507;1.36766;0.57265
90.27626;93.99380;0.01108;0.01078;0.00358;1.00000;1.00000;51.80911;55.69124;64.62265;64.62217;59.62086;74.36642;74.36642;6.85829;-1.65234;141.22540;-0.22009;-0.59276;-36.89521;-72.71332;9997.87305;9118.52637;0.00000;9989.07910;-36.50000;-73.00000;1712.26538;171.47211;-19.48857;78.05216;-22.78692;12.95260;9.98568;0.80536;0.08065;8.18228;395.27310;379.60327;427.36154;427.29031;22.91276;28.54983;32.66444;30.42935;22.59579;22.47716;0.50072;0.67394;26.07833;-6.60869;1.76163;1.74699;1.36184;0.56905
92.09032;91.93711;0.01086;0.01091;0.00365;1.00000;1.00000;50.89661;55.07209;63.90380;63.90344;58.57077;73.53918;73.53920;7.11803;-1.83477;141.20531;-0.19607;-0.61786;-36.89544;-72.71309;9997.47070;9117.84473;0.00000;9988.73633;-36.50000;-73.00000;1715.59937;174.34685;-21.26820;90.93668;-27.12289;11.46387;9.84015;0.82517;0.08386;7.65347;396.40222;379.54733;428.06534;427.36798;23.08782;29.27069;33.39480;30.95329;23.19110;22.99499;0.50700;0.70301;27.78671;-7.88815;1.79371;1.81426;1.37353;0.57560
91.12165;87.45081;0.01097;0.01086;0.00364;1.00000;1.00000;50.06684;54.55154;63.29948;63.29936;57.61589;72.84373;72.84373;7.32264;-2.07001;141.17743;-0.10767;-0.65905;-36.89567;-72.71286;9997.17480;9117.27539;0.00000;9988.37402;-36.50000;-73.00000;1718.21460;178.30763;-24.30017;89.62847;-31.94696;15.39225;9.63624;0.84228;0.08741;8.10960;397.90302;379.82211;427.30798;426.96329;23.04990;30.04875;33.98289;31.33383;23.57802;23.39177;0.50675;0.73316;29.48014;-9.09167;2.30003;1.89066;1.40098;0.59375
90.44299;94.96677;0.01106;0.01087;0.00368;1.00000;1.00000;49.30819;53.95819;62.61085;62.61083;56.74286;72.05128;72.05129;7.51992;-2.28396;141.15323;-0.05350;-0.72560;-36.89590;-72.71263;9997.04004;9116.87207;0.00000;9988.10059;-36.50000;-73.00000;1709.16479;179.48611;-26.93558;80.75424;-26.74601;30.18758;9.52255;0.85637;0.08993;8.11511;395.67239;377.46347;424.97873;424.80746;22.76361;30.64865;34.27605;31.56014;23.84461;23.69430;0.50151;0.76017;28.39812;-8.37840;3.46961;1.85196;1.38159;0.59216
90.70676;94.85867;0.01102;0.01080;0.00372;1.00000;1.00000;48.49672;53.31572;61.86525;61.86519;55.80902;71.19326;71.19325;7.78224;-2.27357;141.16545;-0.07461;-0.77358;-36.89613;-72.71240;9996.92676;9113.34570;0.00000;9987.92383;-36.50000;-73.00000;1704.92419;181.32855;-26.17815;77.00603;-27.08752;24.13114;9.40240;0.87495;0.09306;8.21325;394.04691;375.80069;423.92432;424.28592;23.15557;30.79794;34.79169;32.02584;24.29762;24.24241;0.51580;0.77444;28.24349;-8.24737;2.93447;1.84699;1.36353;0.57078
90.21900;83.83636;0.01108;0.01109;0.00373;1.00000;1.00000;47.63858;52.65241;61.09540;61.09525;54.82150;70.30733;70.30733;8.08061;-2.12893;141.22536;-0.12355;-0.77811;-36.89635;-72.71218;9996.74902;9109.79785;0.00000;9987.78320;-36.50000;-73.00000;1702.50671;183.67732;-23.99975;76.13581;-26.37542;15.52245;9.26901;0.89587;0.09665;7.97483;392.46057;374.89050;423.46509;424.10446;23.87941;30.74147;35.37234;32.64603;24.87265;24.86495;0.54114;0.78196;27.84217;-7.92857;2.03778;1.83538;1.34451;0.54306
83.68290;95.69378;0.01195;0.01130;0.00382;1.00000;1.00000;46.72708;51.92849;60.25511;60.25474;53.77257;69.34035;69.34035;8.42894;-1.98775;141.31102;-0.20165;-0.75169;-36.89656;-72.71196;9996.46191;9106.15234;0.00000;9987.57422;-36.50000;-73.00000;1699.04565;186.45068;-22.14503;76.97799;-23.27147;10.41049;9.11257;0.91915;0.10087;7.51095;390.28622;373.83643;423.13589;423.59128;24.59387;30.75214;36.03381;33.39404;25.57464;25.53932;0.56965;0.79417;26.91219;-7.28076;1.41269;1.80361;1.31700;0.52651
90.85267;93.29228;0.01101;0.01115;0.00357;1.00000;1.00000;45.75593;51.23093;59.44530;59.44464;52.65499;68.40843;68.40842;8.82338;-1.95513;141.38600;-0.26801;-0.71318;-36.89678;-72.71175;9996.03613;9102.40723;0.00000;9987.26367;-36.50000;-73.00000;1702.05725;190.73521;-21.35694;95.11679;-24.56274;-1.55543;8.92367;0.94602;0.10601;6.70323;390.80020;374.36530;424.03671;423.46277;25.35710;31.06997;37.03610;34.31540;26.48093;26.27292;0.60066;0.81863;27.41756;-7.85904;0.44603;1.80956;1.31751;0.52127
