tiempo_s,angulo_deg,pulsos_raw
24.18,49.32,137
24.20,47.88,133
24.22,46.44,129
24.24,44.28,123
24.26,42.12,117
24.28,39.24,109
24.30,36.36,101
24.32,33.12,92
24.34,29.52,82
24.36,25.56,71
24.38,21.60,60
24.40,17.28,48
24.42,12.60,35
24.44,8.28,23
24.46,3.60,10
24.48,-1.08,-3
24.50,-5.76,-16
24.52,-10.44,-29
24.54,-14.76,-41
24.56,-19.08,-53
24.58,-23.40,-65
24.60,-27.36,-76
24.62,-31.32,-87
24.64,-34.56,-96
24.66,-37.80,-105
24.68,-40.68,-113
24.70,-43.20,-120
24.72,-45.36,-126
24.74,-47.16,-131
24.76,-48.60,-135
24.78,-49.68,-138
24.80,-50.40,-140
24.82,-50.76,-141
24.84,-50.76,-141
24.86,-50.04,-139
24.88,-49.32,-137
24.90,-47.88,-133
24.92,-46.08,-128
24.94,-43.92,-122
24.96,-41.40,-115
24.98,-38.88,-108
25.00,-35.64,-99
25.02,-32.40,-90
25.04,-28.44,-79
25.06,-24.48,-68
25.08,-20.52,-57
25.10,-16.20,-45
25.12,-11.88,-33
25.14,-7.20,-20
25.16,-2.52,-7
25.18,1.80,5
25.20,6.48,18
25.22,11.16,31
25.24,15.48,43
25.26,19.80,55
25.28,23.76,66
25.30,27.72,77
25.32,31.32,87
25.34,34.56,96
25.36,37.44,104
25.38,39.96,111
25.40,42.48,118
25.42,44.28,123
25.44,46.08,128
25.46,47.16,131
25.48,48.24,134
25.50,48.60,135
25.52,48.60,135
25.54,48.24,134
25.56,47.52,132
25.58,46.08,128
25.60,44.64,124
25.62,42.84,119
25.64,40.68,113
25.66,38.16,106
25.68,35.28,98
25.70,32.04,89
25.72,28.44,79
25.74,24.84,69
25.76,20.52,57
25.78,16.56,46
25.80,12.24,34
25.82,7.92,22
25.84,3.24,9
25.86,-1.08,-3
25.88,-5.76,-16
25.90,-10.08,-28
25.92,-14.40,-40
25.94,-18.72,-52
25.96,-23.04,-64
25.98,-26.64,-74
26.00,-30.60,-85
26.02,-33.84,-94
26.04,-37.08,-103
26.06,-39.60,-110
26.08,-42.12,-117
26.10,-44.28,-123
26.12,-46.08,-128
26.14,-47.52,-132
26.16,-48.60,-135
26.18,-49.32,-137
26.20,-49.32,-137
26.22,-48.96,-136
26.24,-48.60,-135
26.26,-47.52,-132
26.28,-46.44,-129
26.30,-44.64,-124
26.32,-42.48,-118
26.34,-40.32,-112
26.36,-37.44,-104
26.38,-34.56,-96
26.40,-30.96,-86
26.42,-27.36,-76
26.44,-23.76,-66
26.46,-19.80,-55
26.48,-15.48,-43
26.50,-11.16,-31
26.52,-6.84,-19
26.54,-2.16,-6
26.56,2.16,6
26.58,6.48,18
26.60,10.80,30
26.62,15.12,42
26.64,19.44,54
26.66,23.40,65
26.68,27.00,75
26.70,30.24,84
26.72,33.48,93
26.74,36.36,101
26.76,38.88,108
26.78,41.40,115
26.80,43.20,120
26.82,44.64,124
26.84,45.72,127
26.86,46.80,130
26.88,47.16,131
26.90,47.16,131
26.92,46.80,130
26.94,46.08,128
26.96,45.00,125
26.98,43.56,121
27.00,41.40,115
27.02,39.24,109
27.04,36.72,102
27.06,33.84,94
27.08,30.60,85
27.10,27.36,76
27.12,23.76,66
27.14,19.80,55
27.16,15.84,44
27.18,11.52,32
27.20,7.20,20
27.22,2.88,8
27.24,-1.44,-4
27.26,-5.76,-16
27.28,-10.08,-28
27.30,-14.40,-40
27.32,-18.72,-52
27.34,-22.68,-63
27.36,-26.28,-73
27.38,-29.88,-83
27.40,-33.12,-92
27.42,-36.00,-100
27.44,-38.52,-107
27.46,-41.04,-114
27.48,-43.20,-120
27.50,-44.64,-124
27.52,-46.08,-128
27.54,-46.80,-130
27.56,-47.52,-132
27.58,-47.52,-132
27.60,-47.16,-131
27.62,-46.44,-129
27.64,-45.72,-127
27.66,-44.28,-123
27.68,-42.48,-118
27.70,-40.32,-112
27.72,-38.16,-106
27.74,-35.28,-98
27.76,-32.40,-90
27.78,-28.80,-80
27.80,-25.56,-71
27.82,-21.60,-60
27.84,-17.64,-49
27.86,-13.68,-38
27.88,-9.36,-26
27.90,-5.04,-14
27.92,-0.72,-2
27.94,3.60,10
27.96,7.92,22
27.98,11.88,33
28.00,16.20,45
28.02,20.16,56
28.04,23.76,66
28.06,27.36,76
28.08,30.60,85
28.10,33.84,94
28.12,36.36,101
28.14,38.88,108
28.16,41.04,114
28.18,42.48,118
28.20,43.92,122
28.22,45.00,125
28.24,45.72,127
28.26,46.08,128
28.28,46.08,128
28.30,45.36,126
28.32,44.64,124
28.34,43.56,121
28.36,41.76,116
28.38,39.96,111
28.40,37.80,105
28.42,34.92,97
28.44,32.04,89
28.46,29.16,81
28.48,25.56,71
28.50,21.96,61
28.52,18.00,50
28.54,14.04,39
28.56,10.08,28
28.58,5.76,16
28.60,1.44,4
28.62,-2.52,-7
28.64,-6.84,-19
28.66,-11.16,-31
28.68,-15.12,-42
28.70,-19.08,-53
28.72,-22.68,-63
28.74,-26.28,-73
28.76,-29.88,-83
28.78,-32.76,-91
28.80,-35.64,-99
28.82,-38.16,-106
28.84,-40.32,-112
28.86,-42.12,-117
28.88,-43.56,-121
28.90,-44.64,-124
28.92,-45.36,-126
28.94,-45.72,-127
28.96,-45.36,-126
28.98,-45.00,-125
29.00,-44.28,-123
29.02,-43.20,-120
29.04,-41.76,-116
29.06,-39.96,-111
29.08,-37.80,-105
29.10,-35.28,-98
29.12,-32.76,-91
29.14,-29.52,-82
29.16,-26.28,-73
29.18,-22.68,-63
29.20,-19.08,-53
29.22,-15.12,-42
29.24,-11.16,-31
29.26,-6.84,-19
29.28,-2.88,-8
29.30,1.44,4
29.32,5.76,16
29.34,9.72,27
29.36,13.68,38
29.38,17.64,49
29.40,21.60,60
29.42,25.20,70
29.44,28.44,79
29.46,31.32,87
29.48,34.20,95
29.50,36.72,102
29.52,38.88,108
29.54,40.68,113
29.56,42.48,118
29.58,43.56,121
29.60,44.28,123
29.62,44.64,124
29.64,45.00,125
29.66,44.64,124
29.68,44.28,123
29.70,43.20,120
29.72,41.76,116
29.74,39.96,111
29.76,38.16,106
29.78,35.64,99
29.80,33.12,92
29.82,29.88,83
29.84,27.00,75
29.86,23.40,65
29.88,19.80,55
29.90,15.84,44
29.92,11.88,33
29.94,7.92,22
29.96,3.96,11
29.98,-0.36,-1
30.00,-4.32,-12
30.02,-8.64,-24
30.04,-12.60,-35
30.06,-16.56,-46
30.08,-20.16,-56
30.10,-23.76,-66
30.12,-27.00,-75
30.14,-30.24,-84
30.16,-33.12,-92
30.18,-35.64,-99
30.20,-37.80,-105
30.22,-39.60,-110
30.24,-41.04,-114
30.26,-42.48,-118
30.28,-43.20,-120
30.30,-43.92,-122
30.32,-43.92,-122
30.34,-43.56,-121
30.36,-43.20,-120
30.38,-42.12,-117
30.40,-40.68,-113
30.42,-39.24,-109
30.44,-37.08,-103
30.46,-34.92,-97
30.48,-32.40,-90
30.50,-29.52,-82
30.52,-26.28,-73
30.54,-23.04,-64
30.56,-19.44,-54
30.58,-15.84,-44
30.60,-11.88,-33
30.62,-7.92,-22
30.64,-3.96,-11
30.66,0.36,1
30.68,4.32,12
30.70,8.28,23
30.72,12.24,34
30.74,16.20,45
30.76,19.80,55
30.78,23.40,65
30.80,26.64,74
30.82,29.88,83
30.84,32.76,91
30.86,35.28,98
30.88,37.44,104
30.90,39.24,109
30.92,41.04,114
30.94,42.12,117
30.96,43.20,120
30.98,43.56,121
31.00,43.92,122
31.02,43.92,122
31.04,43.56,121
31.06,42.48,118
31.08,41.40,115
31.10,39.60,110
31.12,37.80,105
31.14,35.64,99
31.16,33.12,92
31.18,30.24,84
31.20,27.36,76
31.22,24.12,67
31.24,20.52,57
31.26,16.92,47
31.28,13.32,37
31.30,9.36,26
31.32,5.40,15
31.34,1.44,4
31.36,-2.88,-8
31.38,-6.84,-19
31.40,-10.80,-30
31.42,-14.40,-40
31.44,-18.00,-50
31.46,-21.60,-60
31.48,-24.84,-69
31.50,-28.08,-78
31.52,-30.96,-86
31.54,-33.48,-93
31.56,-35.64,-99
31.58,-37.44,-104
31.60,-39.24,-109
31.62,-40.68,-113
31.64,-41.40,-115
31.66,-42.12,-117
31.68,-42.12,-117
31.70,-42.12,-117
31.72,-41.40,-115
31.74,-40.68,-113
31.76,-39.60,-110
31.78,-38.16,-106
31.80,-36.36,-101
31.82,-34.20,-95
31.84,-31.68,-88
31.86,-28.80,-80
31.88,-25.92,-72
31.90,-22.68,-63
31.92,-19.44,-54
31.94,-15.84,-44
31.96,-11.88,-33
31.98,-8.28,-23
32.00,-4.32,-12
32.02,-0.36,-1
32.04,3.60,10
32.06,7.56,21
32.08,11.52,32
32.10,15.12,42
32.12,18.72,52
32.14,22.32,62
32.16,25.56,71
32.18,28.80,80
32.20,31.32,87
32.22,34.20,95
32.24,36.36,101
32.26,38.16,106
32.28,39.96,111
32.30,41.04,114
32.32,42.12,117
32.34,42.84,119
32.36,42.84,119
32.38,42.84,119
32.40,42.12,117
32.42,41.40,115
32.44,40.32,112
32.46,38.88,108
32.48,37.08,103
32.50,34.92,97
32.52,32.76,91
32.54,29.88,83
32.56,27.00,75
32.58,23.76,66
32.60,20.52,57
32.62,16.92,47
32.64,13.32,37
32.66,9.72,27
32.68,5.76,16
32.70,1.80,5
32.72,-2.16,-6
32.74,-6.12,-17
32.76,-9.72,-27
32.78,-13.32,-37
32.80,-16.92,-47
32.82,-20.52,-57
32.84,-23.76,-66
32.86,-26.64,-74
32.88,-29.52,-82
32.90,-32.04,-89
32.92,-34.20,-95
32.94,-36.36,-101
32.96,-37.80,-105
32.98,-39.24,-109
33.00,-39.96,-111
33.02,-40.68,-113
33.04,-41.04,-114
33.06,-41.04,-114
33.08,-40.68,-113
33.10,-39.96,-111
33.12,-38.88,-108
33.14,-37.44,-104
33.16,-35.64,-99
33.18,-33.48,-93
33.20,-31.32,-87
33.22,-28.80,-80
33.24,-25.92,-72
33.26,-22.68,-63
33.28,-19.44,-54
33.30,-15.84,-44
33.32,-12.24,-34
33.34,-8.64,-24
33.36,-4.68,-13
33.38,-1.08,-3
33.40,2.88,8
33.42,6.84,19
33.44,10.44,29
33.46,14.04,39
33.48,17.64,49
33.50,21.24,59
33.52,24.48,68
33.54,27.36,76
33.56,29.88,83
33.58,32.40,90
33.60,34.56,96
33.62,36.72,102
33.64,38.16,106
33.66,39.60,110
33.68,40.32,112
33.70,41.04,114
33.72,41.40,115
33.74,41.40,115
33.76,41.04,114
33.78,40.32,112
33.80,39.24,109
33.82,37.80,105
33.84,36.00,100
33.86,34.20,95
33.88,31.68,88
33.90,29.16,81
33.92,26.28,73
33.94,23.40,65
33.96,20.16,56
33.98,16.56,46
34.00,12.96,36
34.02,9.36,26
34.04,5.76,16
34.06,1.80,5
34.08,-1.80,-5
34.10,-5.76,-16
34.12,-9.36,-26
34.14,-12.96,-36
34.16,-16.56,-46
34.18,-19.80,-55
34.20,-23.04,-64
34.22,-25.92,-72
34.24,-28.80,-80
34.26,-30.96,-86
34.28,-33.48,-93
34.30,-35.28,-98
34.32,-36.72,-102
34.34,-38.16,-106
34.36,-38.88,-108
34.38,-39.60,-110
34.40,-39.60,-110
34.42,-39.96,-111
34.44,-39.60,-110
34.46,-38.52,-107
34.48,-37.44,-104
34.50,-36.36,-101
34.52,-34.56,-96
34.54,-32.40,-90
34.56,-30.24,-84
34.58,-27.72,-77
34.60,-24.84,-69
34.62,-21.96,-61
34.64,-18.72,-52
34.66,-15.12,-42
34.68,-11.88,-33
34.70,-7.92,-22
34.72,-4.32,-12
34.74,-0.72,-2
34.76,3.24,9
34.78,6.84,19
34.80,10.44,29
34.82,14.04,39
34.84,17.28,48
34.86,20.88,58
34.88,23.76,66
34.90,26.64,74
34.92,29.52,82
34.94,31.68,88
34.96,33.84,94
34.98,35.64,99
35.00,37.08,103
35.02,38.52,107
35.04,39.24,109
35.06,39.96,111
35.08,39.96,111
35.10,40.32,112
35.12,39.96,111
35.14,38.88,108
35.16,37.80,105
35.18,36.36,101
35.20,34.92,97
35.22,32.76,91
35.24,30.60,85
35.26,28.08,78
35.28,25.20,70
35.30,22.32,62
35.32,19.08,53
35.34,15.84,44
35.36,12.24,34
35.38,8.64,24
35.40,5.04,14
35.42,1.44,4
35.44,-2.52,-7
35.46,-6.12,-17
35.48,-9.72,-27
35.50,-12.96,-36
35.52,-16.56,-46
35.54,-19.80,-55
35.56,-22.68,-63
35.58,-25.56,-71
35.60,-28.08,-78
35.62,-30.60,-85
35.64,-32.40,-90
35.66,-34.20,-95
35.68,-36.00,-100
35.70,-37.08,-103
35.72,-37.80,-105
35.74,-38.52,-107
35.76,-38.52,-107
35.78,-38.16,-106
35.80,-37.80,-105
35.82,-37.08,-103
35.84,-36.00,-100
35.86,-34.56,-96
35.88,-32.76,-91
35.90,-30.96,-86
35.92,-28.44,-79
35.94,-25.92,-72
35.96,-23.40,-65
35.98,-20.16,-56
36.00,-17.28,-48
36.02,-13.68,-38
36.04,-10.44,-29
36.06,-6.84,-19
36.08,-3.24,-9
36.10,0.36,1
36.12,3.96,11
36.14,7.56,21
36.16,11.16,31
36.18,14.76,41
36.20,18.00,50
36.22,21.24,59
36.24,24.12,67
36.26,27.00,75
36.28,29.52,82
36.30,31.68,88
36.32,33.48,93
36.34,35.28,98
36.36,36.72,102
36.38,37.80,105
36.40,38.88,108
36.42,39.24,109
36.44,39.24,109
36.46,38.88,108
36.48,38.52,107
36.50,37.80,105
36.52,36.36,101
36.54,35.28,98
36.56,33.48,93
36.58,31.32,87
36.60,29.16,81
36.62,26.64,74
36.64,23.76,66
36.66,20.88,58
36.68,17.64,49
36.70,14.40,40
36.72,11.16,31
36.74,7.56,21
36.76,3.96,11
36.78,0.36,1
36.80,-3.24,-9
36.82,-6.84,-19
36.84,-10.08,-28
36.86,-13.68,-38
36.88,-16.92,-47
36.90,-19.80,-55
36.92,-22.68,-63
36.94,-25.56,-71
36.96,-28.08,-78
36.98,-30.24,-84
37.00,-32.04,-89
37.02,-33.84,-94
37.04,-35.28,-98
37.06,-36.00,-100
37.08,-37.08,-103
37.10,-37.44,-104
37.12,-37.44,-104
37.14,-37.44,-104
37.16,-36.72,-102
37.18,-36.00,-100
37.20,-34.92,-97
37.22,-33.48,-93
37.24,-31.68,-88
37.26,-29.52,-82
37.28,-27.36,-76
37.30,-24.84,-69
37.32,-21.96,-61
37.34,-19.08,-53
37.36,-15.84,-44
37.38,-12.60,-35
37.40,-9.36,-26
37.42,-5.76,-16
37.44,-2.52,-7
37.46,1.08,3
37.48,4.68,13
37.50,8.28,23
37.52,11.52,32
37.54,14.76,41
37.56,18.00,50
37.58,21.24,59
37.60,23.76,66
37.62,26.64,74
37.64,28.80,80
37.66,30.96,86
37.68,32.76,91
37.70,34.56,96
37.72,35.64,99
37.74,36.72,102
37.76,37.44,104
37.78,37.80,105
37.80,37.80,105
37.82,37.44,104
37.84,36.72,102
37.86,36.00,100
37.88,34.56,96
37.90,33.12,92
37.92,31.32,87
37.94,29.52,82
37.96,27.00,75
37.98,24.48,68
38.00,21.60,60
38.02,18.72,52
38.04,15.84,44
38.06,12.60,35
38.08,9.00,25
38.10,5.76,16
38.12,2.16,6
38.14,-1.08,-3
38.16,-4.68,-13
38.18,-8.28,-23
38.20,-11.52,-32
38.22,-14.76,-41
38.24,-18.00,-50
38.26,-20.88,-58
38.28,-23.40,-65
38.30,-25.92,-72
38.32,-28.44,-79
38.34,-30.24,-84
38.36,-32.04,-89
38.38,-33.48,-93
38.40,-34.92,-97
38.42,-35.64,-99
38.44,-36.36,-101
38.46,-36.72,-102
38.48,-36.72,-102
38.50,-36.36,-101
38.52,-36.00,-100
38.54,-34.92,-97
38.56,-33.48,-93
38.58,-32.04,-89
38.60,-30.24,-84
38.62,-28.08,-78
38.64,-25.92,-72
38.66,-23.40,-65
38.68,-20.52,-57
38.70,-17.64,-49
38.72,-14.40,-40
38.74,-11.16,-31
38.76,-7.92,-22
38.78,-4.68,-13
38.80,-1.08,-3
38.82,2.16,6
38.84,5.76,16
38.86,9.00,25
38.88,12.24,34
38.90,15.48,43
38.92,18.36,51
38.94,21.24,59
38.96,24.12,67
38.98,26.28,73
39.00,28.80,80
39.02,30.60,85
39.04,32.40,90
39.06,33.84,94
39.08,34.92,97
39.10,35.64,99
39.12,36.36,101
39.14,36.36,101
39.16,36.00,100
39.18,35.64,99
39.20,34.92,97
39.22,33.84,94
39.24,32.76,91
39.26,30.96,86
39.28,29.16,81
39.30,27.00,75
39.32,24.84,69
39.34,22.32,62
39.36,19.44,54
39.38,16.56,46
39.40,13.32,37
39.42,10.08,28
39.44,6.84,19
39.46,3.60,10
39.48,0.36,1
39.50,-3.24,-9
39.52,-6.48,-18
39.54,-9.72,-27
39.56,-12.96,-36
39.58,-16.20,-45
39.60,-19.08,-53
39.62,-21.96,-61
39.64,-24.48,-68
39.66,-26.64,-74
39.68,-28.80,-80
39.70,-30.60,-85
39.72,-32.40,-90
39.74,-33.48,-93
39.76,-34.56,-96
39.78,-35.28,-98
39.80,-36.00,-100
39.82,-36.00,-100
39.84,-36.00,-100
39.86,-35.64,-99
39.88,-34.56,-96
39.90,-33.48,-93
39.92,-32.40,-90
39.94,-30.60,-85
39.96,-28.80,-80
39.98,-26.64,-74
40.00,-24.12,-67
40.02,-21.60,-60
40.04,-18.72,-52
40.06,-15.84,-44
40.08,-12.96,-36
40.10,-9.72,-27
40.12,-6.48,-18
40.14,-2.88,-8
40.16,0.36,1
40.18,3.60,10
40.20,6.84,19
40.22,10.08,28
40.24,13.32,37
40.26,16.20,45
40.28,19.08,53
40.30,21.96,61
40.32,24.12,67
40.34,26.64,74
40.36,28.44,79
40.38,30.24,84
40.40,31.68,88
40.42,33.12,92
40.44,33.84,94
40.46,34.56,96
40.48,34.92,97
40.50,34.92,97
40.52,34.56,96
40.54,33.84,94
40.56,33.12,92
40.58,32.04,89
40.60,30.60,85
40.62,28.80,80
40.64,27.00,75
40.66,24.84,69
40.68,22.32,62
40.70,19.80,55
40.72,16.92,47
40.74,14.04,39
40.76,10.80,30
40.78,7.56,21
40.80,4.32,12
40.82,1.08,3
40.84,-2.16,-6
40.86,-5.40,-15
40.88,-8.64,-24
40.90,-11.88,-33
40.92,-14.76,-41
40.94,-17.64,-49
40.96,-20.52,-57
40.98,-23.04,-64
41.00,-25.56,-71
41.02,-27.72,-77
41.04,-29.52,-82
41.06,-31.32,-87
41.08,-32.40,-90
41.10,-33.84,-94
41.12,-34.56,-96
41.14,-34.92,-97
41.16,-35.28,-98
41.18,-34.92,-97
41.20,-34.56,-96
41.22,-34.20,-95
41.24,-33.12,-92
41.26,-32.04,-89
41.28,-30.24,-84
41.30,-28.80,-80
41.32,-26.64,-74
41.34,-24.48,-68
41.36,-21.96,-61
41.38,-19.44,-54
41.40,-16.56,-46
41.42,-13.68,-38
41.44,-10.44,-29
41.46,-7.20,-20
41.48,-4.32,-12
41.50,-1.08,-3
41.52,2.16,6
41.54,5.40,15
41.56,8.64,24
41.58,11.88,33
41.60,14.76,41
41.62,17.64,49
41.64,20.16,56
41.66,22.68,63
41.68,24.84,69
41.70,27.00,75
41.72,28.80,80
41.74,30.24,84
41.76,31.68,88
41.78,32.76,91
41.80,33.48,93
41.82,33.84,94
41.84,33.84,94
41.86,33.48,93
41.88,33.12,92
41.90,32.40,90
41.92,31.32,87
41.94,30.24,84
41.96,28.44,79
41.98,26.64,74
42.00,24.84,69
42.02,22.32,62
42.04,19.80,55
42.06,17.28,48
42.08,14.40,40
42.10,11.52,32
42.12,8.64,24
42.14,5.40,15
42.16,2.16,6
42.18,-1.08,-3
42.20,-4.32,-12
42.22,-7.20,-20
42.24,-10.44,-29
42.26,-13.32,-37
42.28,-16.20,-45
42.30,-19.08,-53
42.32,-21.60,-60
42.34,-24.12,-67
42.36,-26.28,-73
42.38,-28.08,-78
42.40,-29.88,-83
42.42,-31.32,-87
42.44,-32.40,-90
42.46,-33.48,-93
42.48,-33.84,-94
42.50,-34.20,-95
42.52,-34.20,-95
42.54,-33.84,-94
42.56,-33.12,-92
42.58,-32.40,-90
42.60,-31.32,-87
42.62,-29.88,-83
42.64,-28.44,-79
42.66,-26.64,-74
42.68,-24.48,-68
42.70,-21.96,-61
42.72,-19.44,-54
42.74,-16.92,-47
42.76,-14.04,-39
42.78,-11.16,-31
42.80,-7.92,-22
42.82,-5.04,-14
42.84,-1.80,-5
42.86,1.44,4
42.88,4.68,13
42.90,7.56,21
42.92,10.44,29
42.94,13.68,38
42.96,16.20,45
42.98,19.08,53
43.00,21.60,60
43.02,23.76,66
43.04,25.92,72
43.06,27.72,77
43.08,29.16,81
43.10,30.60,85
43.12,31.68,88
43.14,32.40,90
43.16,32.76,91
43.18,33.12,92
43.20,33.12,92
43.22,32.76,91
43.24,32.04,89
43.26,31.32,87
43.28,29.88,83
43.30,28.44,79
43.32,26.64,74
43.34,24.84,69
43.36,22.68,63
43.38,20.16,56
43.40,17.64,49
43.42,15.12,42
43.44,12.24,34
43.46,9.36,26
43.48,6.12,17
43.50,3.24,9
43.52,0.00,0
43.54,-2.88,-8
43.56,-6.12,-17
43.58,-9.00,-25
43.60,-12.24,-34
43.62,-14.76,-41
43.64,-17.64,-49
43.66,-20.16,-56
43.68,-22.32,-62
43.70,-24.48,-68
43.72,-26.64,-74
43.74,-28.44,-79
43.76,-29.88,-83
43.78,-30.96,-86
43.80,-31.68,-88
43.82,-32.40,-90
43.84,-32.76,-91
43.86,-33.12,-92
43.88,-33.12,-92
43.90,-32.40,-90
43.92,-31.68,-88
43.94,-30.60,-85
43.96,-29.52,-82
43.98,-27.72,-77
44.00,-25.92,-72
44.02,-24.12,-67
44.04,-21.96,-61
44.06,-19.44,-54
44.08,-16.92,-47
44.10,-14.04,-39
44.12,-11.16,-31
44.14,-8.28,-23
44.16,-5.40,-15
44.18,-2.16,-6
44.20,0.72,2
44.22,3.96,11
44.24,6.84,19
44.26,9.72,27
44.28,12.60,35
44.30,15.48,43
44.32,18.00,50
44.34,20.52,57
44.36,22.68,63
44.38,24.48,68
44.40,26.64,74
44.42,28.08,78
44.44,29.52,82
44.46,30.60,85
44.48,31.32,87
44.50,31.68,88
44.52,32.04,89
44.54,32.04,89
44.56,31.68,88
44.58,31.32,87
44.60,30.24,84
44.62,29.16,81
44.64,28.08,78
44.66,26.28,73
44.68,24.48,68
44.70,22.32,62
44.72,20.16,56
44.74,17.64,49
44.76,15.12,42
44.78,12.24,34
44.80,9.36,26
44.82,6.48,18
44.84,3.60,10
44.86,0.36,1
44.88,-2.52,-7
44.90,-5.40,-15
44.92,-8.28,-23
44.94,-11.16,-31
44.96,-14.04,-39
44.98,-16.56,-46
45.00,-19.08,-53
45.02,-21.60,-60
45.04,-23.76,-66
45.06,-25.56,-71
45.08,-27.36,-76
45.10,-28.80,-80
45.12,-29.88,-83
45.14,-30.96,-86
45.16,-31.68,-88
45.18,-32.04,-89
45.20,-32.04,-89
45.22,-32.04,-89
45.24,-31.68,-88
45.26,-30.96,-86
45.28,-29.88,-83
45.30,-28.80,-80
45.32,-27.36,-76
45.34,-25.56,-71
45.36,-23.76,-66
45.38,-21.60,-60
45.40,-19.08,-53
45.42,-16.56,-46
45.44,-14.04,-39
45.46,-11.16,-31
45.48,-8.64,-24
45.50,-5.40,-15
45.52,-2.52,-7
45.54,0.36,1
45.56,3.24,9
45.58,6.12,17
45.60,9.00,25
45.62,11.88,33
45.64,14.76,41
45.66,17.28,48
45.68,19.44,54
45.70,21.60,60
45.72,23.76,66
45.74,25.56,71
45.76,27.00,75
45.78,28.44,79
45.80,29.52,82
45.82,30.24,84
45.84,30.96,86
45.86,30.96,86
45.88,30.96,86
45.90,30.60,85
45.92,30.24,84
45.94,29.16,81
45.96,28.08,78
45.98,27.00,75
46.00,25.20,70
46.02,23.40,65
46.04,21.60,60
46.06,19.44,54
46.08,16.92,47
46.10,14.40,40
46.12,11.88,33
46.14,9.00,25
46.16,6.12,17
46.18,3.24,9
46.20,0.36,1
46.22,-2.52,-7
46.24,-5.40,-15
46.26,-8.28,-23
46.28,-11.16,-31
46.30,-14.04,-39
46.32,-16.56,-46
46.34,-18.72,-52
46.36,-21.24,-59
46.38,-23.04,-64
46.40,-25.20,-70
46.42,-26.64,-74
46.44,-28.08,-78
46.46,-29.52,-82
46.48,-30.24,-84
46.50,-30.96,-86
46.52,-31.32,-87
46.54,-31.32,-87
46.56,-31.32,-87
46.58,-30.60,-85
46.60,-30.24,-84
46.62,-29.16,-81
46.64,-28.08,-78
46.66,-26.64,-74
46.68,-24.84,-69
46.70,-23.04,-64
46.72,-20.88,-58
46.74,-18.72,-52
46.76,-16.20,-45
46.78,-13.68,-38
46.80,-11.16,-31
46.82,-8.28,-23
46.84,-5.40,-15
46.86,-2.52,-7
46.88,0.36,1
46.90,3.24,9
46.92,6.12,17
46.94,9.00,25
46.96,11.52,32
46.98,14.04,39
47.00,16.56,46
47.02,19.08,53
47.04,21.24,59
47.06,23.04,64
47.08,24.84,69
47.10,26.28,73
47.12,27.72,77
47.14,28.44,79
47.16,29.52,82
47.18,29.88,83
47.20,30.24,84
47.22,30.24,84
47.24,30.24,84
47.26,29.52,82
47.28,28.80,80
47.30,27.72,77
47.32,26.28,73
47.34,24.84,69
47.36,23.04,64
47.38,21.24,59
47.40,19.08,53
47.42,16.92,47
47.44,14.40,40
47.46,11.88,33
47.48,9.00,25
47.50,6.48,18
47.52,3.60,10
47.54,0.72,2
47.56,-2.16,-6
47.58,-5.04,-14
47.60,-7.92,-22
47.62,-10.44,-29
47.64,-13.32,-37
47.66,-15.48,-43
47.68,-18.00,-50
47.70,-20.16,-56
47.72,-22.32,-62
47.74,-24.12,-67
47.76,-25.56,-71
47.78,-27.00,-75
47.80,-28.08,-78
47.82,-29.16,-81
47.84,-29.88,-83
47.86,-30.24,-84
47.88,-30.24,-84
47.90,-30.24,-84
47.92,-29.88,-83
47.94,-29.16,-81
47.96,-28.44,-79
47.98,-27.00,-75
48.00,-25.92,-72
48.02,-24.12,-67
48.04,-22.32,-62
48.06,-20.16,-56
48.08,-18.00,-50
48.10,-15.84,-44
48.12,-13.32,-37
48.14,-10.80,-30
48.16,-7.92,-22
48.18,-5.40,-15
48.20,-2.52,-7
48.22,0.36,1
48.24,3.24,9
48.26,6.12,17
48.28,8.64,24
48.30,11.16,31
48.32,13.68,38
48.34,16.20,45
48.36,18.36,51
48.38,20.52,57
48.40,22.32,62
48.42,24.12,67
48.44,25.56,71
48.46,27.00,75
48.48,27.72,77
48.50,28.44,79
48.52,29.16,81
48.54,29.16,81
48.56,29.52,82
48.58,29.16,81
48.60,28.80,80
48.62,27.72,77
48.64,27.00,75
48.66,25.56,71
48.68,24.12,67
48.70,22.32,62
48.72,20.52,57
48.74,18.36,51
48.76,16.20,45
48.78,13.68,38
48.80,11.16,31
48.82,8.64,24
48.84,6.12,17
48.86,3.24,9
48.88,0.36,1
48.90,-2.16,-6
48.92,-5.04,-14
48.94,-7.92,-22
48.96,-10.44,-29
48.98,-12.96,-36
49.00,-15.48,-43
49.02,-17.64,-49
49.04,-19.80,-55
49.06,-21.60,-60
49.08,-23.40,-65
49.10,-25.20,-70
49.12,-26.28,-73
49.14,-27.36,-76
49.16,-28.44,-79
49.18,-28.80,-80
49.20,-29.16,-81
49.22,-29.52,-82
49.24,-29.52,-82
49.26,-29.16,-81
49.28,-28.44,-79
49.30,-27.36,-76
49.32,-26.28,-73
49.34,-24.84,-69
49.36,-23.40,-65
49.38,-21.60,-60
49.40,-19.44,-54
49.42,-17.28,-48
49.44,-15.12,-42
49.46,-12.60,-35
49.48,-10.08,-28
49.50,-7.56,-21
49.52,-4.68,-13
49.54,-2.16,-6
