tiempo_s,angulo_deg,pulsos_raw
78.44,-2.88,-8
78.46,-2.88,-8
78.48,-2.88,-8
78.50,-2.88,-8
78.52,-2.88,-8
78.54,-2.88,-8
78.56,-2.88,-8
78.58,-2.88,-8
78.60,-2.88,-8
78.62,-2.88,-8
78.64,-2.88,-8
78.66,-2.88,-8
78.68,-2.88,-8
78.70,-2.88,-8
78.72,-2.88,-8
78.74,-2.88,-8
78.76,-2.88,-8
78.78,-2.88,-8
78.80,-2.88,-8
78.82,-2.88,-8
78.84,-2.88,-8
78.86,-2.88,-8
78.88,-2.88,-8
78.90,-2.88,-8
78.92,-2.88,-8
78.94,-2.88,-8
78.96,-2.88,-8
78.98,-2.88,-8
79.00,-2.88,-8
79.02,-2.88,-8
79.04,-2.88,-8
79.06,-2.88,-8
79.08,-2.88,-8
79.10,-2.88,-8
79.12,-2.88,-8
79.14,-2.88,-8
79.16,-2.88,-8
79.18,-2.88,-8
79.20,-2.88,-8
79.22,-2.88,-8
79.24,-2.88,-8
79.26,-2.88,-8
79.28,-2.88,-8
79.30,-2.88,-8
79.32,-2.88,-8
79.34,-2.88,-8
79.36,-2.88,-8
79.38,-2.88,-8
79.40,-2.88,-8
79.42,-2.88,-8
79.44,-2.88,-8
79.46,-2.88,-8
79.48,-2.88,-8
79.50,-2.88,-8
79.52,-2.88,-8
79.54,-2.88,-8
79.56,-2.88,-8
79.58,-2.88,-8
79.60,-2.88,-8
79.62,-2.88,-8
79.64,-2.88,-8
79.66,-2.88,-8
79.68,-2.88,-8
79.70,-2.88,-8
79.72,-2.88,-8
79.74,-2.88,-8
79.76,-2.88,-8
79.78,-2.88,-8
79.80,-2.88,-8
79.82,-2.88,-8
79.84,-2.88,-8
79.86,-2.88,-8
79.88,-2.88,-8
79.90,-2.88,-8
79.92,-2.88,-8
79.94,-2.88,-8
79.96,-2.88,-8
79.98,-2.88,-8
80.00,-2.88,-8
80.02,-2.88,-8
80.04,-2.88,-8
80.06,-2.88,-8
80.08,-2.88,-8
80.10,-2.88,-8
80.12,-2.88,-8
80.14,-2.88,-8
80.16,-2.88,-8
80.18,-2.88,-8
80.20,-2.88,-8
80.22,-2.88,-8
80.24,-2.88,-8
80.26,-2.88,-8
80.28,-2.88,-8
80.30,-2.88,-8
80.32,-2.88,-8
80.34,-2.88,-8
80.36,-2.88,-8
80.38,-2.88,-8
80.40,-2.88,-8
80.42,-2.88,-8
80.44,-2.88,-8
80.46,-2.88,-8
80.48,-2.88,-8
80.50,-2.88,-8
80.52,-2.88,-8
80.54,-2.88,-8
80.56,-2.88,-8
80.58,-2.88,-8
80.60,-2.88,-8
80.62,-2.88,-8
80.64,-2.88,-8
80.66,-2.88,-8
80.68,-2.88,-8
80.70,-2.88,-8
80.72,-2.88,-8
80.74,-2.88,-8
80.76,-2.88,-8
80.78,-2.88,-8
80.80,-2.88,-8
80.82,-2.88,-8
80.84,-2.88,-8
80.86,-2.88,-8
80.88,-2.88,-8
80.90,-2.88,-8
80.92,-2.88,-8
80.94,-2.88,-8
80.96,-2.88,-8
80.98,-2.88,-8
81.00,-2.88,-8
81.02,-2.88,-8
81.04,-2.88,-8
81.06,-2.88,-8
81.08,-2.88,-8
81.10,-2.88,-8
81.12,-2.88,-8
81.14,-2.88,-8
81.16,-2.88,-8
81.18,-2.88,-8
81.20,-2.88,-8
81.22,-2.88,-8
81.24,-2.88,-8
81.26,-2.88,-8
81.28,-2.88,-8
81.30,-2.88,-8
81.32,-2.88,-8
81.34,-2.88,-8
81.36,-2.88,-8
81.38,-2.88,-8
81.40,-2.88,-8
81.42,-2.88,-8
81.44,-2.88,-8
81.46,-2.88,-8
81.48,-2.88,-8
81.50,-2.88,-8
81.52,-2.88,-8
81.54,-2.88,-8
81.56,-2.88,-8
81.58,-2.88,-8
81.60,-2.88,-8
81.62,-2.88,-8
81.64,-2.88,-8
81.66,-2.88,-8
81.68,-2.88,-8
81.70,-2.88,-8
81.72,-2.88,-8
81.74,-2.88,-8
81.76,-2.88,-8
81.78,-2.88,-8
81.80,-2.88,-8
81.82,-2.88,-8
81.84,-2.88,-8
81.86,-2.88,-8
81.88,-2.88,-8
81.90,-2.88,-8
81.92,-2.88,-8
81.94,-2.88,-8
81.96,-2.88,-8
81.98,-2.88,-8
82.00,-2.88,-8
82.02,-2.88,-8
82.04,-2.88,-8
82.06,-2.88,-8
82.08,-2.88,-8
82.10,-2.88,-8
82.12,-2.88,-8
82.14,-2.88,-8
82.16,-2.88,-8
82.18,-2.88,-8
82.20,-2.88,-8
82.22,-2.88,-8
82.24,-2.88,-8
82.26,-2.88,-8
82.28,-2.88,-8
82.30,-2.88,-8
82.32,-2.88,-8
82.34,-2.88,-8
82.36,-2.88,-8
82.38,-2.88,-8
82.40,-2.88,-8
82.42,-2.88,-8
82.44,-2.88,-8
82.46,-2.88,-8
82.48,-2.88,-8
82.50,-2.88,-8
82.52,-2.88,-8
82.54,-2.88,-8
82.56,-2.88,-8
82.58,-2.88,-8
82.60,-2.88,-8
82.62,-2.88,-8
82.64,-2.88,-8
82.66,-2.88,-8
82.68,-2.88,-8
82.70,-2.88,-8
82.72,-2.88,-8
82.74,-2.88,-8
82.76,-2.88,-8
82.78,-2.88,-8
82.80,-2.88,-8
82.82,-2.88,-8
82.84,-2.88,-8
82.86,-2.88,-8
82.88,-2.88,-8
82.90,-2.88,-8
82.92,-2.88,-8
82.94,-2.88,-8
82.96,-2.88,-8
82.98,-2.88,-8
83.00,-2.88,-8
83.02,-2.88,-8
83.04,-2.88,-8
83.06,-2.88,-8
83.08,-2.88,-8
83.10,-2.88,-8
83.12,-2.88,-8
83.14,-2.88,-8
83.16,-2.88,-8
83.18,-2.88,-8
83.20,-2.88,-8
83.22,-2.88,-8
83.24,-2.88,-8
83.26,-2.88,-8
83.28,-2.88,-8
83.30,-2.88,-8
83.32,-2.88,-8
83.34,-2.88,-8
83.36,-2.88,-8
83.38,-2.88,-8
83.40,-2.88,-8
83.42,-2.88,-8
83.44,-2.88,-8
83.46,-2.88,-8
83.48,-2.88,-8
83.50,-2.88,-8
83.52,-2.88,-8
83.54,-2.88,-8
83.56,-2.88,-8
83.58,-2.88,-8
83.60,-2.88,-8
83.62,-2.88,-8
83.64,-2.88,-8
83.66,-2.88,-8
83.68,-2.88,-8
83.70,-2.88,-8
83.72,-2.88,-8
83.74,-2.88,-8
83.76,-2.88,-8
83.78,-2.88,-8
83.80,-2.88,-8
83.82,-2.88,-8
83.84,-2.88,-8
83.86,-2.88,-8
83.88,-2.88,-8
83.90,-2.88,-8
83.92,-2.88,-8
83.94,-2.88,-8
83.96,-2.88,-8
83.98,-2.88,-8
84.00,-2.88,-8
84.02,-2.88,-8
84.04,-2.88,-8
84.06,-2.88,-8
84.08,-2.88,-8
84.10,-2.88,-8
84.12,-2.88,-8
84.14,-2.88,-8
84.16,-2.88,-8
84.18,-2.88,-8
84.20,-2.88,-8
84.22,-2.88,-8
84.24,-2.88,-8
84.26,-2.88,-8
84.28,-2.88,-8
84.30,-2.88,-8
84.32,-2.88,-8
84.34,-2.88,-8
84.36,-2.88,-8
84.38,-2.88,-8
84.40,-2.88,-8
84.42,-2.88,-8
84.44,-2.88,-8
84.46,-2.88,-8
84.48,-2.88,-8
84.50,-2.88,-8
84.52,-2.88,-8
84.54,-2.88,-8
84.56,-2.88,-8
84.58,-2.88,-8
84.60,-2.88,-8
84.62,-2.88,-8
84.64,-2.88,-8
84.66,-2.88,-8
84.68,-2.88,-8
84.70,-2.88,-8
84.72,-2.88,-8
84.74,-2.88,-8
84.76,-2.88,-8
84.78,-2.88,-8
84.80,-2.88,-8
84.82,-2.88,-8
84.84,-2.88,-8
84.86,-2.88,-8
84.88,-2.88,-8
84.90,-2.88,-8
84.92,-2.88,-8
84.94,-2.88,-8
84.96,-2.88,-8
84.98,-2.88,-8
85.00,-2.88,-8
85.02,-2.88,-8
85.04,-2.88,-8
85.06,-2.88,-8
85.08,-2.88,-8
85.10,-2.88,-8
85.12,-2.88,-8
85.14,-2.88,-8
85.16,-2.88,-8
85.18,-2.88,-8
85.20,-2.88,-8
85.22,-2.88,-8
85.24,-2.88,-8
85.26,-2.88,-8
85.28,-2.88,-8
85.30,-2.88,-8
85.32,-2.88,-8
85.34,-2.88,-8
85.36,-2.88,-8
85.38,-2.88,-8
85.40,-2.88,-8
85.42,-2.88,-8
85.44,-2.88,-8
85.46,-2.88,-8
85.48,-2.88,-8
85.50,-2.88,-8
85.52,-2.88,-8
85.54,-2.88,-8
85.56,-2.88,-8
85.58,-2.88,-8
85.60,-2.88,-8
85.62,-2.88,-8
85.64,-2.88,-8
85.66,-2.88,-8
85.68,-2.88,-8
85.70,-2.88,-8
85.72,-2.88,-8
85.74,-2.88,-8
85.76,-2.88,-8
85.78,-2.88,-8
85.80,-2.88,-8
85.82,-2.88,-8
85.84,-2.88,-8
85.86,-2.88,-8
85.88,-2.88,-8
85.90,-2.88,-8
85.92,-2.88,-8
85.94,-2.88,-8
85.96,-2.88,-8
85.98,-2.88,-8
86.00,-2.88,-8
86.02,-2.88,-8
86.04,-2.88,-8
86.06,-2.88,-8
86.08,-2.88,-8
86.10,-2.88,-8
86.12,-2.88,-8
86.14,-2.88,-8
86.16,-2.88,-8
86.18,-2.88,-8
